branch,task,channel,time_s,common,difference
SLOW30,2,F3,0.07421875,8.8088921841089363,-14.361047797560314
SLOW30,2,F3,0.078125,9.1860725437177386,-13.947959991183273
SLOW30,2,F3,0.08203125,9.5727539795488159,-13.646597763376757
SLOW30,2,F3,0.0859375,9.9478575286998865,-13.546366530654213
SLOW30,2,F3,0.08984375,10.294670251129793,-13.705019191354777
SLOW30,2,F3,0.09375,10.60875009146301,-14.093849240740692
SLOW30,2,F3,0.09765625,10.899488033642566,-14.590483437086711
SLOW30,2,F3,0.1015625,11.185865242437064,-15.032779374304345
SLOW30,2,F3,0.10546875,11.4896499841468,-15.303235826147079
SLOW30,2,F3,0.109375,11.827958852364741,-15.390481569551959
SLOW30,2,F3,0.11328125,12.206367204762882,-15.390009761434246
SLOW30,2,F3,0.1171875,12.615041561396257,-15.446171072605795
SLOW30,2,F3,0.12109375,13.030633518430111,-15.670989803702334
SLOW30,2,F3,0.125,13.424595148845455,-16.083468249283108
SLOW30,2,F3,0.12890625,13.775067379589562,-16.597937044904739
SLOW30,2,F3,0.1328125,14.076269755978693,-17.064522202779699
SLOW30,2,F3,0.13671875,14.33934155130029,-17.340985685532168
SLOW30,2,F3,0.140625,14.582942460442471,-17.361805626795842
SLOW30,2,F3,0.14453125,14.817750766707446,-17.173837289330205
SLOW30,2,F3,0.1484375,15.032884381097315,-16.92785503181274
SLOW30,2,F3,0.15234375,15.19233764964183,-16.837785549253422
SLOW30,2,F3,0.15625,15.244193708956059,-17.127994503622556
SLOW30,2,F3,0.16015625,15.13510898031233,-17.986116899417507
SLOW30,2,F3,0.1640625,14.81638578545725,-19.536026666947627
SLOW30,2,F3,0.16796875,14.240590927424684,-21.83132015184659
SLOW30,2,F3,0.171875,13.372665677119198,-24.836709064943754
SLOW30,2,F3,0.17578125,12.235428856905186,-28.366544538029498
SLOW30,2,F3,0.1796875,10.958470292999355,-32.028656889676753
SLOW30,2,F3,0.18359375,9.7652075083196941,-35.281141574797324
SLOW30,2,F3,0.1875,8.880508947147927,-37.627602171225895
SLOW30,2,F3,0.19140625,8.4228241004871709,-38.830195504539475
SLOW30,2,F3,0.1953125,8.3614969929125031,-38.993664773460203
SLOW30,2,F3,0.19921875,8.5616161688333676,-38.486588023210665
SLOW30,2,F3,0.203125,8.8742729560361582,-37.777124496774704
SLOW30,2,F3,0.20703125,9.2092286177761533,-37.276514800071567
SLOW30,2,F3,0.2109375,9.5503724630808335,-37.23473564282957
SLOW30,2,F3,0.21484375,9.9176334843563598,-37.690744332188075
SLOW30,2,F3,0.21875,10.312667931753836,-38.474969375778649
SLOW30,2,F3,0.22265625,10.691350566313432,-39.27146347738735
SLOW30,2,F3,0.2265625,10.98607083324336,-39.739885742686319
SLOW30,2,F3,0.23046875,11.169911304240143,-39.671543435597385
SLOW30,2,F3,0.234375,11.32817699390203,-39.127182269518826
SLOW30,2,F3,0.23828125,11.691053333223207,-38.489575600186633
SLOW30,2,F3,0.2421875,12.589649015333938,-38.373001721385208
SLOW30,2,F3,0.24609375,14.328319010561408,-39.381424704676036
SLOW30,2,F3,0.25,17.017112909195205,-41.793092778997419
SLOW30,2,F3,0.25390625,20.459834448357334,-45.324908636142197
SLOW30,2,F3,0.2578125,24.196192733485272,-49.131202520997157
SLOW30,2,F3,0.26171875,27.706811942092475,-52.091307133298919
SLOW30,2,F3,0.265625,30.6507524714238,-53.287531247511694
SLOW30,2,F3,0.26953125,32.958416166191149,-52.456926740215764
SLOW30,2,F3,0.2734375,34.731598632185758,-50.171028557137035
SLOW30,2,F3,0.27734375,36.083596127379906,-47.591172967581244
SLOW30,2,F3,0.28125,37.079085525863647,-45.879960446547408
SLOW30,2,F3,0.28515625,37.78448044683828,-45.60774514043139
SLOW30,2,F3,0.2890625,38.30850194486726,-46.534137887928694
SLOW30,2,F3,0.29296875,38.755866241670375,-47.87109250680394
SLOW30,2,F3,0.296875,39.158009995362256,-48.785460206758742
SLOW30,2,F3,0.30078125,39.487217054149582,-48.811268608049787
SLOW30,2,F3,0.3046875,39.755649060468365,-48.032915363894141
SLOW30,2,F3,0.30859375,40.101333696051839,-47.067749890416479
SLOW30,2,F3,0.3125,40.785667081347313,-46.859562463393928
SLOW30,2,F3,0.31640625,42.101148601240403,-48.283076057320372
SLOW30,2,F3,0.3203125,44.222119509852782,-51.702297584933362
SLOW30,2,F3,0.32421875,47.061158606368522,-56.737221455081169
SLOW30,2,F3,0.328125,50.241879492452078,-62.37683502855667
SLOW30,2,F3,0.33203125,53.260714878523359,-67.354481608376744
SLOW30,2,F3,0.3359375,55.749058319968661,-70.596837458847645
SLOW30,2,F3,0.33984375,57.635173968144954,-71.581501008937721
SLOW30,2,F3,0.34375,59.092752116647759,-70.487388790363639
SLOW30,2,F3,0.34765625,60.351706368401821,-68.08107372076546
SLOW30,2,F3,0.3515625,61.536502290670029,-65.38242279701845
SLOW30,2,F3,0.35546875,62.631012025940947,-63.262199586064952
SLOW30,2,F3,0.359375,63.547249713233597,-62.161235987301517
SLOW30,2,F3,0.36328125,64.214076466152918,-62.04256486569016
SLOW30,2,F3,0.3671875,64.624911241865902,-62.547843567569437
SLOW30,2,F3,0.37109375,64.834749446441293,-63.232727263428949
SLOW30,2,F3,0.375,64.92615157667592,-63.756543711933823
SLOW30,2,F3,0.37890625,64.969035125456088,-63.968848335179985
SLOW30,2,F3,0.3828125,64.995878221770226,-63.903691985525924
SLOW30,2,F3,0.38671875,65.004946951666284,-63.719085171596355
SLOW30,2,F3,0.390625,64.986397267406034,-63.61168080186588
SLOW30,2,F3,0.39453125,64.949359643955518,-63.730725689171933
SLOW30,2,F3,0.3984375,64.92866302627715,-64.121176273111558
SLOW30,2,F3,0.40234375,64.9685000812769,-64.719289191055481
SLOW30,2,F3,0.40625,65.099038098300028,-65.394872969359596
SLOW30,2,F3,0.41015625,65.324063778684632,-66.008931875180366
SLOW30,2,F3,0.4140625,65.624979775249997,-66.45723456745506
SLOW30,2,F3,0.41796875,65.974004788449491,-66.689841204953538
SLOW30,2,F3,0.421875,66.347503500483555,-66.711751875611853
SLOW30,2,F3,0.42578125,66.73541257623657,-66.573470247397168
SLOW30,2,F3,0.4296875,67.146001787849002,-66.357424953566607
SLOW30,2,F3,0.43359375,67.604533667109109,-66.161656430631169
SLOW30,2,F3,0.4375,68.144421622318617,-66.079274729925416
SLOW30,2,F3,0.44140625,68.793387877087653,-66.173805769732127
SLOW30,2,F3,0.4453125,69.561466925492155,-66.456554786516591
SLOW30,2,F3,0.44921875,70.437075228608052,-66.877877210372986
SLOW30,2,F3,0.453125,71.392035579737168,-67.341327305218783
SLOW30,2,F3,0.45703125,72.391874109109665,-67.734435101273689
SLOW30,2,F3,0.4609375,73.407482603179716,-67.9562405137235
SLOW30,2,F3,0.46484375,74.426224713109249,-67.929255519831116
SLOW30,2,F3,0.46875,75.459773361401659,-67.605503655579298
SLOW30,2,F3,0.47265625,76.542099306412894,-66.982860809049455
SLOW30,2,F3,0.4765625,77.711962845551739,-66.128505292121986
SLOW30,2,F3,0.48046875,78.985755717295618,-65.184711305685227
SLOW30,2,F3,0.484375,80.339715817350964,-64.33474102515757
SLOW30,2,F3,0.48828125,81.719179831306946,-63.733080890257781
SLOW30,2,F3,0.4921875,83.074183440242422,-63.432739386776078
SLOW30,2,F3,0.49609375,84.400940438704922,-63.350867472902003
SLOW30,2,F3,0.5,85.762148732705768,-63.297834773481355
SLOW30,2,F3,0.50390625,87.266862388979902,-63.066586906740355
SLOW30,2,F3,0.5078125,89.008651085412708,-62.553654902206418
SLOW30,2,F3,0.51171875,90.985114032860906,-61.866340158433992
SLOW30,2,F3,0.515625,93.042677762033264,-61.362696171742456
SLOW30,2,F3,0.51953125,94.892304740904549,-61.578020910777781
SLOW30,2,F3,0.5234375,96.214303287106148,-63.026800606230864
SLOW30,2,F3,0.52734375,96.819546695596941,-65.938774149332886
SLOW30,2,F3,0.53125,96.785415212042693,-70.066193246325383
SLOW30,2,F3,0.53515625,96.477241611579089,-74.713297790313646
SLOW30,2,F3,0.5390625,96.424575172660795,-79.022193673567443
SLOW30,2,F3,0.54296875,97.11420926082647,-82.356382718327893
SLOW30,2,F3,0.546875,98.810482348687756,-84.529740680510116
SLOW30,2,F3,0.55078125,101.47708682953993,-85.739674645463651
SLOW30,2,F3,0.5546875,104.80074837404169,-86.279784151205433
SLOW30,2,F3,0.55859375,108.27900585485668,-86.24801222529139
SLOW30,2,F3,0.5625,111.34650808417916,-85.448390144336031
SLOW30,2,F3,0.56640625,113.532429664765,-83.547966362432916
SLOW30,2,F3,0.5703125,114.6244355124566,-80.384395275987771
SLOW30,2,F3,0.57421875,114.77188599354326,-76.213920450879002
SLOW30,2,F3,0.578125,114.44919161112766,-71.713332594862976
SLOW30,2,F3,0.58203125,114.26426079269055,-67.711149991525375
SLOW30,2,F3,0.5859375,114.70335930783932,-64.820973697187597
SLOW30,2,F3,0.58984375,115.954590581236,-63.216901254864865
SLOW30,2,F3,0.59375,117.89381116356356,-62.665421835340226
SLOW30,2,F3,0.59765625,120.20567888801943,-62.738080180239365
SLOW30,2,F3,0.6015625,122.54521491205523,-63.040942802406207
SLOW30,2,F3,0.60546875,124.65646391637281,-63.342697081444086
SLOW30,2,F3,0.609375,126.41831946877673,-63.581113486377248
SLOW30,2,F3,0.61328125,127.83240418734749,-63.796840378675597
SLOW30,2,F3,0.6171875,128.98151740293619,-64.057394785805073
SLOW30,2,F3,0.62109375,129.98010330822601,-64.409253837507606
SLOW30,2,F3,0.625,130.93056146544575,-64.863937354728165
SLOW30,2,F3,0.62890625,131.8962587538754,-65.405661902562471
SLOW30,2,F3,0.6328125,132.896286906737,-66.004693476294975
SLOW30,2,F3,0.63671875,133.91694834424032,-66.625607451767024
SLOW30,2,F3,0.640625,134.92874159628309,-67.229710436605529
SLOW30,2,F3,0.64453125,135.89984429147785,-67.780593708944792
SLOW30,2,F3,0.6484375,136.80342724324643,-68.260706673201739
SLOW30,2,F3,0.65234375,137.62048436811099,-68.691255140478006
SLOW30,2,F3,0.65625,138.34067596436688,-69.133029010467325
SLOW30,2,F3,0.66015625,138.96271001883858,-69.654638999553413
SLOW30,2,F3,0.6640625,139.49406667511818,-70.286633662962799
SLOW30,2,F3,0.66796875,139.94782727036025,-71.001192271471055
SLOW30,2,F3,0.671875,140.33480463123524,-71.737341999108835
SLOW30,2,F3,0.67578125,140.65451852833655,-72.44877667842232
SLOW30,2,F3,0.6796875,140.8940207710688,-73.132624557575056
SLOW30,2,F3,0.68359375,141.04030592992441,-73.818594988586213
SLOW30,2,F3,0.6875,141.09985813568468,-74.530944881837556
SLOW30,2,F3,0.69140625,141.10909646351337,-75.252843226196134
SLOW30,2,F3,0.6953125,141.12299949862262,-75.920246474056768
SLOW30,2,F3,0.69921875,141.18553861443357,-76.455352213179609
SLOW30,2,F3,0.703125,141.30216615183446,-76.822504249843732
SLOW30,2,F3,0.70703125,141.43608615374163,-77.06714228425875
SLOW30,2,F3,0.7109375,141.53323017522078,-77.303746473740091
SLOW30,2,F3,0.71484375,141.55972154850676,-77.654222760072926
SLOW30,2,F3,0.71875,141.52654546396207,-78.175307409875728
SLOW30,2,F3,0.72265625,141.48371153428593,-78.821529213298874
SLOW30,2,F3,0.7265625,141.4854015800818,-79.46601310669233
SLOW30,2,F3,0.73046875,141.54856397093673,-79.96588455101255
SLOW30,2,F3,0.734375,141.63483441371625,-80.23465168623801
SLOW30,2,F3,0.73828125,141.66927548449451,-80.28168554250594
SLOW30,2,F3,0.7421875,141.58089884688144,-80.19858772805992
SLOW30,2,F3,0.74609375,141.33558737540977,-80.104228877495274
SLOW30,2,F3,0.75,140.94363350582651,-80.084664844993327
SLOW30,2,F3,0.75390625,140.44673033202957,-80.161301191022787
SLOW30,2,F3,0.7578125,139.90070497764154,-80.29511655797414
SLOW30,2,F3,0.76171875,139.36449621184721,-80.413899792176281
SLOW30,2,F3,0.765625,138.89404445269733,-80.447102478005476
SLOW30,2,F3,0.76953125,138.53453578649592,-80.356716951758173
SLOW30,2,F3,0.7734375,138.30834906794615,-80.153125146425268
SLOW30,2,F3,0.77734375,138.20338177221583,-79.888827715513713
SLOW30,2,F3,0.78125,138.17067309669446,-79.634438319053118
SLOW30,2,F3,0.78515625,138.13774075572766,-79.451397186314409
SLOW30,2,F3,0.7890625,138.03497373339741,-79.37445947994749
SLOW30,2,F3,0.79296875,137.82234010152871,-79.40702576059887
SLOW30,2,F3,0.796875,137.50135772105099,-79.525973750183297
SLOW30,2,F4,-0.19921875,3.4959285711394408,27.504829851706788
SLOW30,2,F4,-0.1953125,3.9674183039843109,27.59136934447028
SLOW30,2,F4,-0.19140625,4.5356421877300015,27.821537713190345
SLOW30,2,F4,-0.1875,5.1452614726334769,28.025903322928126
SLOW30,2,F4,-0.18359375,5.6314692077061297,27.905990680526209
SLOW30,2,F4,-0.1796875,5.773239695628849,27.140790178924526
SLOW30,2,F4,-0.17578125,5.3954787791101531,25.520903351774983
SLOW30,2,F4,-0.171875,4.4709316196720792,23.05571204716454
SLOW30,2,F4,-0.16796875,3.1592983008251929,19.997889218598921
SLOW30,2,F4,-0.1640625,1.753796121625216,16.76426141729581
SLOW30,2,F4,-0.16015625,0.55969192779505805,13.783812129565067
SLOW30,2,F4,-0.15625,-0.23630610977555477,11.334138468047021
SLOW30,2,F4,-0.15234375,-0.64116240075249209,9.4385678112214553
SLOW30,2,F4,-0.1484375,-0.82773043435515214,7.893369033071866
SLOW30,2,F4,-0.14453125,-1.0078329583347436,6.4389785322257396
SLOW30,2,F4,-0.140625,-1.2826696404708047,4.9763809669233963
SLOW30,2,F4,-0.13671875,-1.580793766460429,3.6541531436515649
SLOW30,2,F4,-0.1328125,-1.7390502362648683,2.7222558729837241
SLOW30,2,F4,-0.12890625,-1.6620873163667103,2.2582967901034054
SLOW30,2,F4,-0.125,-1.4113125938679172,2.0403539224576948
SLOW30,2,F4,-0.12109375,-1.1267149857095453,1.74362010287785
SLOW30,2,F4,-0.1171875,-0.85201664846897729,1.3046228146382348
SLOW30,2,F4,-0.11328125,-0.44540317564327014,1.0791877516670045
SLOW30,2,F4,-0.109375,0.31885224432483567,1.5979226448156991
SLOW30,2,F4,-0.10546875,1.5404744256037726,3.1176235251983377
SLOW30,2,F4,-0.1015625,3.0546244736001613,5.3446296944691483
SLOW30,2,F4,-0.09765625,4.4667431101946864,7.5148650242282073
SLOW30,2,F4,-0.09375,5.3208806341452197,8.7239376821371533
SLOW30,2,F4,-0.08984375,5.2934765019454009,8.2958006806815412
SLOW30,2,F4,-0.0859375,4.3247118905102342,6.043930677594366
SLOW30,2,F4,-0.08203125,2.6426098831351861,2.3498020125015309
SLOW30,2,F4,-0.078125,0.67030431498490128,-1.9800024968849952
SLOW30,2,F4,-0.07421875,-1.1474747096955134,-6.0385774718730945
SLOW30,2,F4,-0.0703125,-2.5098516892384692,-9.166052040344427
SLOW30,2,F4,-0.06640625,-3.3217536015178779,-11.122509435064867
SLOW30,2,F4,-0.0625,-3.6301822409045856,-12.013710320804064
SLOW30,2,F4,-0.05859375,-3.512502650499647,-12.088541466843679
SLOW30,2,F4,-0.0546875,-3.027114656462639,-11.612317859355906
SLOW30,2,F4,-0.05078125,-2.2669674625552143,-10.917129337106118
SLOW30,2,F4,-0.046875,-1.4431005215847572,-10.520545170089294
SLOW30,2,F4,-0.04296875,-0.87795472131328722,-11.089115241107855
SLOW30,2,F4,-0.0390625,-0.86620429934557874,-13.153195974417294
SLOW30,2,F4,-0.03515625,-1.4957592967517459,-16.750439457527282
SLOW30,2,F4,-0.03125,-2.5756522266943644,-21.298078940543096
SLOW30,2,F4,-0.02734375,-3.7352321423315358,-25.827935731024589
SLOW30,2,F4,-0.0234375,-4.6222354734043689,-29.431602534477747
SLOW30,2,F4,-0.01953125,-5.0611456952459157,-31.628322857221733
SLOW30,2,F4,-0.015625,-5.083481571905665,-32.469433333423375
SLOW30,2,F4,-0.01171875,-4.8450110424382711,-32.389563242192665
SLOW30,2,F4,-0.0078125,-4.5099584782581328,-31.939619216384475
SLOW30,2,F4,-0.00390625,-4.1761709196764079,-31.54874428095377
SLOW30,2,F4,0,-3.8667328082299077,-31.40671487713827
SLOW30,2,F4,0.00390625,-3.5668751270489336,-31.482161400135503
SLOW30,2,F4,0.0078125,-3.2671192312005486,-31.629099609164044
SLOW30,2,F4,0.01171875,-2.9846237038424457,-31.708129303934882
SLOW30,2,F4,0.015625,-2.7564067457062782,-31.662694086442464
SLOW30,2,F4,0.01953125,-2.6141505252091379,-31.527024181749709
SLOW30,2,F4,0.0234375,-2.5576094561583185,-31.378881814514067
SLOW30,2,F4,0.02734375,-2.5438780134329617,-31.274018880697106
SLOW30,2,F4,0.03125,-2.5009844225107143,-31.20307826488807
SLOW30,2,F4,0.03515625,-2.3584045974047365,-31.093185362515406
SLOW30,2,F4,0.0390625,-2.0758162730811343,-30.846760285747436
SLOW30,2,F4,0.04296875,-1.6548759956294532,-30.390716475882904
SLOW30,2,F4,0.046875,-1.1325427969026993,-29.711776924393209
SLOW30,2,F4,0.05078125,-0.56456529331793526,-28.867531766552766
SLOW30,2,F4,0.0546875,-0.0075327949464858435,-27.971640519347666
SLOW30,2,F4,0.05859375,0.49640546431965049,-27.155656272794637
SLOW30,2,F4,0.0625,0.92916449964647541,-26.51940008551545
SLOW30,2,F4,0.06640625,1.2974612868459525,-26.092879546862704
SLOW30,2,F4,0.0703125,1.6244260141734497,-25.830925750509738
SLOW30,2,F4,0.07421875,1.9363255936305466,-25.644242149679577
SLOW30,2,F4,0.078125,2.2503570095110454,-25.44974110929935
SLOW30,2,F4,0.08203125,2.5683176749207641,-25.212378092125576
SLOW30,2,F4,0.0859375,2.8783889762993633,-24.956075560940008
SLOW30,2,F4,0.08984375,3.1632086381130193,-24.739843157023724
SLOW30,2,F4,0.09375,3.4088243032577941,-24.61675978285097
SLOW30,2,F4,0.09765625,3.6103088663823275,-24.604068812188547
SLOW30,2,F4,0.1015625,3.7748682690450268,-24.682254718776534
SLOW30,2,F4,0.10546875,3.9247278554921943,-24.816786227243234
SLOW30,2,F4,0.109375,4.0974520046604983,-24.981163521679033
SLOW30,2,F4,0.11328125,4.3385832885431865,-25.167015749714054
SLOW30,2,F4,0.1171875,4.6864412732531315,-25.383033510156217
SLOW30,2,F4,0.12109375,5.1557050837397238,-25.649124845303131
SLOW30,2,F4,0.125,5.7271490343546372,-25.984511135694714
SLOW30,2,F4,0.12890625,6.3468404585934124,-26.385054093913361
SLOW30,2,F4,0.1328125,6.9348333080682893,-26.795384658999659
SLOW30,2,F4,0.13671875,7.4024628813820055,-27.095068139578768
SLOW30,2,F4,0.140625,7.6774023025553593,-27.120396917933878
SLOW30,2,F4,0.14453125,7.7358580305309816,-26.733895418517335
SLOW30,2,F4,0.1484375,7.6394131085237129,-25.936555652228449
SLOW30,2,F4,0.15234375,7.5658501739602109,-24.987846502018279
SLOW30,2,F4,0.15625,7.8105861825404421,-24.460166568697044
SLOW30,2,F4,0.16015625,8.732235672070221,-25.145493381815434
SLOW30,2,F4,0.1640625,10.638011582316235,-27.794286372638211
SLOW30,2,F4,0.16796875,13.647353929584781,-32.782974953783174
SLOW30,2,F4,0.171875,17.602068499743968,-39.884248807835696
SLOW30,2,F4,0.17578125,22.075029417273978,-48.269042043055428
SLOW30,2,F4,0.1796875,26.478384613685087,-56.736121203939192
SLOW30,2,F4,0.18359375,30.232103417444751,-64.067294903690836
SLOW30,2,F4,0.1875,32.93895759805045,-69.38542053818
SLOW30,2,F4,0.19140625,34.501897242188264,-72.39303478570136
SLOW30,2,F4,0.1953125,35.126020741471187,-73.392603663686188
SLOW30,2,F4,0.19921875,35.200576255048368,-73.084751947826689
SLOW30,2,F4,0.203125,35.127260246668904,-72.260603630526063
SLOW30,2,F4,0.20703125,35.183201686958874,-71.541415809537924
SLOW30,2,F4,0.2109375,35.468370629393199,-71.256537296510388
SLOW30,2,F4,0.21484375,35.93396647506448,-71.460854952125118
SLOW30,2,F4,0.21875,36.458512804194797,-72.034168397984047
SLOW30,2,F4,0.22265625,36.933223805986593,-72.790888625109275
SLOW30,2,F4,0.2265625,37.32485657251334,-73.551161035676984
SLOW30,2,F4,0.23046875,37.695897370859463,-74.165656627492197
SLOW30,2,F4,0.234375,38.17679818036526,-74.519095950872455
SLOW30,2,F4,0.23828125,38.900520124803968,-74.543599267630881
SLOW30,2,F4,0.2421875,39.922228298567688,-74.255908249228469
SLOW30,2,F4,0.24609375,41.154772608472562,-73.807371900885229
SLOW30,2,F4,0.25,42.352988759112883,-73.512040712575654
SLOW30,2,F4,0.25390625,43.171771423679495,-73.805213987603125
SLOW30,2,F4,0.2578125,43.295650846790146,-75.101997184172134
SLOW30,2,F4,0.26171875,42.594130210472493,-77.587999753919448
SLOW30,2,F4,0.265625,41.222097164897598,-81.055079465804951
SLOW30,2,F4,0.26953125,39.592843377688112,-84.916400559532264
SLOW30,2,F4,0.2734375,38.217681058913406,-88.436934704319086
SLOW30,2,F4,0.27734375,37.495489612303729,-91.053697474831353
SLOW30,2,F4,0.28125,37.572471749453612,-92.586209921741528
SLOW30,2,F4,0.28515625,38.337938321869707,-93.227677587431728
SLOW30,2,F4,0.2890625,39.52704448276009,-93.365367495239354
SLOW30,2,F4,0.29296875,40.849498037643187,-93.36507408634489
SLOW30,2,F4,0.296875,42.079984397314718,-93.435219042483851
SLOW30,2,F4,0.30078125,43.09328367709562,-93.613151830726181
SLOW30,2,F4,0.3046875,43.859852536568333,-93.842874393171698
SLOW30,2,F4,0.30859375,44.422324554534626,-94.071991469473687
SLOW30,2,F4,0.3125,44.863996646161908,-94.303697974453456
SLOW30,2,F4,0.31640625,45.275258474364094,-94.58551051854738
SLOW30,2,F4,0.3203125,45.726697122794093,-94.960220838300131
SLOW30,2,F4,0.32421875,46.258346749781893,-95.416583991022833
SLOW30,2,F4,0.328125,46.886324632321291,-95.86612342343048
SLOW30,2,F4,0.33203125,47.61589488164762,-96.161574893569053
SLOW30,2,F4,0.3359375,48.443776767155974,-96.163618647506652
SLOW30,2,F4,0.33984375,49.338464185457255,-95.841511022682567
SLOW30,2,F4,0.34375,50.204905775365056,-95.363693847740919
SLOW30,2,F4,0.34765625,50.860339036533212,-95.120655292835991
SLOW30,2,F4,0.3515625,51.056119085073227,-95.638487330725738
SLOW30,2,F4,0.35546875,50.563104818551345,-97.382798633339732
SLOW30,2,F4,0.359375,49.296411649171098,-100.51331329884424
SLOW30,2,F4,0.36328125,47.411046757034768,-104.71449769545066
SLOW30,2,F4,0.3671875,45.291953205662374,-109.23881036760655
SLOW30,2,F4,0.37109375,43.416840338756614,-113.19298679624873
SLOW30,2,F4,0.375,42.159065761894972,-115.92080049733561
SLOW30,2,F4,0.37890625,41.64445622213907,-117.25157314249554
SLOW30,2,F4,0.3828125,41.737079018345355,-117.48497420560216
SLOW30,2,F4,0.38671875,42.143890202076307,-117.16679038084044
SLOW30,2,F4,0.390625,42.566122914290162,-116.81500194183482
SLOW30,2,F4,0.39453125,42.817545038106985,-116.73566243349691
SLOW30,2,F4,0.3984375,42.865147920121828,-116.98425693498208
SLOW30,2,F4,0.40234375,42.796514927179032,-117.44536084755103
SLOW30,2,F4,0.40625,42.749591721092287,-117.95498185066964
SLOW30,2,F4,0.41015625,42.842508883621598,-118.38922788305005
SLOW30,2,F4,0.4140625,43.125772007527907,-118.68339734549089
SLOW30,2,F4,0.41796875,43.565514791903496,-118.79877186877295
SLOW30,2,F4,0.421875,44.060717988239581,-118.6869905037082
SLOW30,2,F4,0.42578125,44.493202605560512,-118.29870176873291
SLOW30,2,F4,0.4296875,44.800088551039963,-117.65144469731638
SLOW30,2,F4,0.43359375,45.043799858253408,-116.92781280880283
SLOW30,2,F4,0.4375,45.44182664155651,-116.53645029647141
SLOW30,2,F4,0.44140625,46.320642456715483,-117.05818722087652
SLOW30,2,F4,0.4453125,47.986816685075127,-119.04164757305995
SLOW30,2,F4,0.44921875,50.559754893849274,-122.70726791720884
SLOW30,2,F4,0.453125,53.856910982708577,-127.71763875611266
SLOW30,2,F4,0.45703125,57.41970191117592,-133.18835152874408
SLOW30,2,F4,0.4609375,60.692663698095593,-137.98993450187947
SLOW30,2,F4,0.46484375,63.261572447690583,-141.1935321654849
SLOW30,2,F4,0.46875,65.010724309711279,-142.41061238728136
SLOW30,2,F4,0.47265625,66.120924614049883,-141.86525098587745
SLOW30,2,F4,0.4765625,66.939179337155224,-140.22036521675147
SLOW30,2,F4,0.48046875,67.815612045920574,-138.29426545337174
SLOW30,2,F4,0.484375,68.990050087047948,-136.79785802039018
SLOW30,2,F4,0.48828125,70.553317148528606,-136.15476596727717
SLOW30,2,F4,0.4921875,72.458032802018479,-136.40949974042948
SLOW30,2,F4,0.49609375,74.543170540646429,-137.21405274325684
SLOW30,2,F4,0.5,76.561949050312506,-137.90023217971702
SLOW30,2,F4,0.50390625,78.231093452825974,-137.65815603939262
SLOW30,2,F4,0.5078125,79.319881378376635,-135.81583587680177
SLOW30,2,F4,0.51171875,79.764256875376788,-132.14542978414909
SLOW30,2,F4,0.515625,79.747762276817298,-127.04946733433798
SLOW30,2,F4,0.51953125,79.678958876220989,-121.48176601535899
SLOW30,2,F4,0.5234375,80.045810454754417,-116.58627219959146
SLOW30,2,F4,0.52734375,81.216012846229361,-113.22996626010693
SLOW30,2,F4,0.53125,83.299159891514321,-111.69371479232703
SLOW30,2,F4,0.53515625,86.143429959026236,-111.67196006514449
SLOW30,2,F4,0.5390625,89.448431638853094,-112.52327107157254
SLOW30,2,F4,0.54296875,92.914870702712761,-113.58928755906045
SLOW30,2,F4,0.546875,96.352383923865247,-114.42257934713749
SLOW30,2,F4,0.55078125,99.708615818434311,-114.86349860169929
SLOW30,2,F4,0.5546875,103.03028527377144,-114.99040591526918
SLOW30,2,F4,0.55859375,106.3949395665974,-115.00314081933423
SLOW30,2,F4,0.5625,109.85258379230169,-115.10033058429275
SLOW30,2,F4,0.56640625,113.39828732446186,-115.39308794351356
SLOW30,2,F4,0.5703125,116.97519452805213,-115.86828008842303
SLOW30,2,F4,0.57421875,120.49423835758233,-116.3914679683204
SLOW30,2,F4,0.578125,123.85816876452611,-116.74219180976274
SLOW30,2,F4,0.58203125,126.98907567976191,-116.69163940513593
SLOW30,2,F4,0.5859375,129.8657837393925,-116.12834388721174
SLOW30,2,F4,0.58984375,132.56749901686732,-115.19633261677055
SLOW30,2,F4,0.59375,135.2979322076134,-114.36368015270354
SLOW30,2,F4,0.59765625,138.3523145423699,-114.33659598103901
SLOW30,2,F4,0.6015625,142.00911656428727,-115.79778201664205
SLOW30,2,F4,0.60546875,146.37841689622979,-119.05838799679826
SLOW30,2,F4,0.609375,151.29090518237143,-123.81114247427639
SLOW30,2,F4,0.61328125,156.31736305132941,-129.17094558561837
SLOW30,2,F4,0.6171875,160.9375015339451,-134.03499000165925
SLOW30,2,F4,0.62109375,164.76796714384329,-137.56829798008653
SLOW30,2,F4,0.625,167.70975863453836,-139.51916017892324
SLOW30,2,F4,0.62890625,169.93722137813978,-140.19933091992419
SLOW30,2,F4,0.6328125,171.76344997979055,-140.20425081784691
SLOW30,2,F4,0.63671875,173.48135248289793,-140.08851454374536
SLOW30,2,F4,0.640625,175.26352142488946,-140.17381079201311
SLOW30,2,F4,0.64453125,177.14592644010716,-140.5357151512556
SLOW30,2,F4,0.6484375,179.07062892958902,-141.10856312880219
SLOW30,2,F4,0.65234375,180.94569548699766,-141.81100617921464
SLOW30,2,F4,0.65625,182.69185462606015,-142.6149042915803
SLOW30,2,F4,0.66015625,184.26555539926869,-143.5327965048142
SLOW30,2,F4,0.6640625,185.66072044180115,-144.55882922579809
SLOW30,2,F4,0.66796875,186.89510997643953,-145.6268889845546
