task,method,is_selected,family,scope,artifact,artifact_removal_fraction,effective_n,out_of_candidate_subspace_fraction,linearity_max_abs_error,incremental_error_vs_P0,peak_ratio_F3,amplitude_bias_abs,peak_shift_samples_F3,peak_shift_samples_max,relative_waveform_error
1,U4_L1,False,narrow_antisym,weighted_ERP_pipeline,muscle_like,0.59312850289908292,15.161282242325404,0.93436076959264047,,,0.96824272988198523,0.031757270118014769,0,0,0.0885846038391115
1,U4_L1,False,narrow_antisym,weighted_ERP_pipeline,step_like,0.091255030166516704,18.039821779758004,0.93436076959264047,,,0.97750191846308088,0.022499312769128754,0,0,0.06365199901411453
1,U4_L1,False,shifted_antisym,single_trial_operator,none,,20,0.88617498069831202,7.7720052615859458e-12,0.00016097916963743968,0.91235757294181952,0.087644019434707343,0,0,0.22447874832031497
1,U4_L1,False,shifted_antisym,weighted_ERP_pipeline,blink_like,0.12032721055190165,18.039821779758004,0.88617498069831202,,,0.91235757294180952,0.087644019434454545,0,0,0.22447874832041531
1,U4_L1,False,shifted_antisym,weighted_ERP_pipeline,muscle_like,0.56685661841770107,15.144468521627214,0.88617498069831202,,,0.9307492916528034,0.12779332698160895,0,0,0.22029899011781534
1,U4_L1,False,shifted_antisym,weighted_ERP_pipeline,step_like,0.091274886858993209,18.039822261777704,0.88617498069831202,,,0.91233455364477878,0.087677398119366923,0,0,0.22451449107872035
1,U4_L1,False,biphasic_common,single_trial_operator,none,,20,0.90132336392010826,8.0100370780655794e-12,0.00020004780835470551,0.94081756082144197,0.059182439178558033,0,0,0.1275692647972462
1,U4_L1,False,biphasic_common,weighted_ERP_pipeline,blink_like,0.12032788828995322,18.039821779758004,0.90132336392010826,,,0.94081756082142187,0.059182439178578128,0,0,0.12756926479728795
1,U4_L1,False,biphasic_common,weighted_ERP_pipeline,muscle_like,0.5339862463894649,14.980165419992666,0.90132336392010826,,,0.97176199509803152,0.073739131565344396,0,0,0.12136110507841459
1,U4_L1,False,biphasic_common,weighted_ERP_pipeline,step_like,0.09125503016660641,18.039821779758004,0.90132336392010826,,,0.94081756082143331,0.059182439178566693,0,0,0.12756926479733291
1,U4_L1,False,oscillatory,single_trial_operator,none,,20,0.99998494768432666,8.4708746093953291e-12,0.0028660157970106228,0.99717489604960474,0.002854040920919565,0,0,0.0028974823742424858
1,U4_L1,False,oscillatory,weighted_ERP_pipeline,blink_like,0.1203278882899681,18.039821779758004,0.99998494768432666,,,0.99717489604930942,0.0028540409207213902,0,0,0.0028974823742434022
1,U4_L1,False,oscillatory,weighted_ERP_pipeline,muscle_like,0.51007529790045203,15.11954190436634,0.99998494768432666,,,1.0222529373959448,0.046901349928426206,0,0,0.093807437664833571
1,U4_L1,False,oscillatory,weighted_ERP_pipeline,step_like,0.091255030166521034,18.039821779758004,0.99998494768432666,,,0.99717489604958087,0.0028540409206374573,0,0,0.0028974823742405099
1,U4_L1,False,slow_common,single_trial_operator,none,,20,0.28517847147891023,5.1334492212617988e-12,1.4995877328790204e-05,0.72680765831031535,0.27319239246665517,-1,1,0.32123513743212284
1,U4_L1,False,slow_common,weighted_ERP_pipeline,blink_like,0.12032788828987306,18.039821779758004,0.28517847147891023,,,0.72680765831021188,0.27319239246677618,-1,1,0.32123513743220355
1,U4_L1,False,slow_common,weighted_ERP_pipeline,muscle_like,0.56111481718241696,15.277211191928835,0.28517847147891023,,,0.7560091749029817,0.27238344696186623,1,1,0.31107227464794068
1,U4_L1,False,slow_common,weighted_ERP_pipeline,step_like,0.091258787052981072,18.039821878934291,0.28517847147891023,,,0.72679952358491451,0.27320047641508549,-1,1,0.32123829821940675
1,U4_L1,False,outside_subspace_stress,single_trial_operator,none,,20,1,7.3603345640549378e-12,0.0042996553294458867,0.94315141644523759,2.0393017402680913,0,54,0.078443295064649157
1,U4_L1,False,outside_subspace_stress,weighted_ERP_pipeline,blink_like,0.12032788828996177,18.039821779758004,1,,,0.9431514164448711,2.0393017402681006,0,54,0.078443295064933818
1,U4_L1,False,outside_subspace_stress,weighted_ERP_pipeline,muscle_like,0.50852652425139178,14.928981744770322,1,,,0.98818451109815963,2.0770967891921668,0,54,0.10600731275705144
1,U4_L1,False,outside_subspace_stress,weighted_ERP_pipeline,step_like,0.091255030166522588,18.039821779758004,1,,,0.94315141644534106,2.0393017402682339,0,54,0.078443295064754559
1,U4_L1,False,mixed_subspace_stress,single_trial_operator,none,,20,0.8792030723497839,5.0857096312029171e-12,0.0019653046118912579,0.92826164925831078,0.071738350741689216,0,0,0.1066229904381254
1,U4_L1,False,mixed_subspace_stress,weighted_ERP_pipeline,blink_like,0.12032788828984542,18.039821779758004,0.8792030723497839,,,0.92826164925813492,0.071738350741865076,0,0,0.10662299043841117
1,U4_L1,False,mixed_subspace_stress,weighted_ERP_pipeline,muscle_like,0.52158526006487027,15.050088771058686,0.8792030723497839,,,0.96079804206691799,0.069460146570017756,1,1,0.095309550752927033
1,U4_L1,False,mixed_subspace_stress,weighted_ERP_pipeline,step_like,0.091255030166546014,18.039821779758004,0.8792030723497839,,,0.92826164925819243,0.071738350741807566,0,0,0.10662299043834488
1,U4_L10,False,broad_common,single_trial_operator,none,,20,0.67811692143408298,9.5594643312324479e-12,0.00016135906354086056,0.91888138137409991,0.081118618625900085,0,0,0.1449411690273871
1,U4_L10,False,broad_common,weighted_ERP_pipeline,blink_like,0.1203632806083712,18.039821779758004,0.67811692143408298,,,0.91888138137387965,0.081118618626120353,0,0,0.14494116902735363
1,U4_L10,False,broad_common,weighted_ERP_pipeline,muscle_like,0.5418988179260491,15.233307981926737,0.67811692143408298,,,0.9471963771649905,0.089256643081136122,0,0,0.12998868998556246
1,U4_L10,False,broad_common,weighted_ERP_pipeline,step_like,0.099937205037032628,18.039822111211681,0.67811692143408298,,,0.91885485931119926,0.081145140688800743,0,0,0.14495411160025612
1,U4_L10,False,narrow_antisym,single_trial_operator,none,,20,0.93436076959264047,7.5764834944064274e-12,0.013704070581539969,0.96421325666175617,0.03579818113913702,0,0,0.065014780293345717
1,U4_L10,False,narrow_antisym,weighted_ERP_pipeline,blink_like,0.12036328060852752,18.039821779758004,0.93436076959264047,,,0.96421325666150548,0.035798181139566676,0,0,0.065014780293758692
1,U4_L10,False,narrow_antisym,weighted_ERP_pipeline,muscle_like,0.59552921359038535,15.161282242325404,0.93436076959264047,,,0.95520686665380483,0.044793133346195169,0,0,0.089541147962242273
1,U4_L10,False,narrow_antisym,weighted_ERP_pipeline,step_like,0.099924001858448963,18.039821779758004,0.93436076959264047,,,0.96421325666167956,0.035798181139437557,0,0,0.065014780293273997
1,U4_L10,False,shifted_antisym,single_trial_operator,none,,20,0.88617498069831202,7.7615691651544694e-12,0.001590339222957596,0.91085870418610082,0.089157184630182074,0,0,0.22449597931457049
1,U4_L10,False,shifted_antisym,weighted_ERP_pipeline,blink_like,0.1203625858054016,18.039821779758004,0.88617498069831202,,,0.91085870418609094,0.08915718462992972,0,0,0.22449597931467094
1,U4_L10,False,shifted_antisym,weighted_ERP_pipeline,muscle_like,0.56921352367010203,15.144468521627214,0.88617498069831202,,,0.92929594381289771,0.12896443621921705,0,0,0.22026706826484474
1,U4_L10,False,shifted_antisym,weighted_ERP_pipeline,step_like,0.099943721475374225,18.039822261777704,0.88617498069831202,,,0.91083591100426509,0.089188772979825193,0,0,0.22453174731566927
1,U4_L10,False,biphasic_common,single_trial_operator,none,,20,0.90132336392010826,7.9609652203771475e-12,0.0019447616655300876,0.94008232499465039,0.059917675005349613,0,0,0.12760046860718138
1,U4_L10,False,biphasic_common,weighted_ERP_pipeline,blink_like,0.12036328060870494,18.039821779758004,0.90132336392010826,,,0.94008232499463162,0.059917675005368376,0,0,0.12760046860722321
1,U4_L10,False,biphasic_common,weighted_ERP_pipeline,muscle_like,0.53654590826519866,14.980165419992666,0.90132336392010826,,,0.97180088724195157,0.073782583604552587,0,0,0.12126801371007041
1,U4_L10,False,biphasic_common,weighted_ERP_pipeline,step_like,0.099924001858538558,18.039821779758004,0.90132336392010826,,,0.94008232499464128,0.059917675005358717,0,0,0.12760046860726804
1,U4_L10,False,oscillatory,single_trial_operator,none,,20,0.99998494768432666,8.4819391094059782e-12,0.027710520546548347,0.97305486948310393,0.027222013318729976,0,0,0.027741072555449744
1,U4_L10,False,oscillatory,weighted_ERP_pipeline,blink_like,0.12036328060871981,18.039821779758004,0.99998494768432666,,,0.97305486948280784,0.027222013318531579,0,0,0.027741072555450597
1,U4_L10,False,oscillatory,weighted_ERP_pipeline,muscle_like,0.51249523665853625,15.11954190436634,0.99998494768432666,,,0.99796995821324497,0.070936089537921299,0,0,0.097836567456652729
1,U4_L10,False,oscillatory,weighted_ERP_pipeline,step_like,0.099924001858453182,18.039821779758004,0.99998494768432666,,,0.9730548694830804,0.02722201331844587,0,0,0.027741072555447627
1,U4_L10,False,slow_common,single_trial_operator,none,,20,0.28517847147891023,5.1554316371493769e-12,6.7197166649212049e-05,0.72680659024297434,0.27319420402420069,-1,1,0.32123455599051903
1,U4_L10,False,slow_common,weighted_ERP_pipeline,blink_like,0.12036328060862489,18.039821779758004,0.28517847147891023,,,0.72680659024287131,0.27319420402432237,-1,1,0.32123455599059969
1,U4_L10,False,slow_common,weighted_ERP_pipeline,muscle_like,0.56336789087487449,15.277211191928835,0.28517847147891023,,,0.75514029022853102,0.27314753214054643,1,1,0.31106360771785052
1,U4_L10,False,slow_common,weighted_ERP_pipeline,step_like,0.099927751939110854,18.039821878934291,0.28517847147891023,,,0.72679854936007426,0.27320145063992574,-1,1,0.32123771963562564
1,U4_L10,False,outside_subspace_stress,single_trial_operator,none,,20,1,7.3283601409457333e-12,0.02192206974449714,0.94116475764291685,2.0381737288430681,-1,54,0.080715271381957471
1,U4_L10,False,outside_subspace_stress,weighted_ERP_pipeline,blink_like,0.12036328060871371,18.039821779758004,1,,,0.94116475764255292,2.038173728843077,-1,54,0.080715271382229489
1,U4_L10,False,outside_subspace_stress,weighted_ERP_pipeline,muscle_like,0.51112331817366718,14.928981744770322,1,,,0.98814421544320707,2.0753120729632579,-1,54,0.10716686293726421
1,U4_L10,False,outside_subspace_stress,weighted_ERP_pipeline,step_like,0.099924001858454847,18.039821779758004,1,,,0.94116475764302443,2.0381737288432111,-1,54,0.080715271382057821
1,U4_L10,False,mixed_subspace_stress,single_trial_operator,none,,20,0.8792030723497839,5.1041393334116947e-12,0.010021647251094848,0.92619999560078659,0.073800004399213415,0,0,0.10721856667406708
1,U4_L10,False,mixed_subspace_stress,weighted_ERP_pipeline,blink_like,0.12036328060859758,18.039821779758004,0.8792030723497839,,,0.92619999560061028,0.073800004399389718,0,0,0.1072185666743514
1,U4_L10,False,mixed_subspace_stress,weighted_ERP_pipeline,muscle_like,0.52407814331278901,15.050088771058686,0.8792030723497839,,,0.95901321174814125,0.069704752308873186,0,0,0.095765517585328128
1,U4_L10,False,mixed_subspace_stress,weighted_ERP_pipeline,step_like,0.099924001858478273,18.039821779758004,0.8792030723497839,,,0.92619999560066779,0.073800004399332209,0,0,0.10721856667428657
1,U4_L100,False,broad_common,single_trial_operator,none,,20,0.67811692143408298,9.5431440527704581e-12,0.0015936283397693088,0.91733079492831771,0.082669205071682295,0,0,0.14497699862639354
1,U4_L100,False,broad_common,weighted_ERP_pipeline,blink_like,0.12071623258411146,18.039821779758004,0.67811692143408298,,,0.91733079492809777,0.08266920507190223,0,0,0.14497699862636029
1,U4_L100,False,broad_common,weighted_ERP_pipeline,muscle_like,0.54701435054715475,15.233307981926737,0.67811692143408298,,,0.94686040053089271,0.089364008550830043,0,0,0.1298948440625656
1,U4_L100,False,broad_common,weighted_ERP_pipeline,step_like,0.12094191992473269,18.039822111211681,0.67811692143408298,,,0.91730440348181352,0.082695596518186476,0,0,0.14499001879276663
1,U4_L100,False,narrow_antisym,single_trial_operator,none,,20,0.93436076959264047,7.496069737156219e-12,0.084749315913978732,0.89189645288547126,0.10814566209463572,0,0,0.10419443359394076
1,U4_L100,False,narrow_antisym,weighted_ERP_pipeline,blink_like,0.12071623258426789,18.039821779758004,0.93436076959264047,,,0.89189645288521935,0.1081456620950626,0,0,0.10419443359419667
1,U4_L100,False,narrow_antisym,weighted_ERP_pipeline,muscle_like,0.60029408132022644,15.161282242325404,0.93436076959264047,,,0.88301477539521878,0.11698522460478122,0,0,0.12129559463777279
1,U4_L100,False,narrow_antisym,weighted_ERP_pipeline,step_like,0.12092884383979119,18.039821779758004,0.93436076959264047,,,0.8918964528853941,0.10814566209493648,0,0,0.10419443359389415
1,U4_L100,False,shifted_antisym,single_trial_operator,none,,20,0.88617498069831202,7.7069461923429117e-12,0.014388059176585094,0.89785304096880081,0.10230597305397837,0,0,0.22497239903911265
1,U4_L100,False,shifted_antisym,weighted_ERP_pipeline,blink_like,0.12071548656657816,18.039821779758004,0.88617498069831202,,,0.89785304096878937,0.10230597305372902,0,0,0.22497239903921287
1,U4_L100,False,shifted_antisym,weighted_ERP_pipeline,muscle_like,0.57397487073372111,15.144468521627214,0.88617498069831202,,,0.91645259512535215,0.1410278037521665,0,0,0.22067545557344939
1,U4_L100,False,shifted_antisym,weighted_ERP_pipeline,step_like,0.1209481959690768,18.039822261777704,0.88617498069831202,,,0.89783248510198155,0.10232459909531566,0,0,0.225008118701085
1,U4_L100,False,biphasic_common,single_trial_operator,none,,20,0.90132336392010826,7.8791417834622735e-12,0.016054809082996412,0.93333384090966542,0.066682274972408195,0,0,0.12864858957635178
1,U4_L100,False,biphasic_common,weighted_ERP_pipeline,blink_like,0.1207162325844453,18.039821779758004,0.90132336392010826,,,0.93333384090964711,0.066682274972455602,0,0,0.12864858957639411
1,U4_L100,False,biphasic_common,weighted_ERP_pipeline,muscle_like,0.54175741707079439,14.980165419992666,0.90132336392010826,,,0.96611962467230605,0.07930526284640127,0,0,0.12202923156533116
1,U4_L100,False,biphasic_common,weighted_ERP_pipeline,step_like,0.12092884383988045,18.039821779758004,0.90132336392010826,,,0.93333384090965443,0.066682274972361677,0,0,0.12864858957643768
1,U4_L100,False,oscillatory,single_trial_operator,none,,20,0.99998494768432666,8.4945314671180938e-12,0.21148212684273049,0.79645698733438519,0.20545953207214973,0,0,0.21150662829109718
1,U4_L100,False,oscillatory,weighted_ERP_pipeline,blink_like,0.12071623258446018,18.039821779758004,0.99998494768432666,,,0.79645698733408965,0.20545953207195022,0,0,0.2115066282910982
1,U4_L100,False,oscillatory,weighted_ERP_pipeline,muscle_like,0.51790447315047661,15.11954190436634,0.99998494768432666,,,0.82210063608456896,1.7537044159783197,0,14,0.23188044270027866
1,U4_L100,False,oscillatory,weighted_ERP_pipeline,step_like,0.1209288438397953,18.039821779758004,0.99998494768432666,,,0.79645698733436121,0.20545953207186529,0,0,0.21150662829109521
1,U4_L100,False,slow_common,single_trial_operator,none,,20,0.28517847147891023,5.1609827522725027e-12,0.00029119862583226269,0.72679592702136941,0.27321292033311739,-1,1,0.32122928099193371
1,U4_L100,False,slow_common,weighted_ERP_pipeline,blink_like,0.12071623258436537,18.039821779758004,0.28517847147891023,,,0.72679592702126616,0.27321292033323874,-1,1,0.32122928099201448
1,U4_L100,False,slow_common,weighted_ERP_pipeline,muscle_like,0.56824193409694979,15.277211191928835,0.28517847147891023,,,0.75431589234208085,0.27399802124022576,1,1,0.31104961755191662
1,U4_L100,False,slow_common,weighted_ERP_pipeline,step_like,0.12093255782151557,18.039821878934291,0.28517847147891023,,,0.72678801413525629,0.27321578931601642,-1,1,0.32123245238662845
1,U4_L100,False,outside_subspace_stress,single_trial_operator,none,,20,1,7.3017147883547295e-12,0.051659294141927554,0.93571931650577234,2.0145738671677869,-2,54,0.091144662090658649
1,U4_L100,False,outside_subspace_stress,weighted_ERP_pipeline,blink_like,0.12071623258445396,18.039821779758004,1,,,0.93571931650540996,2.0145738671677988,-2,54,0.091144662090891532
1,U4_L100,False,outside_subspace_stress,weighted_ERP_pipeline,muscle_like,0.51683611203950852,14.928981744770322,1,,,0.98523239362370796,2.0511650504332435,-2,54,0.1137289553260703
1,U4_L100,False,outside_subspace_stress,weighted_ERP_pipeline,step_like,0.12092884383979696,18.039821779758004,1,,,0.93571931650587958,2.0145738671679303,-2,54,0.091144662090744177
1,U4_L100,False,mixed_subspace_stress,single_trial_operator,none,,20,0.8792030723497839,5.0879300772521674e-12,0.023682682313551029,0.92214515343517822,0.077854846564821778,0,0,0.10959454770688279
1,U4_L100,False,mixed_subspace_stress,weighted_ERP_pipeline,blink_like,0.12071623258433783,18.039821779758004,0.8792030723497839,,,0.92214515343500281,0.077854846564997193,0,0,0.10959454770716145
1,U4_L100,False,mixed_subspace_stress,weighted_ERP_pipeline,muscle_like,0.52953045657239772,15.050088771058686,0.8792030723497839,,,0.95775697334243748,0.072132446953812823,0,0,0.097814085071700224
1,U4_L100,False,mixed_subspace_stress,weighted_ERP_pipeline,step_like,0.12092884383982039,18.039821779758004,0.8792030723497839,,,0.92214515343506132,0.077854846564938684,0,0,0.10959454770710098
2,P0,False,broad_common,single_trial_operator,none,,20,1,6.3522520576952957e-11,0,0.91905684302127655,0.080943156978736885,0,0,0.14493782830339161
2,P0,False,broad_common,weighted_ERP_pipeline,blink_like,0.28587811215063386,20,1,,,0.91905684302155111,0.080943156978737996,0,0,0.14493782830302188
2,P0,False,broad_common,weighted_ERP_pipeline,muscle_like,0.99948464518190372,20,1,,,0.91905684302137758,0.080943156978872666,0,0,0.14493782830316282
2,P0,False,broad_common,weighted_ERP_pipeline,step_like,0.26067546480605075,20,1,,,0.91905684302123136,0.080943156978768638,0,0,0.14493782830318838
2,P0,False,narrow_antisym,single_trial_operator,none,,20,1,3.6503022826650522e-11,0,0.97920495178161349,0.020795048218386514,0,0,0.063634699733543076
2,P0,False,narrow_antisym,weighted_ERP_pipeline,blink_like,0.28587811215068848,20,1,,,0.97920495178148648,0.020795048218836376,0,0,0.063634699733919206
2,P0,False,narrow_antisym,weighted_ERP_pipeline,muscle_like,0.99948464518190372,20,1,,,0.97920495178155997,0.020795048218450018,0,0,0.063634699733750869
2,P0,False,narrow_antisym,weighted_ERP_pipeline,step_like,0.26067546480595949,20,1,,,0.97920495178133449,0.020795048218665513,0,0,0.063634699734148176
2,P0,False,shifted_antisym,single_trial_operator,none,,20,1,5.1118220767421008e-11,0,0.91252725086090214,0.087472749139097861,0,0,0.22447726699095114
2,P0,False,shifted_antisym,weighted_ERP_pipeline,blink_like,0.28587811215061953,20,1,,,0.91252725086100228,0.087472749139160033,0,0,0.224477266990812
2,P0,False,shifted_antisym,weighted_ERP_pipeline,muscle_like,0.99948464518190372,20,1,,,0.91252725086110276,0.08747274913908365,0,0,0.22447726699068701
2,P0,False,shifted_antisym,weighted_ERP_pipeline,step_like,0.26067546480600612,20,1,,,0.9125272508609622,0.087472749139114403,0,0,0.22447726699087206
2,P0,False,biphasic_common,single_trial_operator,none,,20,1,3.5647929053084226e-11,0,0.94090013037138776,0.059099869628612245,0,0,0.12756709843055447
2,P0,False,biphasic_common,weighted_ERP_pipeline,blink_like,0.2858781121506625,20,1,,,0.94090013037118403,0.059099869628815971,0,0,0.12756709843063388
2,P0,False,biphasic_common,weighted_ERP_pipeline,muscle_like,0.99948464518190372,20,1,,,0.94090013037126663,0.05909986962873337,0,0,0.12756709843065137
2,P0,False,biphasic_common,weighted_ERP_pipeline,step_like,0.26067546480594683,20,1,,,0.94090013037092857,0.059099869629071433,0,0,0.12756709843047534
2,P0,False,oscillatory,single_trial_operator,none,,20,1,4.3496643786777867e-11,0,0.99996373204406541,3.6267955934587981e-05,0,0,3.8976750167415445e-05
2,P0,False,oscillatory,weighted_ERP_pipeline,blink_like,0.28587811215068315,20,1,,,0.99996373204404343,3.6267956110114241e-05,0,0,3.8976750168586573e-05
2,P0,False,oscillatory,weighted_ERP_pipeline,muscle_like,0.99948464518190372,20,1,,,0.99996373204414923,3.6267956322166839e-05,0,0,3.8976750168265757e-05
2,P0,False,oscillatory,weighted_ERP_pipeline,step_like,0.26067546480596149,20,1,,,0.99996373204386013,3.6267956231905707e-05,0,0,3.8976750168821275e-05
2,P0,False,slow_common,single_trial_operator,none,,20,1,3.5704772471945034e-11,0,0.72680778881343411,0.27319221118656589,-1,1,0.32123521545868872
2,P0,False,slow_common,weighted_ERP_pipeline,blink_like,0.28587811215074643,20,1,,,0.72680778881375629,0.27319221118652826,-1,1,0.32123521545842126
2,P0,False,slow_common,weighted_ERP_pipeline,muscle_like,0.99948464518190372,20,1,,,0.72680778881391628,0.27319221118647097,-1,1,0.32123521545834743
2,P0,False,slow_common,weighted_ERP_pipeline,step_like,0.26067546480599391,20,1,,,0.72680778881357877,0.27319221118642123,-1,1,0.32123521545832501
2,P0,False,outside_subspace_stress,single_trial_operator,none,,20,1,3.9191316858477876e-11,0,1.0079354028227032,0.08742630822520403,0,0,0.13888596722490323
2,P0,False,outside_subspace_stress,weighted_ERP_pipeline,blink_like,0.28587811215069958,20,1,,,1.0079354028231517,0.087426308225318272,0,0,0.13888596722498664
2,P0,False,outside_subspace_stress,weighted_ERP_pipeline,muscle_like,0.99948464518190372,20,1,,,1.0079354028230063,0.087426308225376004,0,0,0.1388859672249862
2,P0,False,outside_subspace_stress,weighted_ERP_pipeline,step_like,0.26067546480609738,20,1,,,1.0079354028226482,0.087426308225151184,0,0,0.13888596722469757
2,P0,False,mixed_subspace_stress,single_trial_operator,none,,20,1,4.2801318045349035e-11,0,0.9493845402335177,0.083782541035339664,0,0,0.14146054584256623
2,P0,False,mixed_subspace_stress,weighted_ERP_pipeline,blink_like,0.28587811215076731,20,1,,,0.94938454023376673,0.083782541035450575,0,0,0.14146054584257817
2,P0,False,mixed_subspace_stress,weighted_ERP_pipeline,muscle_like,0.99948464518190372,20,1,,,0.94938454023369023,0.083782541035544167,0,0,0.14146054584251072
2,P0,False,mixed_subspace_stress,weighted_ERP_pipeline,step_like,0.2606754648060029,20,1,,,0.94938454023329533,0.083782541035188673,0,0,0.14146054584225776
2,W0,False,broad_common,single_trial_operator,none,,20,1,6.3522520576952957e-11,0,0.91905684302127655,0.080943156978736885,0,0,0.14493782830339161
2,W0,False,broad_common,weighted_ERP_pipeline,blink_like,0.1472491234122284,17.865958333428338,1,,,0.91751858878068215,0.085334975664129509,0,0,0.15106478166925036
2,W0,False,broad_common,weighted_ERP_pipeline,muscle_like,-3.1327072339208311,11.073732816714658,1,,,0.90481093129425127,0.095189068705748725,-1,1,0.16758630178346678
2,W0,False,broad_common,weighted_ERP_pipeline,step_like,0.10983501703885457,17.875996252174684,1,,,0.90963276019652439,0.090367239803475607,0,0,0.1671614186259866
2,W0,False,narrow_antisym,single_trial_operator,none,,20,1,3.6503022826650522e-11,0,0.97920495178161349,0.020795048218386514,0,0,0.063634699733543076
2,W0,False,narrow_antisym,weighted_ERP_pipeline,blink_like,0.12848209917201692,17.707793332532496,1,,,0.96870304359824355,0.11783792883277733,0,0,0.11125259708527638
2,W0,False,narrow_antisym,weighted_ERP_pipeline,muscle_like,-3.2267835525023267,11.0069017841047,1,,,0.96908217221318982,0.2387399421131392,0,0,0.19941363438091261
2,W0,False,narrow_antisym,weighted_ERP_pipeline,step_like,0.089316301178506419,17.624767681342572,1,,,0.98082556331083204,0.071646531344646491,0,0,0.10906649315553707
2,W0,False,shifted_antisym,single_trial_operator,none,,20,1,5.1118220767421008e-11,0,0.91252725086090214,0.087472749139097861,0,0,0.22447726699095114
2,W0,False,shifted_antisym,weighted_ERP_pipeline,blink_like,0.15211091055202042,17.735881500676911,1,,,0.91831577272238463,0.20062067876120027,0,1,0.21970052974723764
2,W0,False,shifted_antisym,weighted_ERP_pipeline,muscle_like,-2.745414257857349,11.131092008024892,1,,,0.83984546988844699,0.45229865926179658,0,1,0.27587197371299238
2,W0,False,shifted_antisym,weighted_ERP_pipeline,step_like,0.11647070306432439,17.677823562764907,1,,,0.90611814023599413,0.22021346538033715,0,0,0.21952446284536398
2,W0,False,biphasic_common,single_trial_operator,none,,20,1,3.5647929053084226e-11,0,0.94090013037138776,0.059099869628612245,0,0,0.12756709843055447
2,W0,False,biphasic_common,weighted_ERP_pipeline,blink_like,0.13233094890646446,17.757629551873684,1,,,0.9637912398633276,0.039226840595438905,0,0,0.084348253082661404
2,W0,False,biphasic_common,weighted_ERP_pipeline,muscle_like,-3.6862067430338907,10.878284529379615,1,,,1.0244411895201997,0.039177726307313643,-1,1,0.061309493506047988
2,W0,False,biphasic_common,weighted_ERP_pipeline,step_like,0.097205412261331503,17.744920600064962,1,,,0.96043793587836634,0.039562064121633655,0,0,0.10091895793781785
2,W0,False,oscillatory,single_trial_operator,none,,20,1,4.3496643786777867e-11,0,0.99996373204406541,3.6267955934587981e-05,0,0,3.8976750167415445e-05
2,W0,False,oscillatory,weighted_ERP_pipeline,blink_like,0.067562901449958801,17.488466455030423,1,,,1.0151874735418174,0.074757772957962265,0,0,0.16490312212492303
2,W0,False,oscillatory,weighted_ERP_pipeline,muscle_like,-3.6823809055367223,10.750908766086029,1,,,1.0451510863365125,1.9690050594852679,0,14,0.37718243154153414
2,W0,False,oscillatory,weighted_ERP_pipeline,step_like,0.029001643228696028,17.472522985324076,1,,,1.0391209550282858,0.039120955028285831,0,0,0.1728870136245049
2,W0,False,slow_common,single_trial_operator,none,,20,1,3.5704772471945034e-11,0,0.72680778881343411,0.27319221118656589,-1,1,0.32123521545868872
2,W0,False,slow_common,weighted_ERP_pipeline,blink_like,0.14538464037819609,17.903696600410317,1,,,0.92583097039878148,0.19577792862627552,0,3,0.19595938710501029
2,W0,False,slow_common,weighted_ERP_pipeline,muscle_like,-4.0323268474928637,11.133565129916935,1,,,1.0561371224775735,0.14010582457418086,0,5,0.21826031383269853
2,W0,False,slow_common,weighted_ERP_pipeline,step_like,0.10550568447995423,17.836903436937039,1,,,0.92773492251299361,0.19419215376817212,0,3,0.19419633390556154
2,W0,False,outside_subspace_stress,single_trial_operator,none,,20,1,3.9191316858477876e-11,0,1.0079354028227032,0.08742630822520403,0,0,0.13888596722490323
2,W0,False,outside_subspace_stress,weighted_ERP_pipeline,blink_like,0.16875011299134435,18.110621116455782,1,,,1.4475166445705039,0.44751664457050389,0,0,0.5206710645104532
2,W0,False,outside_subspace_stress,weighted_ERP_pipeline,muscle_like,-5.0577804558231207,11.222099794938943,1,,,1.823292763391748,0.82329276339174795,1,1,0.99090862298121052
2,W0,False,outside_subspace_stress,weighted_ERP_pipeline,step_like,0.13336654303497664,18.032273240866903,1,,,1.4216159379400806,0.42161593794008057,1,1,0.50220833905590434
2,W0,False,mixed_subspace_stress,single_trial_operator,none,,20,1,4.2801318045349035e-11,0,0.9493845402335177,0.083782541035339664,0,0,0.14146054584256623
2,W0,False,mixed_subspace_stress,weighted_ERP_pipeline,blink_like,0.15864180740456146,18.075463890172038,1,,,1.2877717888998335,0.28777178889983346,1,1,0.48102091765577043
2,W0,False,mixed_subspace_stress,weighted_ERP_pipeline,muscle_like,-5.0723197543062506,11.228626507209182,1,,,1.5712016776380799,0.57120167763807994,2,2,0.94096065183293121
2,W0,False,mixed_subspace_stress,weighted_ERP_pipeline,step_like,0.12358551975139243,18.065723822818462,1,,,1.2724516201026943,0.2724516201026943,1,1,0.45785254758573657
2,U0_L1,False,broad_common,single_trial_operator,none,,20,1,6.3591354404479716e-11,1.6253868514791185e-05,0.91903985484422779,0.080960145155785868,0,0,0.1449378126613485
2,U0_L1,False,broad_common,weighted_ERP_pipeline,blink_like,0.14725125176941867,17.865958333428338,1,,,0.91751547646702158,0.085343822275086412,0,0,0.15106413312701508
2,U0_L1,False,broad_common,weighted_ERP_pipeline,muscle_like,-3.1315992436115661,11.073732816714658,1,,,0.90488702928772158,0.095112970712278422,0,0,0.16758219832010429
