task,repeat,method,contrast,channel,correlation,rmse,rms_half_a,rms_half_b
2,11,SELECTED,common,Fz,0.99751350940163208,5.6530963944528168,26.890803998635654,29.304839657323633
2,11,SELECTED,common,F3,0.98782400062834153,10.694130357482898,27.959708724632286,29.412923384989625
2,11,SELECTED,common,F4,0.99286570218884929,4.7212435150874867,33.643428079120632,35.803185972031756
2,11,SELECTED,difference,Fz,-0.48055729752892756,16.925317593500026,10.126682628748538,8.4385719213630299
2,11,SELECTED,difference,F3,-0.080506150157310968,50.888429642766468,22.178310652774847,31.74005234183392
2,11,SELECTED,difference,F4,-0.59890255224752964,24.039323354957919,15.127375824962616,20.581146651948444
2,12,P0,common,Fz,0.985395499813989,9.2771204389174589,26.154704690000873,30.285139385517404
2,12,P0,common,F3,0.89261431139683622,12.790618384284182,32.240164274811782,30.201222595252982
2,12,P0,common,F4,0.93198359274049158,24.33939291779733,38.563574562785675,43.26582736832529
2,12,P0,difference,Fz,0.490672849810185,4.9014635961312125,6.3111627511749528,6.1293074082492396
2,12,P0,difference,F3,-0.78617580846783208,61.954890935227716,27.801232818175887,37.222079859658763
2,12,P0,difference,F4,0.68997059933526106,50.971614767237469,41.667180256822519,68.454342983665597
2,12,W0,common,Fz,0.99116339767272721,6.2367665762273923,26.502412341482501,29.970809364916864
2,12,W0,common,F3,0.98259332135901578,8.3641311027775238,29.741742264068755,25.515309003563214
2,12,W0,common,F4,0.98907951931271365,14.352570341031631,35.73425782865003,37.600498742963893
2,12,W0,difference,Fz,-0.093671279388545123,7.454140752628696,6.2393680402286185,5.021019500196279
2,12,W0,difference,F3,0.73905433386050101,7.9144226375334359,12.416639085844066,12.508072457896425
2,12,W0,difference,F4,0.27621622570757642,27.810809057559915,18.812605213593979,11.714856439963874
2,12,SELECTED,common,Fz,0.99174629301511652,6.1705236107254171,26.483729003913759,29.952568778955801
2,12,SELECTED,common,F3,0.98324556151292575,8.3149439599453281,29.749151862954108,25.513809974569856
2,12,SELECTED,common,F4,0.98944359263895398,14.316215856387743,35.730857337437946,37.588257504332695
2,12,SELECTED,difference,Fz,-0.11068695730994893,7.3376060278277055,6.0928124016581391,4.9491619997959688
2,12,SELECTED,difference,F3,0.76610892747963943,7.7921543428104076,12.313946069921641,12.494579074883175
2,12,SELECTED,difference,F4,0.28614688633704721,27.85096319576839,18.798795939422249,11.717240546344646
2,13,P0,common,Fz,0.98307846121209241,7.733313918486437,28.682156912016104,27.914922872776398
2,13,P0,common,F3,0.89140556993969566,16.617741787430319,31.996424508167529,30.572254571029895
2,13,P0,common,F4,0.7185860508407278,52.223869712399697,42.765593842768176,51.195073729849106
2,13,P0,difference,Fz,0.027589130078599609,9.5886141621427754,6.9335395416685692,8.9383527331173003
2,13,P0,difference,F3,-0.90682924018496702,60.344766786252769,27.80064425904699,35.782977059730875
2,13,P0,difference,F4,0.49684039523126389,30.143318123929713,53.807362560252059,49.712724070537796
2,13,W0,common,Fz,0.98580063045734634,9.9657622160163299,28.730565145177536,28.321515118918612
2,13,W0,common,F3,0.98847521562629281,9.0517499474773526,29.675400349268781,25.883197881832807
2,13,W0,common,F4,0.97367543138709833,26.309416739914887,34.849951966653016,41.771364416111751
2,13,W0,difference,Fz,-0.27599031822281811,9.4121612080711632,6.5998090200258295,5.7235960560071746
2,13,W0,difference,F3,0.044979756055358179,15.439552090704312,7.3152153102971829,18.249897538341198
2,13,W0,difference,F4,-0.048576152431961069,32.791446989049795,16.409375030797559,19.609398998902407
2,13,SELECTED,common,Fz,0.98814180045769884,8.7171215210518032,28.682156912016104,28.309538173876565
2,13,SELECTED,common,F3,0.88535932780814697,16.109242198087191,31.996424508167529,25.887179015881657
2,13,SELECTED,common,F4,0.89558989882729245,46.441111510434212,42.765593842768176,41.776030130122898
2,13,SELECTED,difference,Fz,-0.216455352544909,10.535378703400029,6.9335395416685692,5.5865073200297202
2,13,SELECTED,difference,F3,-0.49015870742347423,36.379354021398434,27.80064425904699,18.197611138755633
2,13,SELECTED,difference,F4,-0.13858117459380415,71.528966483195987,53.807362560252059,19.576218689858607
2,14,P0,common,Fz,0.99883468948281395,2.6087876164667509,28.913366671897425,26.758330339187385
2,14,P0,common,F3,0.77348822232663861,22.913937270085029,26.759418740175427,36.986732109193902
2,14,P0,common,F4,0.94186383710774546,14.638225582285578,37.923941558255699,41.928972700747053
2,14,P0,difference,Fz,-0.50418934630953882,15.988432315958727,8.7900680237374544,11.191247143246528
2,14,P0,difference,F3,-0.69462015348872086,37.691213523192097,25.617973518841804,17.386603855286186
2,14,P0,difference,F4,0.4753216988511364,53.168327392116957,30.451893297433184,75.772235166104437
2,14,W0,common,Fz,0.9950305415669638,4.5646290989997951,28.39411263868697,27.308645600463976
2,14,W0,common,F3,0.94285473648047391,23.432593935377867,20.406610455505497,36.346526539805964
2,14,W0,common,F4,0.99468186962546223,3.793572379050453,35.796605697451866,36.11871642004013
2,14,W0,difference,Fz,-0.66609333710220531,14.406193300962764,9.4690893821499991,7.1157120082945484
2,14,W0,difference,F3,-0.8296306104767337,31.652438127504109,27.69638510595902,9.2249923797791222
2,14,W0,difference,F4,-0.48874011818694274,37.716555874647113,24.125969278619436,14.928871968054574
2,14,SELECTED,common,Fz,0.99527575047790773,4.5065363631318558,28.394552035079673,27.309039646504019
2,14,SELECTED,common,F3,0.94322184130796638,23.404496365885787,20.41530948680553,36.345908633115698
2,14,SELECTED,common,F4,0.99490894983001643,3.7256691331909058,35.805551099593892,36.125957724253325
2,14,SELECTED,difference,Fz,-0.68531747806882548,14.338002938020932,9.3858144963806751,7.0350172331751617
2,14,SELECTED,difference,F3,-0.83918882527962757,31.603637781565222,27.654401110607818,9.1547353845567283
2,14,SELECTED,difference,F4,-0.49941305336907937,37.687265386625377,24.088942632383887,14.902326733889401
2,15,P0,common,Fz,0.99333920263060971,5.7746937399928235,28.518753118198934,27.85367039670404
2,15,P0,common,F3,0.90511877973661226,13.939907265197492,32.511072480727165,32.657625170542588
2,15,P0,common,F4,0.92002795225331457,15.948362825000872,39.044708010403781,40.527067449369582
2,15,P0,difference,Fz,0.12443683591130494,7.9643364863208737,4.8025551439265008,8.466319142093619
2,15,P0,difference,F3,-0.87967522477315607,82.280894161600358,49.923839977485329,33.87854419623126
2,15,P0,difference,F4,0.75919049824859131,25.036732620513636,47.104909792600509,58.674032654591294
2,15,W0,common,Fz,0.99593567013254203,5.4148555743129423,27.616474719454342,28.708046150314004
2,15,W0,common,F3,0.9813116628109263,11.251256863063627,22.883052460309624,33.193390232750751
2,15,W0,common,F4,0.9943580535464337,12.080341087778599,36.666535409336191,36.147156473090099
2,15,W0,difference,Fz,-0.39265098446604429,13.951668691723327,9.481501867509385,6.7126921517384615
2,15,W0,difference,F3,-0.38318837198005906,23.378674333724735,21.623109781898027,5.6292779571206797
2,15,W0,difference,F4,0.29436212372628434,18.179287091881697,12.761110749129465,9.2594747315796386
2,15,SELECTED,common,Fz,0.99622346610308254,5.3271833318348687,27.616370380684032,28.686110275779271
2,15,SELECTED,common,F3,0.98183518354066135,11.235930802578547,22.888561540173168,33.207641449040132
2,15,SELECTED,common,F4,0.99462220703248816,12.012455168775434,36.666130768628371,36.13916757827878
2,15,SELECTED,difference,Fz,-0.41773452685488222,13.8288795509101,9.3636297830420023,6.6160916839190511
2,15,SELECTED,difference,F3,-0.39328837354078439,23.325227779620583,21.595546281094769,5.4910239839741788
2,15,SELECTED,difference,F4,0.29753354316483088,18.175590744696461,12.709488837059324,9.2353923163729679
2,16,P0,common,Fz,0.99733985081119469,6.6390606675892432,31.076869755828227,25.1170935721861
2,16,P0,common,F3,0.86715641635510354,34.013384483796273,42.271262484064032,27.538163268114143
2,16,P0,common,F4,0.83527086466741018,69.31183625526802,58.809311715974026,44.347154701509119
2,16,P0,difference,Fz,0.3938551928729257,5.7651088394057792,7.2352701631621388,5.7865840750467123
2,16,P0,difference,F3,-0.54557039417547204,43.59177489183881,17.928075389836533,28.131574182504142
2,16,P0,difference,F4,0.38577986071716047,45.606422770093296,39.933255916296481,57.278015844119253
2,16,W0,common,Fz,0.99723806919077906,7.8217325893932736,32.010229173838425,24.668699975458988
2,16,W0,common,F3,0.99535214329664623,22.647668820870937,38.416598519728666,19.775674240877898
2,16,W0,common,F4,0.99793812617004807,18.427039964431625,43.32714599317584,30.371543442384702
2,16,W0,difference,Fz,0.17442223405320109,5.3080623593393961,4.9491577492680916,4.7739784643525738
2,16,W0,difference,F3,-0.20341658662093662,26.871182564930052,6.4651124454142543,21.947971529120785
2,16,W0,difference,F4,0.61522261930486999,6.4493405652753912,8.0494975206760522,8.6874211426644994
2,16,SELECTED,common,Fz,0.9970739500824376,7.0445435255406386,31.076869755828227,24.667143092486032
2,16,SELECTED,common,F3,0.68007467744431849,33.606647784112688,42.271262484064032,19.77600107824459
2,16,SELECTED,common,F4,0.92995166488129755,38.241800490849315,58.809311715974026,30.373048073429814
2,16,SELECTED,difference,Fz,-0.092925691730059531,9.7880598241515653,7.2352701631621388,4.6115263868809562
2,16,SELECTED,difference,F3,-0.39771490833745271,37.139003272151257,17.928075389836533,21.938958620704046
2,16,SELECTED,difference,F4,0.57966042164393394,39.297762300787085,39.933255916296481,8.6208837145581043
2,17,P0,common,Fz,0.99204448153148073,4.7437917639725304,29.441423587033302,27.179977078764708
2,17,P0,common,F3,0.91534041162180479,22.709209654389685,38.166723027760803,27.313604063094903
2,17,P0,common,F4,0.78838970634143679,68.41000580943512,58.14763580138014,45.136381109419901
2,17,P0,difference,Fz,-0.38008838305965004,14.554398774989361,11.100057695193369,8.0919729925165278
2,17,P0,difference,F3,-0.71631955021782134,54.881813456701153,24.320560001312867,33.371211067262401
2,17,P0,difference,F4,0.48237270718078512,65.150103799875623,33.664233162444134,71.720820261260684
2,17,W0,common,Fz,0.99271229958601404,4.8140565468766106,29.633637542679939,26.947864972708565
2,17,W0,common,F3,0.94512914783540436,19.637958998223898,37.169066133446513,20.316258662270904
2,17,W0,common,F4,0.98629065680143468,13.482934415595617,41.168019059176132,32.44202868979837
2,17,W0,difference,Fz,-0.57140391804586588,14.040962988789181,6.8280565039156471,9.1768742315997631
2,17,W0,difference,F3,-0.23842255826705158,50.793357439914772,16.469147000951089,35.163631770272374
2,17,W0,difference,F4,-0.22359225280776054,29.890970201334838,18.235250701126024,14.787125579314292
2,17,SELECTED,common,Fz,0.99442657662542711,4.7821426716121209,29.617626008863734,27.179977078764708
2,17,SELECTED,common,F3,0.83816255252701155,22.729513337031321,37.17881220138073,27.313604063094903
2,17,SELECTED,common,F4,0.92548898666689638,48.276965250856279,41.171351363161008,45.136381109419901
2,17,SELECTED,difference,Fz,-0.36507663470327112,12.113222572677234,6.7335842632977547,8.0919729925165278
2,17,SELECTED,difference,F3,0.093034365488554316,46.853300124920182,16.429383212426753,33.371211067262401
2,17,SELECTED,difference,F4,-0.32996656500049765,88.992370646249441,18.153793097923632,71.720820261260684
2,18,P0,common,Fz,0.9880182879736894,6.1698825711733702,26.147392066365466,30.006733375969254
2,18,P0,common,F3,0.92627110321050699,23.039798492694246,26.24673752542234,38.129128473107457
2,18,P0,common,F4,0.90737452350671355,32.4730279792754,42.807822836442931,42.320345690460314
2,18,P0,difference,Fz,0.23702582738918396,7.8897013788438031,7.0069720628650929,7.5128979811517134
2,18,P0,difference,F3,-0.88510981601713923,104.54792691130537,44.562423068268849,61.059283414986488
2,18,P0,difference,F4,0.37265330886240494,48.26248419011705,35.96164389326988,71.317340132555572
2,18,W0,common,Fz,0.98973913304324113,4.3272837118563583,27.352908165454945,28.877673331833655
2,18,W0,common,F3,0.97785391563705681,13.550815469268136,27.796785081159619,28.904004576650767
2,18,W0,common,F4,0.98689788842034321,27.278919759971679,40.707868378256151,36.024529417302901
2,18,W0,difference,Fz,-0.26634482745331439,9.0094270187291752,6.2654590752304538,5.9001956032605483
2,18,W0,difference,F3,-0.54507630424391917,56.239620546519575,18.497501336619202,38.979370320509929
2,18,W0,difference,F4,-0.42086704820101545,44.96548813040598,24.971493449974812,21.964882101200555
2,18,SELECTED,common,Fz,0.99002544940856707,4.2801032625508171,27.337024527892257,28.883582675759321
2,18,SELECTED,common,F3,0.97859786811725846,13.570040625645165,27.814086486278729,28.904661225033003
2,18,SELECTED,common,F4,0.98717655709843743,27.301763888851983,40.71861067358212,36.030731475806405
2,18,SELECTED,difference,Fz,-0.2794865152052155,8.8195941445572092,6.1363439187047719,5.7438723454492484
2,18,SELECTED,difference,F3,-0.55104202309265715,56.233841165127792,18.474432815328708,38.967678648241275
2,18,SELECTED,difference,F4,-0.42635882891488136,44.959398342471374,24.947739389928689,21.952014477478482
2,19,P0,common,Fz,0.98986672658337471,7.230610839051125,25.159350731216588,31.011661235712555
2,19,P0,common,F3,0.94800874298388227,39.57546372240153,19.920444249323722,47.47127911773692
2,19,P0,common,F4,0.95244802797041983,42.865743489071491,43.702729766839688,45.939839992007528
2,19,P0,difference,Fz,-0.51483748471347091,15.405519629738558,8.6202116556464947,10.968387502136835
2,19,P0,difference,F3,-0.89122807044796959,60.139461822130556,26.022708576860094,37.370407241571222
2,19,P0,difference,F4,0.45249070933569063,82.487736936302326,90.078568710302235,26.028645327099166
2,19,W0,common,Fz,0.99220627563497066,5.8769967950167796,25.842520758430545,30.518432226069255
2,19,W0,common,F3,0.94762812580195843,32.822405308314735,18.353055498986759,41.8591523685052
2,19,W0,common,F4,0.99371845675645853,11.438377327726819,31.998911725521438,40.828260173484004
2,19,W0,difference,Fz,-0.70345778248939295,14.298773935838494,6.5532134122092911,9.672643182045416
2,19,W0,difference,F3,0.58970991617401236,9.1976692693738453,11.432946088772686,14.384732828529092
2,19,W0,difference,F4,-0.81313804907573173,23.614130338569538,8.7741877310396159,17.312551850299762
2,19,SELECTED,common,Fz,0.99259272695389533,5.820919088971114,25.829536323959921,30.49738354381001
2,19,SELECTED,common,F3,0.94859344281742608,32.858637407465288,18.336646354984431,41.892209194058204
2,19,SELECTED,common,F4,0.99400134380956251,11.436702877509715,31.989351425643317,40.828626734304514
2,19,SELECTED,difference,Fz,-0.72393175597010673,14.158646045197823,6.3881792870906189,9.5939189457172311
2,19,SELECTED,difference,F3,0.61093308664665946,9.0442652665412346,11.324073161053267,14.353741710106894
2,19,SELECTED,difference,F4,-0.82779324884644301,23.547366785718303,8.7137763400329913,17.250638494016997
