trial_key,task,channel,effective_pre_s,effective_post_s,rmse_native,training_scaled_rmse
B_Task-1_trial-037,1,F3,2,3,7.6971810955340576,0.065543064341292021
B_Task-1_trial-037,1,F4,2,3,32.623281205755163,0.2214936333927503
B_Task-1_trial-038,1,Fz,2,3,8.6149519378327017,0.088783788495554128
B_Task-1_trial-038,1,F3,2,3,4.7089403272047488,0.040097585728411544
B_Task-1_trial-038,1,F4,2,3,2.1391807340148024,0.01452382763929712
B_Task-1_trial-039,1,Fz,2,3,10.318751205618081,0.10634276676049761
B_Task-1_trial-039,1,F3,2,3,17.011087762248163,0.14485287612153253
B_Task-1_trial-039,1,F4,2,3,9.9046248868980449,0.067246802666933767
B_Task-1_trial-040,1,Fz,2,3,10.296536906027089,0.10611383110412996
B_Task-1_trial-040,1,F3,2,3,12.985563917502967,0.11057472089966514
B_Task-1_trial-040,1,F4,2,3,9.0874817258158433,0.061698862635745089
B_Task-1_trial-041,1,Fz,2,3,2.7005699290550105,0.027831476150869019
B_Task-1_trial-041,1,F3,2,3,1.9296861591228636,0.016431670570837085
B_Task-1_trial-041,1,F4,2,3,3.9344652494860601,0.026712794401945218
B_Task-1_trial-042,1,Fz,2,3,20.474102771017815,0.21100157298330649
B_Task-1_trial-042,1,F3,2,3,19.060597775147993,0.16230487120601292
B_Task-1_trial-042,1,F4,2,3,0.72318251541226242,0.0049100003747174518
B_Task-1_trial-043,1,Fz,2,3,13.990922844761513,0.14418735515539274
B_Task-1_trial-043,1,F3,2,3,8.5314203391762646,0.072646781370088037
B_Task-1_trial-043,1,F4,2,3,14.372070920344049,0.097578235231706653
B_Task-1_trial-044,1,Fz,2,3,1.6488086129990187,0.01699225674414849
B_Task-1_trial-044,1,F3,2,3,4.0200394549674057,0.034231454526168922
B_Task-1_trial-044,1,F4,2,3,4.5625567153893956,0.030977180317282464
B_Task-1_trial-045,1,Fz,2,3,1.8368970118631394,0.018930654165715606
B_Task-1_trial-045,1,F3,2,3,3.3492174939562287,0.028519268934275088
B_Task-1_trial-045,1,F4,2,3,1.2383225201196324,0.0084075097340293881
B_Task-1_trial-046,1,Fz,2,3,14.583524704304791,0.15029457879859262
B_Task-1_trial-046,1,F3,2,3,14.354356426295798,0.12223026782784382
B_Task-1_trial-046,1,F4,2,3,24.914641970542249,0.16915633163721719
B_Task-1_trial-047,1,Fz,2,3,4.1664178482703909,0.042938180467435083
B_Task-1_trial-047,1,F3,2,3,6.5565809789695022,0.055830622097851626
B_Task-1_trial-047,1,F4,2,3,19.487897517966829,0.13231180521714528
B_Task-1_trial-048,1,Fz,2,3,8.3298683787938899,0.085845780414730261
B_Task-1_trial-048,1,F3,2,3,5.2068916136655803,0.044337742326294859
B_Task-1_trial-048,1,F4,2,3,12.561637363673812,0.085286415044952754
B_Task-1_trial-049,1,Fz,2,3,5.3804049910750953,0.055449263349948548
B_Task-1_trial-049,1,F3,2,3,3.2984263820559616,0.028086772274273614
B_Task-1_trial-049,1,F4,2,3,1.7239383717571315,0.011704566787669023
B_Task-1_trial-050,1,Fz,2,3,13.554093031889735,0.13968548375849701
B_Task-1_trial-050,1,F3,2,3,29.000608109195252,0.24694608320186551
B_Task-1_trial-050,1,F4,2,3,26.305128336825813,0.17859694784957098
B_Task-1_trial-051,1,Fz,2,3,23.972344855915555,0.24705368187643434
B_Task-1_trial-051,1,F3,2,3,1.9014301363644537,0.016191064783510865
B_Task-1_trial-051,1,F4,2,3,13.151999568443184,0.089294640610229584
B_Task-1_trial-052,1,Fz,2,3,3.008765887760128,0.031007675508719815
B_Task-1_trial-052,1,F3,2,3,3.6247506254635198,0.030865489653574281
B_Task-1_trial-052,1,F4,2,3,2.0153797303877132,0.013683288824758881
B_Task-1_trial-053,1,Fz,2,3,4.8061441566395455,0.049531058253306677
B_Task-1_trial-053,1,F3,2,3,4.388837518506973,0.03737184513248356
B_Task-1_trial-053,1,F4,2,3,5.2223891329611618,0.035457069347344543
B_Task-1_trial-054,1,Fz,2,3,71.071421319593668,0.73244634259731578
B_Task-1_trial-054,1,F3,2,3,13.525663753996312,0.11517378098343317
B_Task-1_trial-054,1,F4,2,3,1.8166500967490191,0.012334026978906317
B_Task-1_trial-055,1,Fz,2,3,3.527856391671178,0.036357307386165147
B_Task-1_trial-055,1,F3,2,3,13.430568523799341,0.11436402573485699
B_Task-1_trial-055,1,F4,2,3,8.0134160138321899,0.054406563754176351
B_Task-1_trial-056,1,Fz,2,3,14.294291176323064,0.14731380205608036
B_Task-1_trial-056,1,F3,2,3,1.6941133122008922,0.014425719811561516
B_Task-1_trial-056,1,F4,2,3,7.2496109236026571,0.04922075906543856
B_Task-1_trial-057,1,Fz,2,3,10.177705162690454,0.10488917745044841
B_Task-1_trial-057,1,F3,2,3,10.182970473956516,0.086710067059127802
B_Task-1_trial-057,1,F4,2,3,12.292396266783252,0.08345842023251128
B_Task-1_trial-058,1,Fz,2,3,5.4249204012073875,0.055908029317129626
B_Task-1_trial-058,1,F3,2,3,3.6414418379795603,0.031007618726840824
B_Task-1_trial-058,1,F4,2,3,7.1304392126107574,0.048411650530378936
B_Task-1_trial-059,1,Fz,2,3,33.283086202979774,0.34300812207062098
B_Task-1_trial-059,1,F3,2,3,15.675980491262974,0.13348416585233006
B_Task-1_trial-059,1,F4,2,3,21.890398345799817,0.14862342740590115
B_Task-1_trial-060,1,Fz,2,3,4.2813865696901665,0.044123022671987831
B_Task-1_trial-060,1,F3,2,3,1.3778586033071185,0.011732746569021093
B_Task-1_trial-060,1,F4,2,3,1.4945149858970508,0.010146911719225092
B_Task-1_trial-061,1,Fz,2,3,15.089329131625572,0.15550728731042451
B_Task-1_trial-061,1,F3,2,3,8.7121260321024465,0.074185527140948282
B_Task-1_trial-061,1,F4,2,3,26.506766823917705,0.17996595916563446
B_Task-1_trial-062,1,Fz,2,3,11.06174284267354,0.11399987417494625
B_Task-1_trial-062,1,F3,2,3,5.3559962168807909,0.045607398383599729
B_Task-1_trial-062,1,F4,2,3,12.607179359224789,0.085595619444195178
B_Task-1_trial-063,1,Fz,2,3,21.763885608058231,0.22429378951978091
B_Task-1_trial-063,1,F3,2,3,9.8022349538152547,0.083468026579124957
B_Task-1_trial-063,1,F4,2,3,3.1154255795153736,0.021151978147735846
B_Task-1_trial-064,1,Fz,2,3,3.9486607228810491,0.040694023714909898
B_Task-1_trial-064,1,F3,2,3,6.48514201924284,0.055222304809259271
B_Task-1_trial-064,1,F4,2,3,12.227324033170294,0.083016616559698234
B_Task-1_trial-065,1,Fz,2,3,3.1117594761400329,0.032069104641825351
B_Task-1_trial-065,1,F3,2,3,5.778144416943463,0.049202076265652157
B_Task-1_trial-065,1,F4,2,3,10.709466391686885,0.072711221407545309
B_Task-1_trial-066,1,Fz,2,3,11.949162036075954,0.12314542002853765
B_Task-1_trial-066,1,F3,2,3,2.6514484924657937,0.022577623805699158
B_Task-1_trial-066,1,F4,2,3,12.214914526575022,0.082932363026552297
B_Task-1_trial-067,1,Fz,2,3,6.1366886532766971,0.063243355434511275
B_Task-1_trial-067,1,F3,2,3,7.5478608295120617,0.064271571871273761
B_Task-1_trial-067,1,F4,2,3,4.7556852103687151,0.0322884135986575
B_Task-1_trial-068,1,Fz,2,3,2.2620164276235761,0.023311840801067105
B_Task-1_trial-068,1,F3,2,3,2.5390202939426065,0.021620274802457404
B_Task-1_trial-068,1,F4,2,3,2.7748476002906255,0.018839646239848476
B_Task-1_trial-069,1,Fz,2,3,12.274051040768008,0.12649365422476547
B_Task-1_trial-069,1,F3,2,3,8.3119247212556964,0.07077773148943152
B_Task-1_trial-069,1,F4,2,3,3.3063837800396558,0.022448476356898301
B_Task-1_trial-070,1,Fz,2,3,0.86007151401343196,0.0088637067208560492
B_Task-1_trial-070,1,F3,2,3,4.7099629447835536,0.040106293525322162
B_Task-1_trial-070,1,F4,2,3,3.2225038553192191,0.021878979095790108
B_Task-1_trial-071,1,Fz,2,3,99.736628569976105,1.0278636259512421
B_Task-1_trial-071,1,F3,2,3,3.3402756455859679,0.028443127274648275
B_Task-1_trial-071,1,F4,2,3,4.4274836718149215,0.030060110724986221
B_Task-1_trial-072,1,Fz,2,3,4.2405369346990707,0.043702035372309121
B_Task-1_trial-072,1,F3,2,3,11.494871876822501,0.097881174636077761
B_Task-1_trial-072,1,F4,2,3,11.33993157515024,0.076991723522957606
B_Task-1_trial-073,1,Fz,2,3,3.3624026092207422,0.034652177313139527
B_Task-1_trial-073,1,F3,2,3,2.4663866096078819,0.021001784190555588
B_Task-1_trial-073,1,F4,2,3,0.77803456671170779,0.0052824147883606867
B_Task-1_trial-074,1,Fz,2,3,1.906016101189558,0.019642980206771372
B_Task-1_trial-074,1,F3,2,3,3.7618081382111472,0.03203256228249908
B_Task-1_trial-074,1,F4,2,3,4.2413436096801442,0.028796324951196217
B_Task-1_trial-075,1,Fz,2,3,2.0197183524804663,0.020814770450399818
B_Task-1_trial-075,1,F3,2,3,15.808908388805069,0.13461607396690062
B_Task-1_trial-075,1,F4,2,3,9.9655771861593578,0.067660634315009946
B_Task-1_trial-076,1,Fz,2,3,23.641989983457769,0.24364911765641076
B_Task-1_trial-076,1,F3,2,3,15.671503386205064,0.13344604239112637
B_Task-1_trial-076,1,F4,2,3,31.420008593575609,0.2133240927155661
B_Task-1_trial-077,1,Fz,2,3,1.7941382146264435,0.018489991462361959
B_Task-1_trial-077,1,F3,2,3,6.2143824447442553,0.052916731899888839
B_Task-1_trial-077,1,F4,2,3,1.3674497156258849,0.0092842103798690939
B_Task-1_trial-078,1,Fz,2,3,9.7762747841784119,0.1007521247914559
B_Task-1_trial-078,1,F3,2,3,26.052501292694291,0.22184235336094546
B_Task-1_trial-078,1,F4,2,3,2.7648933182665876,0.018772062293297712
B_Task-1_trial-079,1,Fz,2,3,0.92142081329096248,0.0094959590248401161
B_Task-1_trial-079,1,F3,2,3,2.7576100562338017,0.023481611137977969
B_Task-1_trial-079,1,F4,2,3,5.1143383616081408,0.034723465704383942
B_Task-1_trial-080,1,Fz,2,3,19.120284444630975,0.19704942086235425
B_Task-1_trial-080,1,F3,2,3,12.649641882024182,0.10771427636655959
B_Task-1_trial-080,1,F4,2,3,12.22512123843417,0.083001660828953508
B_Task-1_trial-081,1,Fz,2,3,1.8647008962000688,0.019217194845702942
B_Task-1_trial-081,1,F3,2,3,2.6518578573244058,0.022581109630825793
B_Task-1_trial-081,1,F4,2,3,4.6984336802844933,0.031899708080789131
B_Task-1_trial-082,1,Fz,2,3,6.8262926738642671,0.070350261886380966
B_Task-1_trial-082,1,F3,2,3,8.8642756306144967,0.075481111953232746
B_Task-1_trial-082,1,F4,2,3,0.85986434141216594,0.0058379926900377624
B_Task-1_trial-083,1,Fz,2,3,7.6626781303937834,0.07896986533967143
B_Task-1_trial-083,1,F3,2,3,16.036767738013836,0.13655634272251302
B_Task-1_trial-083,1,F4,2,3,10.015137088079541,0.067997118026677586
B_Task-1_trial-084,1,Fz,2,3,19.13542008829895,0.19720540545702855
B_Task-1_trial-084,1,F3,2,3,4.714472479131925,0.040144693128537433
B_Task-1_trial-084,1,F4,2,3,3.5610591105897278,0.024177577851725369
B_Task-1_trial-085,1,Fz,2,3,10.010778786787187,0.10316887115512931
B_Task-1_trial-085,1,F3,2,3,8.231848618434789,0.070095867168682227
B_Task-1_trial-085,1,F4,2,3,25.337180347030465,0.17202512830012728
B_Task-1_trial-086,1,Fz,2,3,1.2898591412502283,0.013293002910777382
B_Task-1_trial-086,1,F3,2,3,4.2510906422964583,0.03619890243330294
B_Task-1_trial-086,1,F4,2,3,3.4098049734991291,0.023150647783637318
B_Task-1_trial-087,1,Fz,2,3,3.2994619414091151,0.034003524717155079
B_Task-1_trial-087,1,F3,2,3,0.81624442343826276,0.0069504874706241932
B_Task-1_trial-087,1,F4,2,3,0.97311612500931388,0.0066069082653575292
B_Task-1_trial-088,1,Fz,2,3,87.321533586597738,0.89991640406183249
B_Task-1_trial-088,1,F3,2,3,35.55152550616706,0.3027284787457788
B_Task-1_trial-088,1,F4,2,3,24.258077551575443,0.16469863046987712
B_Task-1_trial-089,1,Fz,2,3,35.377472285493226,0.36459240162548595
B_Task-1_trial-089,1,F3,2,3,25.310867123452844,0.21552718739707122
B_Task-1_trial-089,1,F4,2,3,24.544541487682906,0.16664355862239041
B_Task-1_trial-090,1,Fz,2,3,6.1208562016787136,0.063080189691488556
B_Task-1_trial-090,1,F3,2,3,6.328895658677097,0.053891835233898108
B_Task-1_trial-090,1,F4,2,3,5.3710218636582523,0.036466201548227418
B_Task-1_trial-091,1,Fz,2,3,1.1639930463301766,0.011995854786123477
B_Task-1_trial-091,1,F3,2,3,0.71277221295822324,0.0060694005292030251
B_Task-1_trial-091,1,F4,2,3,0.86898451211710825,0.0058999134923586345
B_Task-1_trial-092,1,Fz,2,3,98.81544224702877,1.0183700835319991
B_Task-1_trial-092,1,F3,2,3,8.2299194419190265,0.070079439837828383
B_Task-1_trial-092,1,F4,2,3,4.2057028938576009,0.028554344642886184
B_Task-1_trial-093,1,Fz,2,3,1.8724617138428501,0.019297176115142568
B_Task-1_trial-093,1,F3,2,3,5.4534446580757061,0.046437191702988143
B_Task-1_trial-093,1,F4,2,3,1.5677735291189412,0.010644295805544827
B_Task-1_trial-094,1,Fz,2,3,0.28041911849771745,0.0028899373886785065
B_Task-1_trial-094,1,F3,2,3,2.0816471825946223,0.01772564962825551
B_Task-1_trial-094,1,F4,2,3,0.69414879458454348,0.0047128778266670801
B_Task-1_trial-095,1,Fz,2,3,3.8623240927488345,0.0398042575079256
B_Task-1_trial-095,1,F3,2,3,2.896266782680907,0.024662301397188377
B_Task-1_trial-095,1,F4,2,3,6.0856145849604619,0.041317882077815511
B_Task-1_trial-096,1,Fz,2,3,4.9214300002166489,0.050719168648645237
B_Task-1_trial-096,1,F3,2,3,10.029031335337482,0.085399243948443226
B_Task-1_trial-096,1,F4,2,3,6.2482452867325495,0.04242205258750531
B_Task-1_trial-097,1,Fz,2,3,192.29318516558604,1.9817310188236315
B_Task-1_trial-097,1,F3,2,3,43.733264181780328,0.37239764954786586
B_Task-1_trial-097,1,F4,2,3,47.749241559223421,0.32419035160800258
B_Task-1_trial-098,1,Fz,2,3,2.4937352842221725,0.025699884066211199
B_Task-1_trial-098,1,F3,2,3,5.956798045200669,0.050723348288011255
B_Task-1_trial-098,1,F4,2,3,1.6799233577890496,0.011405729729982035
B_Task-1_trial-099,1,Fz,2,3,17.092537580901233,0.17615191035143712
B_Task-1_trial-099,1,F3,2,3,8.6978338777174979,0.074063826536168192
B_Task-1_trial-099,1,F4,2,3,4.0491922239975828,0.027491725689464876
B_Task-1_trial-100,1,Fz,2,3,2.2037677871547277,0.022711543200702219
B_Task-1_trial-100,1,F3,2,3,17.543514123437973,0.14938659500060514
B_Task-1_trial-100,1,F4,2,3,12.732431046934135,0.086446007583399986
B_Task-2_trial-001,2,Fz,2,3,9.4066726301460761,0.096943086771521997
B_Task-2_trial-001,2,F3,2,3,10.382539169006405,0.088409435133987288
B_Task-2_trial-001,2,F4,2,3,12.423754149083774,0.084350265980399672
B_Task-2_trial-002,2,Fz,2,3,17.105769873239758,0.1762882794284526
B_Task-2_trial-002,2,F3,2,3,110.99136721416644,0.94511409207546215
B_Task-2_trial-002,2,F4,2,3,104.8861531581981,0.71211767476961929
B_Task-2_trial-003,2,Fz,2,3,1.4848452366780833,0.015302486466920791
B_Task-2_trial-003,2,F3,2,3,1.540665515382792,0.013119080576359731
B_Task-2_trial-003,2,F4,2,3,1.044671213812874,0.0070927268593512401
B_Task-2_trial-004,2,Fz,2,3,24.777544241250563,0.25535188858033825
B_Task-2_trial-004,2,F3,2,3,52.421865062915067,0.44638285523809373
B_Task-2_trial-004,2,F4,2,3,43.646952764054006,0.29633813022236993
B_Task-2_trial-005,2,Fz,2,3,12.475364342145806,0.12856834456544827
B_Task-2_trial-005,2,F3,2,3,21.373353826045605,0.1819984599066406
B_Task-2_trial-005,2,F4,2,3,20.901843424936228,0.14191169844616267
B_Task-2_trial-006,2,Fz,2,3,7.8361195984444558,0.080757314733108584
B_Task-2_trial-006,2,F3,2,3,9.2591291128953284,0.078843369755576959
B_Task-2_trial-006,2,F4,2,3,5.0381434612739691,0.03420614541355934
B_Task-2_trial-007,2,Fz,2,3,7.5543204279469274,0.077853154833875365
B_Task-2_trial-007,2,F3,2,3,67.181676788227762,0.57206565749654892
B_Task-2_trial-007,2,F4,2,3,80.602259790466007,0.54724376950492704
B_Task-2_trial-008,2,Fz,2,3,16.285293547196083,0.16783263195383688
B_Task-2_trial-008,2,F3,2,3,20.883205273728997,0.17782474517880106
B_Task-2_trial-008,2,F4,2,3,21.236754984085145,0.14418555856566648
B_Task-2_trial-009,2,Fz,2,3,5.5814916595207773,0.057521618061778607
B_Task-2_trial-009,2,F3,2,3,21.841473917545105,0.18598459780515064
B_Task-2_trial-009,2,F4,2,3,10.082120720585985,0.068451899017226134
B_Task-2_trial-010,2,Fz,2,3,13.709396735879197,0.1412860093687473
B_Task-2_trial-010,2,F3,2,3,83.059562561994724,0.70726908794168997
B_Task-2_trial-010,2,F4,2,3,73.5570089186903,0.49941049964126427
B_Task-2_trial-011,2,Fz,2,3,22.017328159826732,0.22690571238068183
B_Task-2_trial-011,2,F3,2,3,26.488599430586405,0.22555581780412512
B_Task-2_trial-011,2,F4,2,3,77.051839803870266,0.52313842528950205
B_Task-2_trial-012,2,Fz,2,3,13.919030468656027,0.14344644823441949
B_Task-2_trial-012,2,F3,2,3,20.580021189293383,0.17524307096498418
B_Task-2_trial-012,2,F4,2,3,21.579760627438457,0.14651437294032663
B_Task-2_trial-013,2,Fz,2,3,12.658348228391993,0.13045413600941808
B_Task-2_trial-013,2,F3,2,3,25.176025829597975,0.21437898632328845
B_Task-2_trial-013,2,F4,2,3,27.946874100412057,0.18974347330145355
B_Task-2_trial-014,2,Fz,2,3,13.224956184879428,0.13629347223923041
B_Task-2_trial-014,2,F3,2,3,36.706228796954207,0.31256101238943634
B_Task-2_trial-014,2,F4,2,3,103.8841521336139,0.70531465436837093
B_Task-2_trial-015,2,Fz,2,3,11.211732218598339,0.11554563149602975
B_Task-2_trial-015,2,F3,2,3,17.692337071728691,0.15065385270887691
B_Task-2_trial-015,2,F4,2,3,87.352962329041674,0.593077222730932
B_Task-2_trial-016,2,Fz,2,3,4.263421073397458,0.043937874242306538
B_Task-2_trial-016,2,F3,2,3,27.009262089864123,0.22998936636607173
B_Task-2_trial-016,2,F4,2,3,77.854048270382194,0.52858496718899706
B_Task-2_trial-017,2,Fz,2,3,17.575076966875148,0.18112485449485627
B_Task-2_trial-017,2,F3,2,3,36.397645024250878,0.30993335873052635
B_Task-2_trial-017,2,F4,2,3,31.387070798699845,0.21310046371218766
B_Task-2_trial-018,2,Fz,2,3,14.073483665554626,0.14503820870677764
B_Task-2_trial-018,2,F3,2,3,6.3547957663176593,0.054112379924280501
B_Task-2_trial-018,2,F4,2,3,19.307547171461025,0.13108732833883038
B_Task-2_trial-019,2,Fz,2,3,4.0817211709278265,0.042065315251038973
B_Task-2_trial-019,2,F3,2,3,11.980254122403982,0.10201430329154439
B_Task-2_trial-019,2,F4,2,3,14.788632112582015,0.1004064501932025
B_Task-2_trial-020,2,Fz,2,3,19.092477938534053,0.1967628531630885
B_Task-2_trial-020,2,F3,2,3,123.47920174131781,1.051450545867797
B_Task-2_trial-020,2,F4,2,3,105.87454830644555,0.71882831896363342
B_Task-2_trial-021,2,Fz,2,3,31.389727451127982,0.32349558570551323
B_Task-2_trial-021,2,F3,2,3,73.957828327620248,0.62976596762572501
B_Task-2_trial-021,2,F4,2,3,56.972621608287419,0.38681188701839508
B_Task-2_trial-022,2,Fz,2,3,19.664732852182659,0.20266038568393752
B_Task-2_trial-022,2,F3,2,3,52.661195407329302,0.44842080185362382
B_Task-2_trial-022,2,F4,2,3,54.334444994006262,0.36890015949646104
B_Task-2_trial-023,2,Fz,2,3,7.5470225797892123,0.077777944825510509
B_Task-2_trial-023,2,F3,2,3,18.017832080533513,0.15342550898668514
B_Task-2_trial-023,2,F4,2,3,56.995803663097426,0.38696928006285902
B_Task-2_trial-024,2,Fz,2,3,1.4402972924007915,0.014843385210039977
B_Task-2_trial-024,2,F3,2,3,13.198505476620305,0.11238796163506377
B_Task-2_trial-024,2,F4,2,3,6.6855629887454944,0.045391192514139284
B_Task-2_trial-025,2,Fz,2,3,8.172608840472769,0.084225098408612961
B_Task-2_trial-025,2,F3,2,3,26.756304290663799,0.22783537919819308
B_Task-2_trial-025,2,F4,2,3,12.533186628092174,0.085093250637089279
B_Task-2_trial-026,2,Fz,2,3,3.1533465943782204,0.03249769228067035
B_Task-2_trial-026,2,F3,2,3,10.36810637551164,0.088286536958549947
B_Task-2_trial-026,2,F4,2,3,6.2484100771573861,0.042423171421313452
B_Task-2_trial-027,2,Fz,2,3,4.8934293326877398,0.050430599964622326
B_Task-2_trial-027,2,F3,2,3,26.832234568300937,0.22848194097332275
B_Task-2_trial-027,2,F4,2,3,12.209690397659418,0.082896894145064529
B_Task-2_trial-028,2,Fz,2,3,4.0358615883529829,0.041592696540081471
B_Task-2_trial-028,2,F3,2,3,2.5655583927370036,0.021846252117423519
B_Task-2_trial-028,2,F4,2,3,2.9525406577338722,0.020046081627924282
B_Task-2_trial-029,2,Fz,2,3,14.484077634153374,0.14926969929763428
B_Task-2_trial-029,2,F3,2,3,23.04074141481745,0.19619660474126752
B_Task-2_trial-029,2,F4,2,3,7.3003293418996646,0.049565108448251585
B_Task-2_trial-030,2,Fz,2,3,2.9520949896665085,0.030423637772176992
B_Task-2_trial-030,2,F3,2,3,24.73623197157087,0.21063405207063063
B_Task-2_trial-030,2,F4,2,3,9.0484415929175732,0.061433802207603722
B_Task-2_trial-031,2,Fz,2,3,21.412565297153865,0.22067316013001642
B_Task-2_trial-031,2,F3,2,3,38.759681708860725,0.33004658206181836
B_Task-2_trial-031,2,F4,2,3,48.567197175617956,0.32974380775138007
B_Task-2_trial-032,2,Fz,2,3,3.8845700045793832,0.040033518953039485
B_Task-2_trial-032,2,F3,2,3,7.7899320784678094,0.066332857847082372
B_Task-2_trial-032,2,F4,2,3,3.4748398690588918,0.023592197952181024
B_Task-2_trial-033,2,Fz,2,3,3.3886143570789113,0.034922309786858695
B_Task-2_trial-033,2,F3,2,3,10.083186804127227,0.085860388792414546
B_Task-2_trial-033,2,F4,2,3,17.226106296342763,0.11695552169392433
B_Task-2_trial-034,2,Fz,2,3,10.134081658347617,0.10443960326698712
B_Task-2_trial-034,2,F3,2,3,24.380898539310934,0.20760831554135267
B_Task-2_trial-034,2,F4,2,3,101.6024606241042,0.68982325914251186
B_Task-2_trial-035,2,Fz,2,3,4.8248003241083524,0.04972332458730841
B_Task-2_trial-035,2,F3,2,3,6.6905289947605384,0.056971216727030108
B_Task-2_trial-035,2,F4,2,3,3.759060241428092,0.025521893575476847
B_Task-2_trial-036,2,Fz,2,3,11.846491246557589,0.1220873175890755
B_Task-2_trial-036,2,F3,2,3,12.462711432226413,0.10612252552344242
B_Task-2_trial-036,2,F4,2,3,19.567535256308965,0.13285250043137986
B_Task-2_trial-037,2,Fz,2,3,15.086538530055382,0.15547852798810083
B_Task-2_trial-037,2,F3,2,3,9.7194448242827516,0.082763051768291795
B_Task-2_trial-037,2,F4,2,3,20.050803964340432,0.13613362170706644
B_Task-2_trial-038,2,Fz,2,3,23.878243606808642,0.24608389522432475
B_Task-2_trial-038,2,F3,2,3,21.243146718463411,0.18088971987259037
B_Task-2_trial-038,2,F4,2,3,30.179658625043253,0.20490281775318284
B_Task-2_trial-039,2,Fz,2,3,10.106158467985098,0.10415183304549816
B_Task-2_trial-039,2,F3,2,3,73.505441500471406,0.62591380167679433
B_Task-2_trial-039,2,F4,2,3,17.843385644755251,0.12114649944493214
B_Task-2_trial-040,2,Fz,2,3,4.7276741289239732,0.048722363510235095
B_Task-2_trial-040,2,F3,2,3,8.5707692140089762,0.072981845051571917
B_Task-2_trial-040,2,F4,2,3,6.0833488529037387,0.041302499038250208
B_Task-2_trial-041,2,Fz,2,3,1.207167173385973,0.012440797786695381
B_Task-2_trial-041,2,F3,2,3,6.8296648295377338,0.058155986691228068
B_Task-2_trial-041,2,F4,2,3,5.1423077633077696,0.034913362127346428
B_Task-2_trial-042,2,Fz,2,3,23.715755743124962,0.2444093312538593
B_Task-2_trial-042,2,F3,2,3,28.33710611157289,0.24129622858873057
B_Task-2_trial-042,2,F4,2,3,98.20186719513913,0.66673515253783022
B_Task-2_trial-043,2,Fz,2,3,1.9243893901205573,0.019832331257153193
B_Task-2_trial-043,2,F3,2,3,69.250207115369392,0.58967961442974626
B_Task-2_trial-043,2,F4,2,3,104.02996048782227,0.70630461064986638
B_Task-2_trial-044,2,Fz,2,3,16.521304064250138,0.17026490412204645
B_Task-2_trial-044,2,F3,2,3,9.6146920793347235,0.081871060815131139
B_Task-2_trial-044,2,F4,2,3,18.177408514893578,0.12341432586854036
B_Task-2_trial-045,2,Fz,2,3,11.980696363686834,0.12347040583149481
B_Task-2_trial-045,2,F3,2,3,14.7561700048505,0.12565179226718642
B_Task-2_trial-045,2,F4,2,3,25.736725350896947,0.17473781296394633
B_Task-2_trial-046,2,Fz,2,3,21.057540885505546,0.21701435709756761
B_Task-2_trial-046,2,F3,2,3,28.407102049535165,0.24189225825316865
B_Task-2_trial-046,2,F4,2,3,31.691340423716063,0.21516628242462307
B_Task-2_trial-047,2,Fz,2,3,0.13218108047388383,0.0013622289684949163
B_Task-2_trial-047,2,F3,2,3,5.5759586761407762,0.04748042351332038
B_Task-2_trial-047,2,F4,2,3,0.95848600933941686,0.006507578052181117
B_Task-2_trial-048,2,Fz,2,3,5.1140927835126959,0.052704708664022763
B_Task-2_trial-048,2,F3,2,3,3.6914871607024518,0.031433764840138115
B_Task-2_trial-048,2,F4,2,3,6.2448414720233991,0.042398942610229563
B_Task-2_trial-049,2,Fz,2,3,12.515298256258077,0.12897989464836557
B_Task-2_trial-049,2,F3,2,3,15.297317687593834,0.1302597749751373
B_Task-2_trial-049,2,F4,2,3,30.946736948604215,0.21011084584547551
B_Task-2_trial-050,2,Fz,2,3,12.908557727643762,0.13303273974643859
B_Task-2_trial-050,2,F3,2,3,43.003343249035112,0.3661822241778257
B_Task-2_trial-050,2,F4,2,3,26.080595133642394,0.17707249435647371
B_Task-2_trial-051,2,Fz,2,3,20.221504816743384,0.2083983543573007
B_Task-2_trial-051,2,F3,2,3,24.639543325283547,0.20981072855959107
B_Task-2_trial-051,2,F4,2,3,81.098481854936509,0.55061283674669281
B_Task-2_trial-052,2,Fz,2,3,16.059092301296054,0.1655014519637055
B_Task-2_trial-052,2,F3,2,3,21.266523891780793,0.18108878126348679
B_Task-2_trial-052,2,F4,2,3,18.352359999389481,0.12460214752645553
B_Task-2_trial-053,2,Fz,2,3,16.973319351632156,0.17492327365925112
B_Task-2_trial-053,2,F3,2,3,35.096703566429269,0.29885557731731149
B_Task-2_trial-053,2,F4,2,3,32.680692877242578,0.22188342618019852
B_Task-2_trial-054,2,Fz,2,3,12.67504950231036,0.13062625564303587
B_Task-2_trial-054,2,F3,2,3,28.630339147025037,0.24379316759420408
B_Task-2_trial-054,2,F4,2,3,167.44310535426072,1.1368440089630705
B_Task-2_trial-055,2,Fz,2,3,12.126095222475525,0.1249688542986882
B_Task-2_trial-055,2,F3,2,3,24.536498378589531,0.20893327985630805
B_Task-2_trial-055,2,F4,2,3,23.760188075663581,0.16131824244721937
B_Task-2_trial-056,2,Fz,2,3,2.7688002042066175,0.028534642269701448
B_Task-2_trial-056,2,F3,2,3,40.661505196234771,0.34624099630927069
B_Task-2_trial-056,2,F4,2,3,21.108322124340305,0.14331357206705247
