trial_key,task,record_id,split_role,method,weight,peak_to_peak_proxy,first_difference_rms_proxy,prebaseline_abs_error,native_anomaly_fraction,retained
A_Task-1_trial-009,1,A_Task-1,development,W0,1,40.080516307431346,1.9068402785175094,4.8762736767850017e-16,0,True
A_Task-1_trial-009,1,A_Task-1,development,SELECTED,1,40.080516307431346,1.9068402785175094,4.8762736767850017e-16,0,True
A_Task-1_trial-010,1,A_Task-1,development,P0,1,41.678819579775706,2.0421900385092915,3.4830526262750009e-16,0,True
A_Task-1_trial-010,1,A_Task-1,development,W0,1,41.678819579775706,2.0421900385092915,3.4830526262750009e-16,0,True
A_Task-1_trial-010,1,A_Task-1,development,SELECTED,1,41.678819579775706,2.0421900385092915,3.4830526262750009e-16,0,True
A_Task-1_trial-011,1,A_Task-1,development,P0,1,55.629841601916702,1.8414527854586369,1.2887294717217503e-15,0,True
A_Task-1_trial-011,1,A_Task-1,development,W0,1,55.629841601916702,1.8414527854586369,1.2887294717217503e-15,0,True
A_Task-1_trial-011,1,A_Task-1,development,SELECTED,1,55.629841601916702,1.8414527854586369,1.2887294717217503e-15,0,True
A_Task-1_trial-012,1,A_Task-1,development,P0,1,54.374982913355765,2.1985653020421831,9.0559368283150018e-16,0,True
A_Task-1_trial-012,1,A_Task-1,development,W0,1,54.374982913355765,2.1985653020421831,9.0559368283150018e-16,0,True
A_Task-1_trial-012,1,A_Task-1,development,SELECTED,1,54.374982913355765,2.1985653020421831,9.0559368283150018e-16,0,True
A_Task-1_trial-013,1,A_Task-1,development,P0,1,47.628592584917158,2.3190575663532207,5.5728842020400014e-16,0,True
A_Task-1_trial-013,1,A_Task-1,development,W0,1,47.628592584917158,2.3190575663532207,5.5728842020400014e-16,0,True
A_Task-1_trial-013,1,A_Task-1,development,SELECTED,1,47.628592584917158,2.3190575663532207,5.5728842020400014e-16,0,True
A_Task-1_trial-014,1,A_Task-1,development,P0,1,153.29037646268051,2.0333259604381246,2.2291536808160006e-15,1,True
A_Task-1_trial-014,1,A_Task-1,development,W0,0.01,153.29037646268051,2.0333259604381246,2.2291536808160006e-15,1,True
A_Task-1_trial-014,1,A_Task-1,development,SELECTED,1,153.29037646268051,2.0333259604381246,2.2291536808160006e-15,1,True
A_Task-1_trial-015,1,A_Task-1,development,P0,1,240.54888398875647,2.2550842890821157,3.065086311122001e-15,0,True
A_Task-1_trial-015,1,A_Task-1,development,W0,1,240.54888398875647,2.2550842890821157,3.065086311122001e-15,0,True
A_Task-1_trial-015,1,A_Task-1,development,SELECTED,1,240.54888398875647,2.2550842890821157,3.065086311122001e-15,0,True
A_Task-1_trial-016,1,A_Task-1,development,P0,1,58.528039141156214,2.2389566610419713,5.5728842020400014e-16,0,True
A_Task-1_trial-016,1,A_Task-1,development,W0,1,58.528039141156214,2.2389566610419713,5.5728842020400014e-16,0,True
A_Task-1_trial-016,1,A_Task-1,development,SELECTED,1,58.528039141156214,2.2389566610419713,5.5728842020400014e-16,0,True
A_Task-1_trial-017,1,A_Task-1,development,P0,1,46.269424165079037,2.0464930697021257,3.744281573245626e-16,0,True
A_Task-1_trial-017,1,A_Task-1,development,W0,1,46.269424165079037,2.0464930697021257,3.744281573245626e-16,0,True
A_Task-1_trial-017,1,A_Task-1,development,SELECTED,1,46.269424165079037,2.0464930697021257,3.744281573245626e-16,0,True
A_Task-1_trial-018,1,A_Task-1,development,P0,1,50.918602023191461,2.3238678235163297,9.0559368283150018e-16,0,True
A_Task-1_trial-018,1,A_Task-1,development,W0,1,50.918602023191461,2.3238678235163297,9.0559368283150018e-16,0,True
A_Task-1_trial-018,1,A_Task-1,development,SELECTED,1,50.918602023191461,2.3238678235163297,9.0559368283150018e-16,0,True
A_Task-1_trial-019,1,A_Task-1,development,P0,1,134.7170291083491,3.2077091929397539,6.826783147499002e-15,0,True
A_Task-1_trial-019,1,A_Task-1,development,W0,1,134.7170291083491,3.2077091929397539,6.826783147499002e-15,0,True
A_Task-1_trial-019,1,A_Task-1,development,SELECTED,1,134.7170291083491,3.2077091929397539,6.826783147499002e-15,0,True
A_Task-1_trial-020,1,A_Task-1,development,P0,1,196.33558120668354,2.4491120475481534,2.8561031535455009e-15,0.34765625,True
A_Task-1_trial-020,1,A_Task-1,development,W0,0.01,196.33558120668354,2.4491120475481534,2.8561031535455009e-15,0.34765625,True
A_Task-1_trial-020,1,A_Task-1,development,SELECTED,1,196.33558120668354,2.4491120475481534,2.8561031535455009e-15,0.34765625,True
A_Task-1_trial-021,1,A_Task-1,development,P0,1,48.779853863951416,2.0787814654766854,2.9605947323337506e-16,0,True
A_Task-1_trial-021,1,A_Task-1,development,W0,1,48.779853863951416,2.0787814654766854,2.9605947323337506e-16,0,True
A_Task-1_trial-021,1,A_Task-1,development,SELECTED,1,48.779853863951416,2.0787814654766854,2.9605947323337506e-16,0,True
A_Task-1_trial-022,1,A_Task-1,development,P0,1,141.95840371509371,1.9951041676940713,2.6471199959690008e-15,0,True
A_Task-1_trial-022,1,A_Task-1,development,W0,1,141.95840371509371,1.9951041676940713,2.6471199959690008e-15,0,True
A_Task-1_trial-022,1,A_Task-1,development,SELECTED,1,141.95840371509371,1.9951041676940713,2.6471199959690008e-15,0,True
A_Task-1_trial-023,1,A_Task-1,development,P0,1,158.13701799165744,2.3072987881156486,2.7864421010200007e-15,0,True
A_Task-1_trial-023,1,A_Task-1,development,W0,1,158.13701799165744,2.3072987881156486,2.7864421010200007e-15,0,True
A_Task-1_trial-023,1,A_Task-1,development,SELECTED,1,158.13701799165744,2.3072987881156486,2.7864421010200007e-15,0,True
A_Task-1_trial-024,1,A_Task-1,development,P0,1,96.452203545979842,2.3776102363866629,1.3758057873786254e-15,0,True
A_Task-1_trial-024,1,A_Task-1,development,W0,1,96.452203545979842,2.3776102363866629,1.3758057873786254e-15,0,True
A_Task-1_trial-024,1,A_Task-1,development,SELECTED,1,96.452203545979842,2.3776102363866629,1.3758057873786254e-15,0,True
A_Task-1_trial-025,1,A_Task-1,development,P0,1,61.619544669202384,2.2696003586858389,1.7763568394002505e-15,0,True
A_Task-1_trial-025,1,A_Task-1,development,W0,1,61.619544669202384,2.2696003586858389,1.7763568394002505e-15,0,True
A_Task-1_trial-025,1,A_Task-1,development,SELECTED,1,61.619544669202384,2.2696003586858389,1.7763568394002505e-15,0,True
A_Task-1_trial-026,1,A_Task-1,development,P0,1,119.90171797134373,3.3156851805673049,1.7415263131375004e-15,0,True
A_Task-1_trial-026,1,A_Task-1,development,W0,1,119.90171797134373,3.3156851805673049,1.7415263131375004e-15,0,True
A_Task-1_trial-026,1,A_Task-1,development,SELECTED,1,119.90171797134373,3.3156851805673049,1.7415263131375004e-15,0,True
A_Task-1_trial-027,1,A_Task-1,development,P0,1,518.71770215041488,3.2478559432225702,5.0155957818360016e-15,0.05859375,True
A_Task-1_trial-027,1,A_Task-1,development,W0,0.4140625,518.71770215041488,3.2478559432225702,5.0155957818360016e-15,0.05859375,True
A_Task-1_trial-027,1,A_Task-1,development,SELECTED,1,518.71770215041488,3.2478559432225702,5.0155957818360016e-15,0.05859375,True
A_Task-1_trial-028,1,A_Task-1,development,P0,1,156.23454623796465,4.2318991383478393,4.7717820979967509e-15,0,True
A_Task-1_trial-028,1,A_Task-1,development,W0,0.060870193879105389,156.23454623796465,4.2318991383478393,4.7717820979967509e-15,0,True
A_Task-1_trial-028,1,A_Task-1,development,SELECTED,1,156.23454623796465,4.2318991383478393,4.7717820979967509e-15,0,True
A_Task-1_trial-029,1,A_Task-1,development,P0,1,54.489546420057465,1.7143791505537587,1.3409752611158753e-15,0,True
A_Task-1_trial-029,1,A_Task-1,development,W0,1,54.489546420057465,1.7143791505537587,1.3409752611158753e-15,0,True
A_Task-1_trial-029,1,A_Task-1,development,SELECTED,1,54.489546420057465,1.7143791505537587,1.3409752611158753e-15,0,True
A_Task-1_trial-030,1,A_Task-1,development,P0,1,52.487931708964197,2.2076787813488354,5.5728842020400014e-16,0,True
A_Task-1_trial-030,1,A_Task-1,development,W0,1,52.487931708964197,2.2076787813488354,5.5728842020400014e-16,0,True
A_Task-1_trial-030,1,A_Task-1,development,SELECTED,1,52.487931708964197,2.2076787813488354,5.5728842020400014e-16,0,True
A_Task-1_trial-031,1,A_Task-1,development,P0,1,56.60837901920214,2.1437844481978634,2.3684757858670005e-15,0,True
A_Task-1_trial-031,1,A_Task-1,development,W0,1,56.60837901920214,2.1437844481978634,2.3684757858670005e-15,0,True
A_Task-1_trial-031,1,A_Task-1,development,SELECTED,1,56.60837901920214,2.1437844481978634,2.3684757858670005e-15,0,True
A_Task-1_trial-032,1,A_Task-1,development,P0,1,63.79654231374591,2.4088095165522452,1.9156789444512504e-15,0,True
A_Task-1_trial-032,1,A_Task-1,development,W0,1,63.79654231374591,2.4088095165522452,1.9156789444512504e-15,0,True
A_Task-1_trial-032,1,A_Task-1,development,SELECTED,1,63.79654231374591,2.4088095165522452,1.9156789444512504e-15,0,True
A_Task-1_trial-033,1,A_Task-1,development,P0,1,51.176539584789694,2.4476116976666522,1.0449157878825003e-15,0,True
A_Task-1_trial-033,1,A_Task-1,development,W0,1,51.176539584789694,2.4476116976666522,1.0449157878825003e-15,0,True
A_Task-1_trial-033,1,A_Task-1,development,SELECTED,1,51.176539584789694,2.4476116976666522,1.0449157878825003e-15,0,True
A_Task-1_trial-034,1,A_Task-1,development,P0,1,61.822081713369506,2.5304552037276302,1.3235599979845004e-15,0,True
A_Task-1_trial-034,1,A_Task-1,development,W0,1,61.822081713369506,2.5304552037276302,1.3235599979845004e-15,0,True
A_Task-1_trial-034,1,A_Task-1,development,SELECTED,1,61.822081713369506,2.5304552037276302,1.3235599979845004e-15,0,True
A_Task-1_trial-035,1,A_Task-1,development,P0,1,50.872109991719284,2.1850089852210681,3.6572052575887508e-16,0,True
A_Task-1_trial-035,1,A_Task-1,development,W0,1,50.872109991719284,2.1850089852210681,3.6572052575887508e-16,0,True
A_Task-1_trial-035,1,A_Task-1,development,SELECTED,1,50.872109991719284,2.1850089852210681,3.6572052575887508e-16,0,True
A_Task-1_trial-036,1,A_Task-1,development,P0,1,423.88882207987928,3.2096638637412305,4.4583073616320011e-15,0.6171875,True
A_Task-1_trial-036,1,A_Task-1,development,W0,0.01,423.88882207987928,3.2096638637412305,4.4583073616320011e-15,0.6171875,True
A_Task-1_trial-036,1,A_Task-1,development,SELECTED,1,423.88882207987928,3.2096638637412305,4.4583073616320011e-15,0.6171875,True
A_Task-1_trial-037,1,A_Task-1,development,P0,1,114.79780454848452,7.5072198471634568,8.3593263030600021e-16,0,True
A_Task-1_trial-037,1,A_Task-1,development,W0,0.022460904841706448,114.79780454848452,7.5072198471634568,8.3593263030600021e-16,0,True
A_Task-1_trial-037,1,A_Task-1,development,SELECTED,1,114.79780454848452,7.5072198471634568,8.3593263030600021e-16,0,True
A_Task-1_trial-038,1,A_Task-1,development,P0,1,53.645970385856181,2.087800405655428,5.5728842020400014e-16,0,True
A_Task-1_trial-038,1,A_Task-1,development,W0,1,53.645970385856181,2.087800405655428,5.5728842020400014e-16,0,True
A_Task-1_trial-038,1,A_Task-1,development,SELECTED,1,53.645970385856181,2.087800405655428,5.5728842020400014e-16,0,True
A_Task-1_trial-039,1,A_Task-1,development,P0,1,511.34233292941684,3.3481918802891935,1.8390517866732006e-14,0.64453125,True
A_Task-1_trial-039,1,A_Task-1,development,W0,0.01,511.34233292941684,3.3481918802891935,1.8390517866732006e-14,0.64453125,True
A_Task-1_trial-039,1,A_Task-1,development,SELECTED,1,511.34233292941684,3.3481918802891935,1.8390517866732006e-14,0.64453125,True
A_Task-1_trial-040,1,A_Task-1,development,P0,1,166.76985471230824,1.8907548010887583,3.9010189414280014e-15,0.76171875,True
A_Task-1_trial-040,1,A_Task-1,development,W0,0.01,166.76985471230824,1.8907548010887583,3.9010189414280014e-15,0.76171875,True
A_Task-1_trial-040,1,A_Task-1,development,SELECTED,1,166.76985471230824,1.8907548010887583,3.9010189414280014e-15,0.76171875,True
A_Task-1_trial-041,1,A_Task-1,development,P0,1,96.879986443821338,2.1028426690423148,5.9211894646675018e-15,0,True
A_Task-1_trial-041,1,A_Task-1,development,W0,1,96.879986443821338,2.1028426690423148,5.9211894646675018e-15,0,True
A_Task-1_trial-041,1,A_Task-1,development,SELECTED,1,92.129987671679643,1.0008589819629217,1.9156789444512504e-15,0,True
A_Task-1_trial-042,1,A_Task-1,development,P0,1,82.080715250899573,2.2622792542791483,3.6223747313260007e-15,0,True
A_Task-1_trial-042,1,A_Task-1,development,W0,1,82.080715250899573,2.2622792542791483,3.6223747313260007e-15,0,True
A_Task-1_trial-042,1,A_Task-1,development,SELECTED,1,74.93198831640089,1.166915185917679,6.0082657803243769e-16,0,True
A_Task-1_trial-043,1,A_Task-1,development,P0,1,150.67231882735788,2.5630440849195635,9.2300894596287531e-16,0,True
A_Task-1_trial-043,1,A_Task-1,development,W0,1,150.67231882735788,2.5630440849195635,9.2300894596287531e-16,0,True
A_Task-1_trial-043,1,A_Task-1,development,SELECTED,1,139.09289164082543,1.812297156852275,2.133369733593438e-15,0,True
A_Task-1_trial-044,1,A_Task-1,development,P0,1,126.50950616128999,2.6197753688654388,5.5728842020400014e-16,0,True
A_Task-1_trial-044,1,A_Task-1,development,W0,1,126.50950616128999,2.6197753688654388,5.5728842020400014e-16,0,True
A_Task-1_trial-044,1,A_Task-1,development,SELECTED,1,124.72646870097827,1.8786751502842376,4.7021210454712513e-16,0,True
A_Task-1_trial-045,1,A_Task-1,development,P0,1,52.924376235385921,1.7002532708680729,4.8762736767850017e-16,0,True
A_Task-1_trial-045,1,A_Task-1,development,W0,1,52.924376235385921,1.7002532708680729,4.8762736767850017e-16,0,True
A_Task-1_trial-045,1,A_Task-1,development,SELECTED,1,46.397377354581117,0.66607398701400078,6.269494727295002e-16,0,True
A_Task-1_trial-046,1,A_Task-1,development,P0,1,182.468400376175,1.6129094177331815,3.065086311122001e-15,0.98046875,True
A_Task-1_trial-046,1,A_Task-1,development,W0,0.01,182.468400376175,1.6129094177331815,3.065086311122001e-15,0.98046875,True
A_Task-1_trial-046,1,A_Task-1,development,SELECTED,0.01,183.44859907121108,0.98657563958376604,3.2740694686985007e-15,0.98046875,True
A_Task-1_trial-047,1,A_Task-1,development,P0,1,48.126221826325178,1.8893058988435973,9.0559368283150018e-16,0,True
A_Task-1_trial-047,1,A_Task-1,development,W0,1,48.126221826325178,1.8893058988435973,9.0559368283150018e-16,0,True
A_Task-1_trial-047,1,A_Task-1,development,SELECTED,1,40.946394840284029,0.9863339409324825,3.134747363647501e-16,0,True
A_Task-1_trial-048,1,A_Task-1,development,P0,1,129.21560085083161,2.9214384764335763,5.5728842020400014e-16,0,True
A_Task-1_trial-048,1,A_Task-1,development,W0,1,129.21560085083161,2.9214384764335763,5.5728842020400014e-16,0,True
A_Task-1_trial-048,1,A_Task-1,development,SELECTED,1,133.27430535400765,1.8620943821603808,2.7864421010200007e-16,0,True
A_Task-1_trial-049,1,A_Task-1,development,P0,1,39.671042472834962,1.9999070464011761,5.5728842020400014e-16,0,True
A_Task-1_trial-049,1,A_Task-1,development,W0,1,39.671042472834962,1.9999070464011761,5.5728842020400014e-16,0,True
A_Task-1_trial-049,1,A_Task-1,development,SELECTED,1,28.957752505970419,0.7661661521311639,2.7864421010200007e-16,0,True
A_Task-1_trial-050,1,A_Task-1,development,P0,1,65.781866359356044,2.4520471550312481,2.2291536808160006e-15,0,True
A_Task-1_trial-050,1,A_Task-1,development,W0,1,65.781866359356044,2.4520471550312481,2.2291536808160006e-15,0,True
A_Task-1_trial-050,1,A_Task-1,development,SELECTED,1,53.107071195691461,1.21636537965839,7.6627157778050024e-16,0,True
A_Task-1_trial-051,1,A_Task-1,development,P0,1,123.07693768070463,2.3673115449442252,4.4583073616320011e-15,0,True
A_Task-1_trial-051,1,A_Task-1,development,W0,1,123.07693768070463,2.3673115449442252,4.4583073616320011e-15,0,True
A_Task-1_trial-051,1,A_Task-1,development,SELECTED,1,111.49480234464285,1.2215561023304926,2.5774589434435006e-15,0,True
A_Task-1_trial-052,1,A_Task-1,development,P0,1,231.3232450715189,2.2815389329808498,1.6718652606120005e-14,0,True
A_Task-1_trial-052,1,A_Task-1,development,W0,1,231.3232450715189,2.2815389329808498,1.6718652606120005e-14,0,True
A_Task-1_trial-052,1,A_Task-1,development,SELECTED,1,223.68956939436455,1.5385528966080029,5.5728842020400014e-16,0,True
A_Task-1_trial-053,1,A_Task-1,development,P0,1,250.40217445177473,3.1567129502770781,2.2291536808160006e-14,0.0234375,True
A_Task-1_trial-053,1,A_Task-1,development,W0,0.765625,250.40217445177473,3.1567129502770781,2.2291536808160006e-14,0.0234375,True
A_Task-1_trial-053,1,A_Task-1,development,SELECTED,0.765625,253.07049054039911,2.1550765352734671,1.3235599979845004e-15,0.0234375,True
A_Task-1_trial-054,1,A_Task-1,development,P0,1,206.46177667222645,2.3549354776583749,3.9010189414280014e-15,0,True
A_Task-1_trial-054,1,A_Task-1,development,W0,1,206.46177667222645,2.3549354776583749,3.9010189414280014e-15,0,True
A_Task-1_trial-054,1,A_Task-1,development,SELECTED,1,199.49275245290141,1.1165117280427053,1.0588479983876003e-14,0,True
A_Task-1_trial-055,1,A_Task-1,development,P0,1,75.990323108865539,2.5345608990286022,2.0898315757650006e-15,0,True
A_Task-1_trial-055,1,A_Task-1,development,W0,1,75.990323108865539,2.5345608990286022,2.0898315757650006e-15,0,True
A_Task-1_trial-055,1,A_Task-1,development,SELECTED,1,63.545340370875415,1.1939691321753816,3.8313578889025008e-15,0,True
A_Task-1_trial-056,1,A_Task-1,development,P0,1,68.150093785576843,2.3008463115453095,1.9505094707140007e-15,0,True
A_Task-1_trial-056,1,A_Task-1,development,W0,1,68.150093785576843,2.3008463115453095,1.9505094707140007e-15,0,True
A_Task-1_trial-056,1,A_Task-1,development,SELECTED,1,61.394750036044897,1.2793798525942937,6.7919526212362513e-16,0,True
A_Task-1_trial-057,1,A_Task-1,development,P0,1,156.75488526581489,3.1413981470985375,2.2291536808160006e-15,0,True
A_Task-1_trial-057,1,A_Task-1,development,W0,1,156.75488526581489,3.1413981470985375,2.2291536808160006e-15,0,True
A_Task-1_trial-057,1,A_Task-1,development,SELECTED,1,141.24291708242507,2.1217106338264315,2.2639842070787504e-15,0,True
A_Task-1_trial-058,1,A_Task-1,development,P0,1,110.72585510371263,2.3456075343776477,8.3593263030600021e-16,0,True
A_Task-1_trial-058,1,A_Task-1,development,W0,1,110.72585510371263,2.3456075343776477,8.3593263030600021e-16,0,True
A_Task-1_trial-058,1,A_Task-1,development,SELECTED,1,98.860546373239217,1.5661139151313688,6.6177999899225019e-16,0,True
A_Task-1_trial-059,1,A_Task-1,development,P0,1,152.6576029347967,2.7482544279453616,1.0100852616197502e-15,0,True
A_Task-1_trial-059,1,A_Task-1,development,W0,1,152.6576029347967,2.7482544279453616,1.0100852616197502e-15,0,True
A_Task-1_trial-059,1,A_Task-1,development,SELECTED,1,144.42782447494426,1.9726832734363116,9.2953966963714092e-16,0,True
A_Task-1_trial-060,1,A_Task-1,development,P0,1,180.6163143284893,3.6482377993307953,2.0898315757650006e-15,0,True
A_Task-1_trial-060,1,A_Task-1,development,W0,1,180.6163143284893,3.6482377993307953,2.0898315757650006e-15,0,True
A_Task-1_trial-060,1,A_Task-1,development,SELECTED,1,165.08135493582174,2.7541832539949964,1.3583905242472503e-15,0,True
A_Task-1_trial-061,1,A_Task-1,development,P0,1,76.055719828067694,2.7874122026613626,5.9211894646675012e-16,0,True
A_Task-1_trial-061,1,A_Task-1,development,W0,1,76.055719828067694,2.7874122026613626,5.9211894646675012e-16,0,True
A_Task-1_trial-061,1,A_Task-1,development,SELECTED,1,66.15413853743695,1.4425574097651004,4.8762736767850017e-16,0,True
A_Task-1_trial-062,1,A_Task-1,development,P0,1,145.81021035485179,2.9538769676871279,7.6627157778050024e-16,0,True
A_Task-1_trial-062,1,A_Task-1,development,W0,1,145.81021035485179,2.9538769676871279,7.6627157778050024e-16,0,True
A_Task-1_trial-062,1,A_Task-1,development,SELECTED,1,138.48765025732334,1.9869610580598691,1.0797463141452502e-15,0,True
A_Task-1_trial-063,1,A_Task-1,development,P0,1,133.50171559985145,2.6687456313101792,6.9661052525500015e-15,0,True
A_Task-1_trial-063,1,A_Task-1,development,W0,1,133.50171559985145,2.6687456313101792,6.9661052525500015e-15,0,True
A_Task-1_trial-063,1,A_Task-1,development,SELECTED,1,123.89813297725036,1.7460612468436247,1.3235599979845004e-15,0,True
A_Task-1_trial-064,1,A_Task-1,development,P0,1,128.31232734136719,3.5910472128292925,6.269494727295002e-16,0,True
A_Task-1_trial-064,1,A_Task-1,development,W0,0.4749869334011021,128.31232734136719,3.5910472128292925,6.269494727295002e-16,0,True
A_Task-1_trial-064,1,A_Task-1,development,SELECTED,0.4749869334011021,111.4916518604059,1.9156560612138693,9.0559368283150018e-16,0,True
A_Task-1_trial-065,1,A_Task-1,development,P0,1,40.387374337957027,2.2880907779398378,1.9505094707140007e-15,0,True
A_Task-1_trial-065,1,A_Task-1,development,W0,1,40.387374337957027,2.2880907779398378,1.9505094707140007e-15,0,True
A_Task-1_trial-065,1,A_Task-1,development,SELECTED,1,32.527036295630218,0.74138471115271976,4.0925868358731258e-16,0,True
A_Task-1_trial-066,1,A_Task-1,development,P0,1,109.43558494049537,2.8245067091330585,1.1842378929335002e-15,0,True
A_Task-1_trial-066,1,A_Task-1,development,W0,1,109.43558494049537,2.8245067091330585,1.1842378929335002e-15,0,True
A_Task-1_trial-066,1,A_Task-1,development,SELECTED,1,108.17769980089304,1.9593587242580406,5.2245789394125015e-16,0,True
A_Task-1_trial-067,1,A_Task-1,development,P0,1,43.337823719858392,2.0769305091395021,1.7415263131375004e-15,0,True
A_Task-1_trial-067,1,A_Task-1,development,W0,1,43.337823719858392,2.0769305091395021,1.7415263131375004e-15,0,True
A_Task-1_trial-067,1,A_Task-1,development,SELECTED,1,33.327031644428104,0.85561684129150828,5.398731570726251e-16,0,True
A_Task-1_trial-068,1,A_Task-1,development,P0,1,138.82368540488116,3.2090926545081429,1.0100852616197502e-15,0,True
A_Task-1_trial-068,1,A_Task-1,development,W0,1,138.82368540488116,3.2090926545081429,1.0100852616197502e-15,0,True
A_Task-1_trial-068,1,A_Task-1,development,SELECTED,1,128.12366017688282,2.3417952588372555,5.8123440700964078e-16,0,True
A_Task-1_trial-069,1,A_Task-1,development,P0,1,125.83148395725868,2.6865404829584505,8.1851736717462517e-16,0,True
A_Task-1_trial-069,1,A_Task-1,development,W0,0.99998525559967888,125.83148395725868,2.6865404829584505,8.1851736717462517e-16,0,True
A_Task-1_trial-069,1,A_Task-1,development,SELECTED,0.99998525559967888,108.67253821400048,1.6806535515125776,1.3583905242472503e-15,0,True
A_Task-1_trial-070,1,A_Task-1,development,P0,1,42.345796383734964,2.3399278223858659,1.2538989454590004e-15,0,True
A_Task-1_trial-070,1,A_Task-1,development,W0,1,42.345796383734964,2.3399278223858659,1.2538989454590004e-15,0,True
A_Task-1_trial-070,1,A_Task-1,development,SELECTED,1,35.824241566390462,0.95692597980048166,5.0504263080987511e-16,0,True
A_Task-1_trial-071,1,A_Task-1,development,P0,1,143.16697297848498,3.1340092558702008,1.4977126292982504e-15,0,True
A_Task-1_trial-071,1,A_Task-1,development,W0,0.55821923874881152,143.16697297848498,3.1340092558702008,1.4977126292982504e-15,0,True
A_Task-1_trial-071,1,A_Task-1,development,SELECTED,0.55821923874881152,126.58741652834328,1.9773599452156851,1.4802973661668755e-15,0,True
A_Task-1_trial-072,1,A_Task-1,development,P0,1,74.250153337683628,2.6614113962799881,5.9211894646675012e-16,0,True
A_Task-1_trial-072,1,A_Task-1,development,W0,1,74.250153337683628,2.6614113962799881,5.9211894646675012e-16,0,True
A_Task-1_trial-072,1,A_Task-1,development,SELECTED,1,69.93196742261874,1.1332026533032455,7.3144105151775016e-16,0,True
A_Task-1_trial-073,1,A_Task-1,development,P0,1,62.401966551480129,2.0743632729059831,1.9853399969767506e-15,0,True
A_Task-1_trial-073,1,A_Task-1,development,W0,1,62.401966551480129,2.0743632729059831,1.9853399969767506e-15,0,True
A_Task-1_trial-073,1,A_Task-1,development,SELECTED,1,55.561887441977753,0.96576387845805201,3.4482221000122509e-15,0,True
A_Task-1_trial-074,1,A_Task-1,development,P0,1,108.14506451372536,2.2299262051375179,1.3932210505100003e-15,0,True
A_Task-1_trial-074,1,A_Task-1,development,W0,1,108.14506451372536,2.2299262051375179,1.3932210505100003e-15,0,True
A_Task-1_trial-074,1,A_Task-1,development,SELECTED,1,102.74410111832513,1.0496599180960087,1.2016531560648754e-15,0,True
A_Task-1_trial-075,1,A_Task-1,development,P0,1,84.299861733798338,2.1609801715348937,2.2291536808160006e-15,0,True
A_Task-1_trial-075,1,A_Task-1,development,W0,1,84.299861733798338,2.1609801715348937,2.2291536808160006e-15,0,True
A_Task-1_trial-075,1,A_Task-1,development,SELECTED,1,81.478042454514934,1.1443380010584512,1.0100852616197502e-15,0,True
A_Task-1_trial-076,1,A_Task-1,development,P0,1,45.961587144176534,2.185944868481295,6.0953420959812516e-16,0,True
A_Task-1_trial-076,1,A_Task-1,development,W0,1,45.961587144176534,2.185944868481295,6.0953420959812516e-16,0,True
A_Task-1_trial-076,1,A_Task-1,development,SELECTED,1,38.352688526842421,1.0471881811932511,3.4830526262750009e-16,0,True
A_Task-1_trial-077,1,A_Task-1,development,P0,1,245.43381413950735,2.5095100910092274,3.3437305212240008e-15,0.7734375,True
A_Task-1_trial-077,1,A_Task-1,development,W0,0.01,245.43381413950735,2.5095100910092274,3.3437305212240008e-15,0.7734375,True
A_Task-1_trial-077,1,A_Task-1,development,SELECTED,0.01,239.10872299322187,1.6769941032670503,1.0971615772766253e-15,0.7734375,True
A_Task-1_trial-078,1,A_Task-1,development,P0,1,191.89127857737054,2.3921587885356894,6.0605115697185014e-15,0,True
A_Task-1_trial-078,1,A_Task-1,development,W0,1,191.89127857737054,2.3921587885356894,6.0605115697185014e-15,0,True
A_Task-1_trial-078,1,A_Task-1,development,SELECTED,1,187.91993199506075,1.2249761458657178,1.3235599979845004e-15,0,True
A_Task-1_trial-079,1,A_Task-1,development,P0,1,38.801646622522817,2.0631036725449658,2.6122894697062508e-16,0,True
A_Task-1_trial-079,1,A_Task-1,development,W0,1,38.801646622522817,2.0631036725449658,2.6122894697062508e-16,0,True
