task,condition,channel,method,selected_k,time_s,training_clean_mean,historical_P0_mean,fit,fit_ci_low,fit_ci_high
2,-1,Fz,P0,2,0.6640625,47.988647022620448,57.319756247590703,44.023322764710507,37.127560420417673,52.47588516885294
2,-1,Fz,P0,2,0.66796875,48.058530935301604,57.578332170673598,44.51635783555151,37.509997755505786,53.134586188231808
2,-1,Fz,P0,2,0.671875,48.107388441620884,57.60998645893423,44.973048773709323,37.862437646031253,53.757138781354378
2,-1,Fz,P0,2,0.67578125,48.191230143421457,57.441911472072213,45.395609402139968,38.187006910740124,54.340143742179741
2,-1,Fz,P0,2,0.6796875,48.311363408081959,57.062248749867685,45.786201153075844,38.485744901435702,54.882951438126476
2,-1,Fz,P0,2,0.68359375,48.41744719120657,56.454866272327493,46.146922165507142,38.760595980435717,55.387716055033579
2,-1,Fz,P0,2,0.6875,48.442185824098907,55.668311117114285,46.479798228798607,39.012236581245801,55.856561109333256
2,-1,Fz,P0,2,0.69140625,48.347561374604723,54.849504022901769,46.78677547488271,39.243668135907122,56.291568434753749
2,-1,Fz,P0,2,0.6953125,48.151001483103258,54.196044704788385,47.069714707500438,39.456528682623521,56.694768662694997
2,-1,Fz,P0,2,0.69921875,47.911631849397857,53.846247632985765,47.330387246427478,39.652351194127704,56.992608554643816
2,-1,Fz,P0,2,0.703125,47.688051917215951,53.778324131873696,47.570472157326321,39.832564644102185,57.260349338723003
2,-1,Fz,P0,2,0.70703125,47.503082501531694,53.790275857480886,47.791554733555039,39.998496085578708,57.506868480778564
2,-1,Fz,P0,2,0.7109375,47.343609603091693,53.582983611979287,47.995126094663981,40.151373574048414,57.733828707753979
2,-1,Fz,P0,2,0.71484375,47.192442677814121,52.906490723623079,48.182583767121756,40.292329777698683,57.942788709829415
2,-1,Fz,P0,2,0.71875,47.063830228668735,51.691928105120297,48.355233115718619,40.422406128400183,58.135204713235979
2,-1,Fz,P0,2,0.72265625,47.013635172113531,50.096795913287991,48.514289498782297,40.542557379355777,58.312432856455672
2,-1,Fz,P0,2,0.7265625,47.113969002274821,48.436034722150374,48.660881026495169,40.653656448285233,58.475732236259972
2,-1,Fz,P0,2,0.73046875,47.405574284852797,47.034486711480199,48.796051808919124,40.756499438293773,58.626268498110427
2,-1,Fz,P0,2,0.734375,47.857405411435764,46.080960300943161,48.920765588529846,40.851810741841518,58.765117854484167
2,-1,Fz,P0,2,0.73828125,48.362043214612171,45.558213009166664,49.035909660866452,40.940248146223681,58.893271424402506
2,-1,Fz,P0,2,0.7421875,48.77393772904076,45.272592748397237,49.142298996073954,41.022407871466399,59.011639797561642
2,-1,Fz,P0,2,0.74609375,48.967868036678176,44.95344702193055,49.240680483435128,41.098829483360547,59.12105773675237
2,-1,Fz,P0,2,0.75,48.883111008146685,44.369614089143745,49.331737230266064,41.170000635361809,59.222288942498139
2,-1,Fz,P0,2,0.75390625,48.535448670837354,43.416776223247794,49.416092855620285,41.236361603182665,59.316030813859385
2,-1,Fz,P0,2,0.7578125,48.003808686498786,42.147847112332705,49.494315727976357,41.298309585031866,59.402919148995245
2,-1,Fz,P0,2,0.76171875,47.405089612002229,40.74125962295561,49.566923104362132,41.356202748589105,59.483532738221392
2,-1,Fz,P0,2,0.765625,46.862460204075226,39.425765687287708,49.634385136110637,41.41036401293681,59.558397810861067
2,-1,Fz,P0,2,0.76953125,46.470782922568972,38.39488702158981,49.697128713588519,41.461084559827363,59.627992305087716
2,-1,Fz,P0,2,0.7734375,46.271518292773344,37.742222503107016,49.755541128746046,41.508627073881961,59.6927499371577
2,-1,Fz,P0,2,0.77734375,46.250366003713552,37.436756948593661,49.809973540187436,41.5532287156515,59.753064052906225
2,-1,Fz,P0,2,0.78125,46.356016286400262,37.343803765982209,49.860744230648066,41.595103834983753,59.809309028140589
2,-1,Fz,P0,2,0.78515625,46.524144520488967,37.282388437836659,49.908141651298422,41.634446434906984,59.86782270698793
2,-1,Fz,P0,2,0.7890625,46.693055372140734,37.095106262542544,49.952427251196482,41.671432398333103,59.921985654258947
2,-1,Fz,P0,2,0.79296875,46.809371226395413,36.701310705433421,49.993838093509638,41.706221491382351,59.972150483516657
2,-1,Fz,P0,2,0.796875,46.828460611918487,36.114206171481968,50.032589262862899,41.738959158111271,60.018639690981054
2,-1,F3,P0,1,-0.19921875,0.12189754682513479,-16.748947723121297,,,
2,-1,F3,P0,1,-0.1953125,0.76048291940818236,-13.429091155857332,,,
2,-1,F3,P0,1,-0.19140625,1.3415913581936265,-10.82646421809314,,,
2,-1,F3,P0,1,-0.1875,1.7136514134701097,-9.4679787811664067,,,
2,-1,F3,P0,1,-0.18359375,1.8775675102050371,-9.0929289167321663,,,
2,-1,F3,P0,1,-0.1796875,1.900545180763386,-9.0905212926756409,,,
2,-1,F3,P0,1,-0.17578125,1.8411730060872409,-8.9170852670455343,,,
2,-1,F3,P0,1,-0.171875,1.7199443576217277,-8.3224198769002342,,,
2,-1,F3,P0,1,-0.16796875,1.5327314536417675,-7.3517187153829191,,,
2,-1,F3,P0,1,-0.1640625,1.283897089682341,-6.20638445895906,,,
2,-1,F3,P0,1,-0.16015625,1.0135360425130557,-5.0920863496025763,,,
2,-1,F3,P0,1,-0.15625,0.80157655243799697,-4.1414629406441712,,,
2,-1,F3,P0,1,-0.15234375,0.74391408717880847,-3.4145615688807238,,,
2,-1,F3,P0,1,-0.1484375,0.9107479492811148,-2.9224441089129987,,,
2,-1,F3,P0,1,-0.14453125,1.3098762624505171,-2.6272331301712386,,,
2,-1,F3,P0,1,-0.140625,1.8778699753475294,-2.4243995159635539,,,
2,-1,F3,P0,1,-0.13671875,2.5066038239219761,-2.1514804532876974,,,
2,-1,F3,P0,1,-0.1328125,3.0919597947370039,-1.6498952157019351,,,
2,-1,F3,P0,1,-0.12890625,3.5788387677861491,-0.85226568066844144,,,
2,-1,F3,P0,1,-0.125,3.9774305350352961,0.16521935084466566,,,
2,-1,F3,P0,1,-0.12109375,4.3407605927964532,1.2063562916454666,,,
2,-1,F3,P0,1,-0.1171875,4.7184766489200536,2.0440979764095553,,,
2,-1,F3,P0,1,-0.11328125,5.119675146773595,2.5232669613445915,,,
2,-1,F3,P0,1,-0.109375,5.5099326127567458,2.6203301284974927,,,
2,-1,F3,P0,1,-0.10546875,5.8393651647810376,2.4350014107450049,,,
2,-1,F3,P0,1,-0.1015625,6.0757190898878681,2.1289748266431254,,,
2,-1,F3,P0,1,-0.09765625,6.2181588804902121,1.8509479782924716,,,
2,-1,F3,P0,1,-0.09375,6.2878310000766309,1.6860791376001529,,,
2,-1,F3,P0,1,-0.08984375,6.3106434119168231,1.6485840906953162,,,
2,-1,F3,P0,1,-0.0859375,6.3119840978957873,1.7106462487461593,,,
2,-1,F3,P0,1,-0.08203125,6.3305583116375095,1.8418948201915457,,,
2,-1,F3,P0,1,-0.078125,6.435665415799467,2.0321817280518713,,,
2,-1,F3,P0,1,-0.07421875,6.7143742730654745,2.2884602353863355,,,
2,-1,F3,P0,1,-0.0703125,7.2035771188003777,2.6188872843157398,,,
2,-1,F3,P0,1,-0.06640625,7.7839851679816237,3.0219033302236271,,,
2,-1,F3,P0,1,-0.0625,8.1042677084384689,3.483019862234066,,,
2,-1,F3,P0,1,-0.05859375,7.6216383806477017,3.9697471562486633,,,
2,-1,F3,P0,1,-0.0546875,5.8021219781217672,4.4239591570677952,,,
2,-1,F3,P0,1,-0.05078125,2.423715981739015,4.7690577657080064,,,
2,-1,F3,P0,1,-0.046875,-2.1839915649115174,4.9469812715080428,,,
2,-1,F3,P0,1,-0.04296875,-7.1563710768093856,4.9705013690604156,,,
2,-1,F3,P0,1,-0.0390625,-11.426033749271872,4.9485947765524241,,,
2,-1,F3,P0,1,-0.03515625,-14.201062184948302,5.0500154229608096,,,
2,-1,F3,P0,1,-0.03125,-15.294079575387483,5.4130081364615883,,,
2,-1,F3,P0,1,-0.02734375,-15.113800505172243,6.0536175209662764,,,
2,-1,F3,P0,1,-0.0234375,-14.369097178254849,6.8341835529308241,,,
2,-1,F3,P0,1,-0.01953125,-13.700214969424474,7.5194058451260792,,,
2,-1,F3,P0,1,-0.015625,-13.444326516818945,7.8938580786090009,,,
2,-1,F3,P0,1,-0.01171875,-13.614941376982685,7.8760550853206945,,,
2,-1,F3,P0,1,-0.0078125,-14.037332483593367,7.5643273720304149,,,
2,-1,F3,P0,1,-0.00390625,-14.517035427539488,7.1902051973489725,,,
2,-1,F3,P0,1,0,-14.941910993418139,7.0075765040273978,18.710023459749689,-1.6796331528213913,43.649718907376752
2,-1,F3,P0,1,0.00390625,-15.290461165522062,7.1744935858185377,18.036117144695861,-2.5387110244271938,43.315808304972151
2,-1,F3,P0,1,0.0078125,-15.582807295742217,7.6804417974910795,17.356690289699912,-3.4048263337269464,42.969419677875919
2,-1,F3,P0,1,0.01171875,-15.830391784501183,8.3501670802108077,16.672134208364213,-4.1709813691276549,42.610361129936805
2,-1,F3,P0,1,0.015625,-16.018652076516947,8.9250685331336417,15.982855517278358,-4.7628120867799364,42.238462469771669
2,-1,F3,P0,1,0.01953125,-16.121645773398917,9.1878528140859554,15.28927587162857,-5.3583357040703126,41.853577480163082
2,-1,F3,P0,1,0.0234375,-16.126042433487303,9.0703244640800662,14.59183166557357,-5.9571775228230228,41.45558623078427
2,-1,F3,P0,1,0.02734375,-16.043374903113254,8.6883252639232111,13.890973697258172,-6.5589504772648199,41.044397422075058
2,-1,F3,P0,1,0.03125,-15.90459431006208,8.2853252119187282,13.187166798427929,-7.163255452046374,40.61995074693192
2,-1,F3,P0,1,0.03515625,-15.74356785197558,8.1155572139883976,12.480889428703229,-7.7696816306080336,40.182219255753481
2,-1,F3,P0,1,0.0390625,-15.579521521560798,8.3291078506985414,11.772633234667644,-8.3904321958840544,39.731211709312696
2,-1,F3,P0,1,0.04296875,-15.40792377423495,8.9176571134134708,11.062902574023768,-9.0207594272812006,39.26697490292478
2,-1,F3,P0,1,0.046875,-15.207090175713565,9.7431764717539799,10.352214005169605,-9.6519373977910998,38.789595944460174
2,-1,F3,P0,1,0.05078125,-14.958290442978887,10.623753933943968,9.641095742649112,-10.283496988592278,38.299204467929478
2,-1,F3,P0,1,0.0546875,-14.663788262909545,11.42100063224615,8.9300870790321873,-10.914959242227516,37.795974763658037
2,-1,F3,P0,1,0.05859375,-14.345976329899615,12.080857886339045,8.2197377738809649,-11.612724775436581,37.280127805485783
2,-1,F3,P0,1,0.0625,-14.027119759678229,12.615781960717813,7.5106074105614899,-12.402443819518663,36.751933154987839
2,-1,F3,P0,1,0.06640625,-13.707550338103999,13.055004784047613,6.8032647217611917,-13.190172029920319,36.211710722426275
2,-1,F3,P0,1,0.0703125,-13.363283350703442,13.405634284153914,6.0982868846734313,-13.97526663650368,35.604132879868445
2,-1,F3,P0,1,0.07421875,-12.970280503823497,13.650695465577344,5.3962587869105407,-14.757076282466134,34.94853078426187
2,-1,F3,P0,1,0.078125,-12.541058427575566,13.776054140843048,4.6977722643048114,-15.534941873158939,34.294725660777701
2,-1,F3,P0,1,0.08203125,-12.143747259743378,13.796837306706788,4.0034253118539915,-16.308197454813378,33.643316539792643
2,-1,F3,P0,1,0.0859375,-11.879959934128182,13.760905536385476,3.3138212691620117,-17.07617112167004,32.994911534598963
2,-1,F3,P0,1,0.08984375,-11.828564386194238,13.73067039652739,2.6295679818180555,-17.838185949904421,32.350126951410992
2,-1,F3,P0,1,0.09375,-11.993488196300218,13.761768086786399,1.9512769402459531,-18.593560956642342,31.750958680853703
2,-1,F3,P0,1,0.09765625,-12.294242943124475,13.893224085370464,1.2795623976421273,-19.341612082263467,31.290500415160043
2,-1,F3,P0,1,0.1015625,-12.606151301060226,14.146232900948506,0.61504046870246654,-20.08165319409904,30.828799660865165
2,-1,F3,P0,1,0.10546875,-12.822740948062187,14.519582581224475,-0.041671789082875443,-20.812997109542756,30.365381561047339
2,-1,F3,P0,1,0.109375,-12.902574332894496,14.979347453082074,-0.68995730971353386,-21.534956636510973,29.901765250674341
2,-1,F3,P0,1,0.11328125,-12.878061493560159,15.455103537557266,-1.3291999666190537,-22.246845629110894,29.361603948682184
2,-1,F3,P0,1,0.1171875,-12.828261785004644,15.856489372430296,-1.958785532267471,-23.013287844072277,28.615781338162794
2,-1,F3,P0,1,0.12109375,-12.835580018183705,16.112089286674614,-2.578102647394886,-23.872769409368626,27.874105949085418
2,-1,F3,P0,1,0.125,-12.950141933831249,16.218107477902418,-3.1865437977550299,-24.717157428897778,27.070791670046368
2,-1,F3,P0,1,0.12890625,-13.17643610966409,16.271014728458105,-3.7835062962385311,-25.545615500035741,26.404736659084161
2,-1,F3,P0,1,0.1328125,-13.481372029619052,16.449607445950981,-4.3683932681699114,-26.357315286591131,25.783731084263245
2,-1,F3,P0,1,0.13671875,-13.811184331329354,16.925057901882845,-4.9406146375534865,-27.151437887506511,25.083432933891824
2,-1,F3,P0,1,0.140625,-14.10509875748523,17.724090944500531,-5.4995881120096781,-27.92717520374234,24.43096845943084
2,-1,F3,P0,1,0.14453125,-14.304913622545804,18.62156991459733,-6.0447401641198457,-28.68373130017666,23.916091205908181
2,-1,F3,P0,1,0.1484375,-14.368559525303782,19.141796035594115,-6.5755070068811641,-29.420323759330774,23.414203113434347
2,-1,F3,P0,1,0.15234375,-14.29065951831419,18.686860418780672,-7.0913355609632047,-30.136185023717449,22.925879835329773
2,-1,F3,P0,1,0.15625,-14.118366626279794,16.725619547738901,-7.5916844114552662,-30.830563723604417,22.459715060501335
2,-1,F3,P0,1,0.16015625,-13.944341194218005,12.923738464838653,-8.07602475179762,-31.502725986991983,22.010631786013622
2,-1,F3,P0,1,0.1640625,-13.872335231501815,7.1230423624100521,-8.5438413126013391,-32.151956728618991,21.576367775275973
2,-1,F3,P0,1,0.16796875,-13.972917094967027,-0.77679172709007827,-8.9946332730797725,-32.777939897171045,21.157443646530215
2,-1,F3,P0,1,0.171875,-14.254726038275075,-10.806309978324524,-9.4279151528406686,-33.389251765760456,20.75436521673134
2,-1,F3,P0,1,0.17578125,-14.664470226941887,-22.622456732829427,-9.8432176818203594,-33.97519679803564,20.367622469062123
2,-1,F3,P0,1,0.1796875,-15.111338381723449,-35.147854264980083,-10.240088646181825,-34.535136971271307,19.997688545313771
2,-1,F3,P0,1,0.18359375,-15.502110754888212,-46.648451660460559,-10.618093708044862,-35.06845948370129,19.64501876607579
2,-1,F3,P0,1,0.1875,-15.772645643075752,-55.399634248463869,-10.9768171969707,-35.574577871213997,19.310049681619088
2,-1,F3,P0,1,0.19140625,-15.904970801968853,-60.487698216635444,-11.315862871183784,-36.052933081350609,18.993198156285978
2,-1,F3,P0,1,0.1953125,-15.924912636265089,-62.160424461375705,-11.63485464658074,-36.502994501854445,18.701615619260938
2,-1,F3,P0,1,0.19921875,-15.883012490682333,-61.557428722860159,-11.933437291649938,-36.924260941124025,18.381269496914637
2,-1,F3,P0,1,0.203125,-15.829926858573335,-60.095479561180916,-12.211277086504891,-37.348167223228273,17.892788064719319
2,-1,F3,P0,1,0.20703125,-15.801186259218648,-58.896981788156921,-12.468062444320799,-37.781235366108874,17.419475639559924
2,-1,F3,P0,1,0.2109375,-15.818856195249563,-58.494119773626544,-12.703504493554311,-38.178308049243391,16.968899696768482
2,-1,F3,P0,1,0.21484375,-15.902344785718913,-58.835316161349319,-12.917337619424188,-38.538937313678744,16.567139564187197
2,-1,F3,P0,1,0.21875,-16.071737661594771,-59.497618734200685,-13.109319963232121,-38.862715265062221,16.381850538531065
2,-1,F3,P0,1,0.22265625,-16.334499591241336,-59.973067794316108,-13.279233878209855,-39.149274842426777,16.227330710202246
2,-1,F3,P0,1,0.2265625,-16.662634815600406,-59.908021886394373,-13.426886340689919,-39.398290511630186,16.093003602728064
2,-1,F3,P0,1,0.23046875,-16.977087490641864,-59.217672231391539,-13.552109315512936,-39.609478881613654,15.979044031947163
2,-1,F3,P0,1,0.234375,-17.152708697952697,-58.065376971036613,-13.654760074702823,-39.782599241847343,15.885600583283185
2,-1,F3,P0,1,0.23828125,-17.045805987218891,-56.751601492878422,-13.734721468564244,-39.917454019535654,15.812795281181055
2,-1,F3,P0,1,0.2421875,-16.536596765675565,-55.572326369316102,-13.791902148481299,-40.013889155367025,15.760723317192804
2,-1,F3,P0,1,0.24609375,-15.573915648008755,-54.697958088277261,-13.826236740824422,-40.071794396807611,15.729452837581174
2,-1,F3,P0,1,0.25,-14.202099121698133,-54.115250740975064,-13.837685971501987,-40.091103508157438,15.719024791120372
2,-1,F3,P0,1,0.25390625,-12.539379701336379,-53.658853346844808,-13.826236740824484,-40.071794396808635,15.729452837581009
2,-1,F3,P0,1,0.2578125,-10.689275002055235,-53.119414913170118,-13.791902148481432,-40.013889155369057,15.760723317192474
2,-1,F3,P0,1,0.26171875,-8.6303087984731235,-52.368333093908966,-13.734721468564448,-39.917454019538702,15.812795281180556
2,-1,F3,P0,1,0.265625,-6.2062331484055084,-51.426132460340718,-13.654760074703097,-39.782599241851393,15.885600583282516
2,-1,F3,P0,1,0.26953125,-3.3061175747877143,-50.438265821443153,-13.552109315513272,-39.609478881618713,15.97904403194633
2,-1,F3,P0,1,0.2734375,-0.12829727521516804,-49.580209288427085,-13.426886340690325,-39.398290511636233,16.093003602727066
2,-1,F3,P0,1,0.27734375,2.7490813711528124,-48.952327902593233,-13.279233878210324,-39.149274842433819,16.22733071020108
2,-1,F3,P0,1,0.28125,4.6518165269176421,-48.525308688323591,-13.10931996323267,-38.86271526507025,16.38185053852974
2,-1,F3,P0,1,0.28515625,5.2549574261632932,-48.16274743715887,-12.917337619424799,-38.538937313687761,16.567139564187187
2,-1,F3,P0,1,0.2890625,4.7973131190247775,-47.698409881217231,-12.703504493554991,-38.178308049253339,16.968899696768467
2,-1,F3,P0,1,0.29296875,3.8855647520431305,-47.01562693190489,-12.46806244432155,-37.781235366119802,17.419475639559909
2,-1,F3,P0,1,0.296875,3.1015834956977275,-46.089300777573804,-12.211277086505696,-37.348167223240125,17.892788064719305
2,-1,F3,P0,1,0.30078125,2.7497566175928441,-44.988295546411628,-11.933437291650804,-36.924260941189161,18.381269496914623
2,-1,F3,P0,1,0.3046875,2.8465326367572348,-43.853355490854192,-11.634854646581678,-36.502994501924213,18.701615619260934
2,-1,F3,P0,1,0.30859375,3.2235174805871956,-42.853855131128476,-11.315862871184773,-36.05293308142496,18.993198156283569
2,-1,F3,P0,1,0.3125,3.6414257749957746,-42.122312152542882,-10.976817196971743,-35.574577871292824,19.310049681616537
2,-1,F3,P0,1,0.31640625,3.911122657510897,-41.6897131410581,-10.618093708045976,-35.06845948378453,19.645018766073097
2,-1,F3,P0,1,0.3203125,3.9831148274596262,-41.466128736185517,-10.240088646182992,-34.53513697135886,19.997688545310936
2,-1,F3,P0,1,0.32421875,3.9345724609196684,-41.290369558863503,-9.8432176818215869,-33.975196798127399,20.36762246905915
2,-1,F3,P0,1,0.328125,3.8955133281404648,-41.018269189736252,-9.4279151528419494,-33.389251765856329,20.754365216728235
2,-1,F3,P0,1,0.33203125,4.0316195482020207,-40.584625318035258,-8.9946332730811083,-32.777939897270933,21.157443646526982
2,-1,F3,P0,1,0.3359375,4.5785161325755492,-39.998652079016679,-8.5438413126027175,-32.151956728733488,21.576367775272615
2,-1,F3,P0,1,0.33984375,5.7944035495169341,-39.294256290448779,-8.0760247517990607,-31.502725987110662,22.010631786010141
2,-1,F3,P0,1,0.34375,7.7857622027137019,-38.490936736180053,-7.5916844114567512,-30.830563723727156,22.459715060497732
2,-1,F3,P0,1,0.34765625,10.345894343786522,-37.598115516005045,-7.0913355609647342,-30.136185023844106,22.92587983532567
2,-1,F3,P0,1,0.3515625,12.977751093211639,-36.648196102532452,-6.5755070068827379,-29.420323759461226,23.414203113430112
2,-1,F3,P0,1,0.35546875,15.115558788593184,-35.719971635019377,-6.044740164121472,-28.683731300310765,23.916091205903836
2,-1,F3,P0,1,0.359375,16.389777477168174,-34.926035275962434,-5.4995881120113399,-27.927175203879958,24.430968459426381
2,-1,F3,P0,1,0.36328125,16.759452935583944,-34.36536500569121,-4.9406146375551838,-27.151437887647507,25.083432933883422
2,-1,F3,P0,1,0.3671875,16.457960042596195,-34.06604815321888,-4.3683932681716531,-26.357315286735357,25.783731084263231
2,-1,F3,P0,1,0.37109375,15.82817967836662,-33.955829237172999,-3.7835062962403079,-25.54561550018305,26.40473665908414
2,-1,F3,P0,1,0.375,15.161589527728957,-33.891444534523458,-3.1865437977568423,-24.717157429048029,27.070791670042269
2,-1,F3,P0,1,0.37890625,14.611916329918374,-33.742213960588188,-2.5781026473967423,-23.872769409521652,27.874105949081237
2,-1,F3,P0,1,0.3828125,14.190704909460147,-33.473855843207325,-1.9587855322693541,-23.013287844227946,28.615781338153521
2,-1,F3,P0,1,0.38671875,13.815502305299329,-33.162124702882096,-1.329199966620972,-22.246845632750706,29.361603948672755
2,-1,F3,P0,1,0.390625,13.376512709236106,-32.915731129247995,-0.68995730971546998,-21.53495664020442,29.901765250669968
2,-1,F3,P0,1,0.39453125,12.795271566550781,-32.768641289634154,-0.041671789084846853,-20.812997113286311,30.365381561042451
2,-1,F3,P0,1,0.3984375,12.057245257449651,-32.633867799503641,0.61504046870046869,-20.08165319788916,30.828799660860209
2,-1,F3,P0,1,0.40234375,11.212572395242951,-32.359132988364152,1.2795623976401118,-19.341612086096625,31.290500415155034
2,-1,F3,P0,1,0.40625,10.354121816066991,-31.838452850002884,1.9512769402439198,-18.593560960514985,31.750958680848647
2,-1,F3,P0,1,0.41015625,9.5880481267588333,-31.091920336633827,2.6295679818159954,-17.838185953813028,32.350126951405876
2,-1,F3,P0,1,0.4140625,9.0062777625457109,-30.259308217309187,3.3138212691599427,-17.131543904671595,32.994911534593804
2,-1,F3,P0,1,0.41796875,8.6644630919353123,-29.522161152579638,4.0034253118519141,-16.461118675413481,33.643316539787449
2,-1,F3,P0,1,0.421875,8.5695616706544087,-29.011888609327531,4.6977722643027162,-15.784859432690755,34.294725660772478
2,-1,F3,P0,1,0.42578125,8.6816399128495618,-28.754065640567646,5.3962587869084278,-15.103368546107589,34.948530784256604
2,-1,F3,P0,1,0.4296875,8.9294055530192225,-28.665945551194177,6.0982868846713094,-14.417244729054545,35.604132879863158
2,-1,F3,P0,1,0.43359375,9.2327734378742736,-28.597039512897229,6.8032647217590654,-13.727082193617774,36.211710722426261
2,-1,F3,P0,1,0.4375,9.5242152718555477,-28.389863726568429,7.5106074105593592,-13.033469827740124,36.751933154987825
2,-1,F3,P0,1,0.44140625,9.7637358807677437,-27.93435615919676,8.2197377738788244,-12.33699039613046,37.280127805485769
2,-1,F3,P0,1,0.4453125,9.9457642925283682,-27.194586183966642,8.9300870790300397,-11.638219766330128,37.795974763658023
2,-1,F3,P0,1,0.44921875,10.096928933236249,-26.20176095492371,9.6410957426469732,-10.93772616125483,38.299204467929464
2,-1,F3,P0,1,0.453125,10.264731766039381,-25.025891432288429,10.352214005167456,-10.243031489935401,38.78959594446016
2,-1,F3,P0,1,0.45703125,10.502600606603098,-23.745350043882357,11.062902574021633,-9.5542434183740106,39.266974902924765
2,-1,F3,P0,1,0.4609375,10.860919293362999,-22.423503831134422,11.772633234665511,-8.8652588142870155,39.731211709312682
2,-1,F3,P0,1,0.46484375,11.387126274241817,-21.089414897719557,12.480889428701097,-8.2551387809756616,40.182219255753466
2,-1,F3,P0,1,0.46875,12.125086302215104,-19.723242713475813,13.187166798425803,-7.7652437968034116,40.619950746931906
2,-1,F3,P0,1,0.47265625,13.100398624499439,-18.259900229433335,13.890973697256058,-7.2759968486831701,41.044397422075043
2,-1,F3,P0,1,0.4765625,14.291713677656471,-16.621879578808397,14.591831665571471,-6.7877534863104314,41.455586230784263
2,-1,F3,P0,1,0.48046875,15.608348205923066,-14.768137074739155,15.289275871626471,-6.3008608895687841,41.853577480163068
2,-1,F3,P0,1,0.484375,16.902240919240572,-12.726166065167892,15.982855517276281,-5.8163306680526032,42.238462469771662
2,-1,F3,P0,1,0.48828125,18.025456647797675,-10.582855888105589,16.672134208362138,-5.3411949245157615,42.610361129936791
2,-1,F3,P0,1,0.4921875,18.911454663488037,-8.4384194706170206,17.356690289697863,-4.690235976154697,42.969419677875912
2,-1,F3,P0,1,0.49609375,19.634479751077315,-6.3509268719611454,18.036117144693826,-3.7939398030152165,43.315808304972144
2,-1,F3,P0,1,0.5,20.405031668640188,-4.3048272607094491,18.710023459747667,-2.8784029184741056,43.649718907376744
2,-1,F3,P0,1,0.50390625,21.485750787841578,-2.2271531550641419,19.378033453620493,-1.970876493849897,44.036444754070196
2,-1,F3,P0,1,0.5078125,23.045807458920738,-0.048591375806789912,20.039787072104911,-1.0718496815662295,44.547752979162311
2,-1,F3,P0,1,0.51171875,25.004680449726045,2.2295065210952636,20.69494014837521,-0.18179005020989075,45.046973767232643
2,-1,F3,P0,1,0.515625,26.943457539039017,4.5141529851819122,21.343164529491382,0.69885658733139411,45.534235154204218
2,-1,F3,P0,1,0.51953125,28.166824331329831,6.6635469417885673,21.984148169606048,1.5696663004955547,46.009678116942609
2,-1,F3,P0,1,0.5234375,27.953175884347196,8.5587920561707058,22.61759519049777,2.4302371232837325,46.473454954586529
2,-1,F3,P0,1,0.52734375,25.923266477143763,10.152801681189361,23.243225910124309,3.280189093051447,46.925727760751499
2,-1,F3,P0,1,0.53125,22.337668837406277,11.475194653112679,23.860776839956138,4.1191642468859566,47.366666988999796
2,-1,F3,P0,1,0.53515625,18.108178818648195,12.610218749005211,24.470000651912777,4.9468265766876502,47.796450113021834
2,-1,F3,P0,1,0.5390625,14.457151558655287,13.675132980880507,25.070666115783251,5.7628619441523501,48.215260382087813
2,-1,F3,P0,1,0.54296875,12.402792338039351,14.811258106906232,25.662558008065599,6.5669779569251414,48.623285671510132
2,-1,F3,P0,1,0.546875,12.374925987576701,16.179189234695972,26.245476993211007,7.3589038072642481,49.020717427107996
2,-1,F3,P0,1,0.55078125,14.155521033388522,17.93737584897308,26.819239478302912,8.1383900746150957,49.407749701988806
2,-1,F3,P0,1,0.5546875,17.10670149086862,20.18952409585091,27.383677442243478,8.9052084935511271,49.784578283356169
2,-1,F3,P0,1,0.55859375,20.498363201966043,22.915845937033733,27.938638240555907,9.4792635420102727,50.539853670653422
2,-1,F3,P0,1,0.5625,23.757354277955841,25.936684856666368,28.483984386944162,9.9402934777996546,51.320790699740428
2,-1,F3,P0,1,0.56640625,26.566785686490945,28.956384375676489,29.019593312779335,10.392891159779319,52.087784004804597
2,-1,F3,P0,1,0.5703125,28.845315699908003,31.68601404050656,29.545357105706032,10.836970636263993,52.840679055089581
2,-1,F3,P0,1,0.57421875,30.674251186310677,33.980495702685147,30.061182228581139,11.27245834475546,53.57934190517873
2,-1,F3,P0,1,0.578125,32.221338109270285,35.904171371121059,30.566989219973284,11.699292838698735,54.303658766109507
2,-1,F3,P0,1,0.58203125,33.676143435138165,37.68187612302637,31.062712377461612,12.06114816450139,55.013535551856592
2,-1,F3,P0,1,0.5859375,35.195715096688389,39.567918558249524,31.548299424980357,12.402710945630695,55.708897402968432
2,-1,F3,P0,1,0.58984375,36.862954182145877,41.715372180634475,32.023711165458025,12.736927235709832,56.389688189145737
2,-1,F3,P0,1,0.59375,38.667164977614945,44.119024974641363,32.488921119999929,13.063784744380779,57.05586999254983
2,-1,F3,P0,1,0.59765625,40.513719436516688,46.649355838697254,32.943915154857621,13.38328001102936,57.707422573622161
2,-1,F3,P0,1,0.6015625,42.259692667991949,49.135641955598061,33.388691097421571,13.646138571033296,58.344342821184661
2,-1,F3,P0,1,0.60546875,43.763800449682883,51.436386339293691,33.823258342460932,13.900558398487407,58.966644188574207
2,-1,F3,P0,1,0.609375,44.935392270318317,53.463051960342938,34.247637449820338,14.148836643013134,59.574356117543417
