task,method,family,time_s,truth_F3,restored_F3
1,U0_L100,mixed_subspace_stress,0.125,-0.81515139458087549,-1.7500773279012114
1,U0_L100,mixed_subspace_stress,0.12890625,-1.0743288440756134,-1.819781861896153
1,U0_L100,mixed_subspace_stress,0.1328125,-1.319804281256548,-1.8875343783838148
1,U0_L100,mixed_subspace_stress,0.13671875,-1.487115267709785,-1.9439777588287703
1,U0_L100,mixed_subspace_stress,0.140625,-1.5419585484658933,-1.9810664756308769
1,U0_L100,mixed_subspace_stress,0.14453125,-1.4873163564474643,-1.993203356349851
1,U0_L100,mixed_subspace_stress,0.1484375,-1.3545881139661549,-1.9776650686754216
1,U0_L100,mixed_subspace_stress,0.15234375,-1.1858705884749374,-1.9342934931529681
1,U0_L100,mixed_subspace_stress,0.15625,-1.0174659523770542,-1.8646513544210666
1,U0_L100,mixed_subspace_stress,0.16015625,-0.87069540118577948,-1.7709731567098037
1,U0_L100,mixed_subspace_stress,0.1640625,-0.74993144125628719,-1.6552512730731108
1,U0_L100,mixed_subspace_stress,0.16796875,-0.64494470663363479,-1.51869475688223
1,U0_L100,mixed_subspace_stress,0.171875,-0.53561801989920643,-1.3616354013028182
1,U0_L100,mixed_subspace_stress,0.17578125,-0.39855800803083069,-1.1837967469705606
1,U0_L100,mixed_subspace_stress,0.1796875,-0.21510171669066502,-0.98474171846976943
1,U0_L100,mixed_subspace_stress,0.18359375,0.021102589148558903,-0.76429925210286376
1,U0_L100,mixed_subspace_stress,0.1875,0.30051644527335158,-0.52283060462793607
1,U0_L100,mixed_subspace_stress,0.19140625,0.60194568985320696,-0.26129489559562774
1,U0_L100,mixed_subspace_stress,0.1953125,0.90453968268673357,0.018837157419312488
1,U0_L100,mixed_subspace_stress,0.19921875,1.2009485642659794,0.31573023830537139
1,U0_L100,mixed_subspace_stress,0.203125,1.5021244546061354,0.62731759772053464
1,U0_L100,mixed_subspace_stress,0.20703125,1.8291942221712765,0.95140172592987804
1,U0_L100,mixed_subspace_stress,0.2109375,2.197147268661265,1.2857605293244363
1,U0_L100,mixed_subspace_stress,0.21484375,2.6012795671300553,1.6283176462319489
1,U0_L100,mixed_subspace_stress,0.21875,3.0160645414911746,1.9774058612382248
1,U0_L100,mixed_subspace_stress,0.22265625,3.4084640420284278,2.3320888252507106
1,U0_L100,mixed_subspace_stress,0.2265625,3.7580023646008329,2.6924457409061686
1,U0_L100,mixed_subspace_stress,0.23046875,4.0701967646530424,3.0597028302162617
1,U0_L100,mixed_subspace_stress,0.234375,4.3734786426730485,3.4361288653625319
1,U0_L100,mixed_subspace_stress,0.23828125,4.7015714392439065,3.8246848662951525
1,U0_L100,mixed_subspace_stress,0.2421875,5.0742818037939044,4.2284958030299062
1,U0_L100,mixed_subspace_stress,0.24609375,5.4904101041667435,4.6502614674901039
1,U0_L100,mixed_subspace_stress,0.25,5.93645693549737,5.0917300163039654
1,U0_L100,mixed_subspace_stress,0.25390625,6.4023621907420889,5.5533290693043131
1,U0_L100,mixed_subspace_stress,0.2578125,6.8906413628583749,6.0340058889589585
1,U0_L100,mixed_subspace_stress,0.26171875,7.4116874933451182,6.5312869493959607
1,U0_L100,mixed_subspace_stress,0.265625,7.9699383220119273,7.0415329441781882
1,U0_L100,mixed_subspace_stress,0.26953125,8.5529261181044056,7.5603341459879037
1,U0_L100,mixed_subspace_stress,0.2734375,9.1326842641715036,8.0829614777808398
1,U0_L100,mixed_subspace_stress,0.27734375,9.6796779856396586,8.6047693268201009
1,U0_L100,mixed_subspace_stress,0.28125,10.180194290998383,9.1214528583293557
1,U0_L100,mixed_subspace_stress,0.28515625,10.644685555944797,9.6291057411573835
1,U0_L100,mixed_subspace_stress,0.2890625,11.099927618316931,10.124096053372828
1,U0_L100,mixed_subspace_stress,0.29296875,11.569755035350733,10.602850922557547
1,U0_L100,mixed_subspace_stress,0.296875,12.058333394789551,11.061678768202587
1,U0_L100,mixed_subspace_stress,0.30078125,12.547461742740088,11.496738879645019
1,U0_L100,mixed_subspace_stress,0.3046875,13.007514235509378,11.904196060667084
1,U0_L100,mixed_subspace_stress,0.30859375,13.412273115078118,12.280505482625969
1,U0_L100,mixed_subspace_stress,0.3125,13.748723757383576,12.622704126726974
1,U0_L100,mixed_subspace_stress,0.31640625,14.019499016188808,12.928574253450229
1,U0_L100,mixed_subspace_stress,0.3203125,14.239745356848999,13.196597658119515
1,U0_L100,mixed_subspace_stress,0.32421875,14.430231151641653,13.425712975295246
1,U0_L100,mixed_subspace_stress,0.328125,14.60845455856936,13.614979245421024
1,U0_L100,mixed_subspace_stress,0.33203125,14.780675498547112,13.763296068871879
1,U0_L100,mixed_subspace_stress,0.3359375,14.938144648274339,13.869312643942878
1,U0_L100,mixed_subspace_stress,0.33984375,15.059563280912229,13.93158229072402
1,U0_L100,mixed_subspace_stress,0.34375,15.119663334122315,13.94891775673223
1,U0_L100,mixed_subspace_stress,0.34765625,15.100646723377242,13.920817713112369
1,U0_L100,mixed_subspace_stress,0.3515625,15.000253653267354,13.84780028619263
1,U0_L100,mixed_subspace_stress,0.35546875,14.831324323714277,13.731507462452118
1,U0_L100,mixed_subspace_stress,0.359375,14.613993335810717,13.574521895762508
1,U0_L100,mixed_subspace_stress,0.36328125,14.367229937010853,13.379934358270249
1,U0_L100,mixed_subspace_stress,0.3671875,14.104979452378583,13.150780935475392
1,U0_L100,mixed_subspace_stress,0.37109375,13.836006876961767,12.889508274926568
1,U0_L100,mixed_subspace_stress,0.375,13.563625099741994,12.597613645610908
1,U0_L100,mixed_subspace_stress,0.37890625,13.284247293698673,12.275552152904641
1,U0_L100,mixed_subspace_stress,0.3828125,12.987067022629816,11.922925991744648
1,U0_L100,mixed_subspace_stress,0.38671875,12.656832477048994,11.538894475642811
1,U0_L100,mixed_subspace_stress,0.390625,12.278977995100355,11.122690560682317
1,U0_L100,mixed_subspace_stress,0.39453125,11.844897366981034,10.674113315070462
1,U0_L100,mixed_subspace_stress,0.3984375,11.355563322613422,10.193888272599327
1,U0_L100,mixed_subspace_stress,0.40234375,10.821862577613103,9.6838388284946753
1,U0_L100,mixed_subspace_stress,0.40625,10.260099532151145,9.1468730003435184
1,U0_L100,mixed_subspace_stress,0.41015625,9.6840201584277246,8.5868399480022699
1,U0_L100,mixed_subspace_stress,0.4140625,9.0989389590876559,8.008333982009999
1,U0_L100,mixed_subspace_stress,0.41796875,8.5028638089318456,7.4165156837538069
1,U0_L100,mixed_subspace_stress,0.421875,7.8930647140858312,6.8169872696166021
1,U0_L100,mixed_subspace_stress,0.42578125,7.271705765390192,6.2157171661887372
1,U0_L100,mixed_subspace_stress,0.4296875,6.6462132692844849,5.618972763319098
1,U0_L100,mixed_subspace_stress,0.43359375,6.0256699537096319,5.0332021125290689
1,U0_L100,mixed_subspace_stress,0.4375,5.4176093932545637,4.4648103679726923
1,U0_L100,mixed_subspace_stress,0.44140625,4.8283597149589523,3.919804861970773
1,U0_L100,mixed_subspace_stress,0.4453125,4.2666399656377978,3.4033289098495811
1,U0_L100,mixed_subspace_stress,0.44921875,3.7468354908086274,2.9191584450701118
1,U0_L100,mixed_subspace_stress,0.453125,3.2873798032870547,2.469281026716605
1,U0_L100,mixed_subspace_stress,0.45703125,2.9026391288092168,2.0536934226802996
1,U0_L100,mixed_subspace_stress,0.4609375,2.5923251202655884,1.6705249596259406
1,U0_L100,mixed_subspace_stress,0.46484375,2.3359689226638487,1.3165158241664723
1,U0_L100,mixed_subspace_stress,0.46875,2.0976588946794323,0.98777030254540399
1,U0_L100,mixed_subspace_stress,0.47265625,1.8397639567770503,0.68060194039240207
1,U0_L100,mixed_subspace_stress,0.4765625,1.5390595322156757,0.39223476091563386
1,U0_L100,mixed_subspace_stress,0.48046875,1.1975762685523916,0.12115256802988358
1,U0_L100,mixed_subspace_stress,0.484375,0.84258893431890536,-0.13300310202279739
1,U0_L100,mixed_subspace_stress,0.48828125,0.51453666217024996,-0.36993198738748023
1,U0_L100,mixed_subspace_stress,0.4921875,0.24817272420621458,-0.58937600406085722
1,U0_L100,mixed_subspace_stress,0.49609375,0.057064846413763456,-0.79175653781462607
1,U0_L100,mixed_subspace_stress,0.5,-0.070659696383072151,-0.97851254201648274
1,U0_L100,mixed_subspace_stress,0.50390625,-0.16519766670225736,-1.1520232020403645
1,U0_L100,mixed_subspace_stress,0.5078125,-0.26214401798290393,-1.3151597245341147
1,U0_L100,mixed_subspace_stress,0.51171875,-0.38944562920135978,-1.4706485676925318
1,U0_L100,mixed_subspace_stress,0.515625,-0.55803476642366867,-1.6204894201149367
1,U0_L100,mixed_subspace_stress,0.51953125,-0.75902853753497868,-1.7656344085239821
1,U0_L100,mixed_subspace_stress,0.5234375,-0.96883732088551788,-1.906019425938833
1,U0_L100,mixed_subspace_stress,0.52734375,-1.1599399889895794,-2.0408939675282749
1,U0_L100,mixed_subspace_stress,0.53125,-1.3121802460911796,-2.1692817749554822
1,U0_L100,mixed_subspace_stress,0.53515625,-1.4201839228574098,-2.2903656694096393
1,U0_L100,mixed_subspace_stress,0.5390625,-1.4950920644919292,-2.4036391314432439
1,U0_L100,mixed_subspace_stress,0.54296875,-1.5600477956381333,-2.5087815178365767
1,U0_L100,mixed_subspace_stress,0.546875,-1.6400006848376125,-2.6053445060005505
1,U0_L100,mixed_subspace_stress,0.55078125,-1.7496457544920696,-2.6924295303976522
1,U0_L100,mixed_subspace_stress,0.5546875,-1.8858781122350292,-2.7685502708450631
1,U0_L100,mixed_subspace_stress,0.55859375,-2.02885016725687,-2.8318022611993836
1,U0_L100,mixed_subspace_stress,0.5625,-2.1500449290838954,-2.8803295154099753
1,U0_L100,mixed_subspace_stress,0.56640625,-2.2223097791266495,-2.9129369876805469
1,U0_L100,mixed_subspace_stress,0.5703125,-2.2281548555906143,-2.9296054000350447
1,U0_L100,mixed_subspace_stress,0.57421875,-2.1657838623708345,-2.9316640985220035
1,U0_L100,mixed_subspace_stress,0.578125,-2.0529361390679033,-2.921478589692287
1,U0_L100,mixed_subspace_stress,0.58203125,-1.9263004036315245,-2.9016837789845247
1,U0_L100,mixed_subspace_stress,0.5859375,-1.8328114772602369,-2.8741809461265828
1,U0_L100,mixed_subspace_stress,0.58984375,-1.8121515593754962,-2.8392427957177455
1,U0_L100,mixed_subspace_stress,0.59375,-1.8763606067854492,-2.79507813530617
1,U0_L100,mixed_subspace_stress,0.59765625,-1.9974649170477039,-2.7380785357899562
1,U0_L100,mixed_subspace_stress,0.6015625,-2.1127497186325739,-2.6637404316253717
1,U0_L100,mixed_subspace_stress,0.60546875,-2.1490949450015235,-2.5680095039038768
1,U0_L100,mixed_subspace_stress,0.609375,-2.0561901359695596,-2.4486266339659735
1,U0_L100,mixed_subspace_stress,0.61328125,-1.8306493437173039,-2.3060368049821114
1,U0_L100,mixed_subspace_stress,0.6171875,-1.5166389958167619,-2.1435656752615575
1,U0_L100,mixed_subspace_stress,0.62109375,-1.1831666929759599,-1.9668182030689318
1,U0_L100,mixed_subspace_stress,0.625,-0.89243924124174501,-1.7825112329984361
1,U0_L100,mixed_subspace_stress,0.62890625,-0.67666609386056187,-1.5971188646903467
1,U0_L100,mixed_subspace_stress,0.6328125,-0.5327914131534992,-1.4157297436076492
1,U0_L100,mixed_subspace_stress,0.63671875,-0.4339832158143988,-1.241396765627367
1,U0_L100,mixed_subspace_stress,0.640625,-0.34884146037948538,-1.0750639948505945
1,U0_L100,mixed_subspace_stress,0.64453125,-0.25646700822574198,-0.91596648072430309
1,U0_L100,mixed_subspace_stress,0.6484375,-0.14999843973899907,-0.76228353409321103
1,U0_L100,mixed_subspace_stress,0.65234375,-0.030891862127983373,-0.61181111756488882
1,U0_L100,mixed_subspace_stress,0.65625,0.097699478731511871,-0.46248652642738808
1,U0_L100,mixed_subspace_stress,0.66015625,0.23319244295846761,-0.31270283841723506
1,U0_L100,mixed_subspace_stress,0.6640625,0.37307008890633114,-0.16144225663207076
1,U0_L100,mixed_subspace_stress,0.66796875,0.5152488443337333,-0.0083032987962242712
1,U0_L100,mixed_subspace_stress,0.671875,0.65982912620153089,0.14651076296448245
1,U0_L100,mixed_subspace_stress,0.67578125,0.81010348967762957,0.30221956034677239
1,U0_L100,mixed_subspace_stress,0.6796875,0.97123119081400289,0.45753838097656868
1,U0_L100,mixed_subspace_stress,0.68359375,1.1465173307365675,0.61085215218976185
1,U0_L100,mixed_subspace_stress,0.6875,1.3321822320682066,0.76052969275006932
1,U0_L100,mixed_subspace_stress,0.69140625,1.5131648341140789,0.90535689288807442
1,U0_L100,mixed_subspace_stress,0.6953125,1.6646531173199404,1.0449874476319148
1,U0_L100,mixed_subspace_stress,0.69921875,1.7626223447506688,1.1802488229281012
1,U0_L100,mixed_subspace_stress,0.703125,1.7997232537194714,1.3131370728292695
1,U0_L100,mixed_subspace_stress,0.70703125,1.796044507171465,1.4464047302053897
1,U0_L100,mixed_subspace_stress,0.7109375,1.7954804148147885,1.5827761792839321
1,U0_L100,mixed_subspace_stress,0.71484375,1.8477362121396912,1.7239684196586402
1,U0_L100,mixed_subspace_stress,0.71875,1.9853015965340035,1.8697926502768309
1,U0_L100,mixed_subspace_stress,0.72265625,2.2074044481455686,2.0176186257298863
1,U0_L100,mixed_subspace_stress,0.7265625,2.4792200719376147,2.1623911935085292
1,U0_L100,mixed_subspace_stress,0.73046875,2.7471635817279791,2.2972308505037158
1,U0_L100,mixed_subspace_stress,0.734375,2.9622709172014559,2.414487574933196
1,U0_L100,mixed_subspace_stress,0.73828125,3.0983165043808811,2.5070064365865319
1,U0_L100,mixed_subspace_stress,0.7421875,3.1547707802916007,2.5693322666599139
1,U0_L100,mixed_subspace_stress,0.74609375,3.1453186747267519,2.5986193433162557
1,U0_L100,mixed_subspace_stress,0.75,3.0821939249033843,2.5950870919775935
1,U0_L100,mixed_subspace_stress,0.75390625,2.968475257663862,2.5619422818522248
1,U0_L100,mixed_subspace_stress,0.7578125,2.8038180928724623,2.5047619844450115
1,U0_L100,mixed_subspace_stress,0.76171875,2.5980818747913035,2.4304121317230689
1,U0_L100,mixed_subspace_stress,0.765625,2.3803048213287825,2.3456792233274624
1,U0_L100,mixed_subspace_stress,0.76953125,2.1938141513478082,2.2559087936755402
1,U0_L100,mixed_subspace_stress,0.7734375,2.0789100127296827,2.1640268324133252
1,U0_L100,mixed_subspace_stress,0.77734375,2.0531421113655437,2.070298565171139
1,U0_L100,mixed_subspace_stress,0.78125,2.0999244925272689,1.972998552040562
1,U0_L100,mixed_subspace_stress,0.78515625,2.1710661127315793,1.8698373843382803
1,U0_L100,mixed_subspace_stress,0.7890625,2.2029162889378275,1.7596146550012417
1,U0_L100,mixed_subspace_stress,0.79296875,2.1412338139141442,1.643316333042756
1,U0_L100,mixed_subspace_stress,0.796875,1.9654063462315101,1.5239137624300871
2,P0,broad_common,-0.19921875,-0.00016848890797205597,0.90423714159963131
2,P0,broad_common,-0.1953125,-0.00016848819365356484,0.8672580254899227
2,P0,broad_common,-0.19140625,-0.00016848720441857702,0.83028066799195432
2,P0,broad_common,-0.1875,-0.00016848583779356853,0.79330887867328492
2,P0,broad_common,-0.18359375,-0.00016848395439926378,0.75634648597914289
2,P0,broad_common,-0.1796875,-0.000168481365144393,0.71939733677298534
2,P0,broad_common,-0.17578125,-0.00016847781415258581,0.68246529587521199
2,P0,broad_common,-0.171875,-0.00016847295606310653,0.64555424560144825
2,P0,broad_common,-0.16796875,-0.00016846632593433045,0.60866808530222105
2,P0,broad_common,-0.1640625,-0.00016845729944925782,0.57181073090637291
2,P0,broad_common,-0.16015625,-0.0001684450404434513,0.53498611447126621
2,P0,broad_common,-0.15625,-0.00016842843190829985,0.49819818374367042
2,P0,broad_common,-0.15234375,-0.00016840598551769552,0.46145090173635284
2,P0,broad_common,-0.1484375,-0.00016837572332377058,0.42474824632678354
2,P0,broad_common,-0.14453125,-0.00016833502349302047,0.3880942098861544
2,P0,broad_common,-0.140625,-0.0001682804197168527,0.35149279894913654
2,P0,broad_common,-0.13671875,-0.00016820734111910526,0.31494803393763249
2,P0,broad_common,-0.1328125,-0.0001681097759620859,0.27846394895528226
2,P0,broad_common,-0.12890625,-0.00016797983805838204,0.24204459167389736
2,P0,broad_common,-0.125,-0.00016780720933064252,0.205694023338447
2,P0,broad_common,-0.12109375,-0.00016757842518884847,0.1694163189240081
2,P0,broad_common,-0.1171875,-0.00016727596103141901,0.13321556748645413
2,P0,broad_common,-0.11328125,-0.00016687706788674734,0.097095872758938384
2,P0,broad_common,-0.109375,-0.0001663522925981116,0.061061354058862705
2,P0,broad_common,-0.10546875,-0.00016566360255010362,0.025116147585404924
2,P0,broad_common,-0.1015625,-0.00016476201619228318,-0.010735591793548771
2,P0,broad_common,-0.09765625,-0.00016358461790016239,-0.04648968814353438
2,P0,broad_common,-0.09375,-0.00016205080829016793,-0.082141941305715171
2,P0,broad_common,-0.08984375,-0.00016005760812990412,-0.11768812279721352
2,P0,broad_common,-0.0859375,-0.00015747379449464956,-0.15312397054813776
2,P0,broad_common,-0.08203125,-0.00015413260072404968,-0.18844518220673478
2,P0,broad_common,-0.078125,-0.00014982265580177942,-0.22364740668822236
2,P0,broad_common,-0.07421875,-0.00014427677264595488,-0.25872623357666225
2,P0,broad_common,-0.0703125,-0.00013715811694473855,-0.29367717991141706
2,P0,broad_common,-0.06640625,-0.00012804319694125822,-0.32849567379848565
2,P0,broad_common,-0.0625,-0.00011640100816763469,-0.36317703418060887
2,P0,broad_common,-0.05859375,-0.0001015675436262532,-0.397716445976533
2,P0,broad_common,-0.0546875,-8.2714737287484233e-05,-0.43210892965718184
2,P0,broad_common,-0.05078125,-5.88127449093783e-05,-0.46634930416263298
2,P0,broad_common,-0.046875,-2.8584278941475667e-05,-0.50043214187654605
2,P0,broad_common,-0.04296875,9.5504984777155003e-06,-0.53435171416190741
2,P0,broad_common,-0.0390625,5.7540260728242864e-05,-0.56810192572170415
2,P0,broad_common,-0.03515625,0.00011778198616300211,-0.60167623577832607
2,P0,broad_common,-0.03125,0.00019321591863820693,-0.63506756376476314
2,P0,broad_common,-0.02734375,0.00028743865899963101,-0.6682681768875689
2,P0,broad_common,-0.0234375,0.00040483739340019557,-0.70126955655559264
2,P0,broad_common,-0.01953125,0.00055074866325001686,-0.73406224026954092
2,P0,broad_common,-0.015625,0.00073164551255287596,-0.76663563513647048
2,P0,broad_common,-0.01171875,0.00095535730936723549,-0.79897779871235031
2,P0,broad_common,-0.0078125,0.00123132702582853,-0.83107518238809686
2,P0,broad_common,-0.00390625,0.0015709112707007619,-0.86291233202498674
2,P0,broad_common,0,0.0019877288930863586,-0.89447154002067375
2,P0,broad_common,0.00390625,0.0024980645069259868,-0.92573244245603004
2,P0,broad_common,0.0078125,0.0031213338121288585,-0.95667155444683427
2,P0,broad_common,0.01171875,0.0038806180958523354,-0.98726173631663627
2,P0,broad_common,0.015625,0.0048032757700266753,-1.0174715827345757
2,P0,broad_common,0.01953125,0.0059216392190934823,-1.0472647265440198
2,P0,broad_common,0.0234375,0.0072738055723088292,-1.0765990486675543
2,P0,broad_common,0.02734375,0.0089045302518011241,-1.105425785236978
2,P0,broad_common,0.03125,0.010866232251548154,-1.1336885229930047
2,P0,broad_common,0.03515625,0.013220120041060376,-1.1613220740607435
2,P0,broad_common,0.0390625,0.016037446725402024,-1.1882512214691836
2,P0,broad_common,0.04296875,0.019400902592248262,-1.2143893272838548
2,P0,broad_common,0.046875,0.023406152396930571,-1.239636796001558
2,P0,broad_common,0.05078125,0.028163523636497167,-1.2638793869560097
2,P0,broad_common,0.0546875,0.033799850601928326,-1.2869863709451099
2,P0,broad_common,0.05859375,0.040460477132707909,-1.3088085281554811
2,P0,broad_common,0.0625,0.048311418690892532,-1.3291759867669981
2,P0,broad_common,0.06640625,0.057541681587127184,-1.3478959044046928
2,P0,broad_common,0.0703125,0.06836573389851304,-1.3647499978979747
2,P0,broad_common,0.07421875,0.081026118794845309,-1.3794919306304712
2,P0,broad_common,0.078125,0.095796196621810256,-1.3918445711317364
2,P0,broad_common,0.08203125,0.11298299717506435,-1.4014971414767157
2,P0,broad_common,0.0859375,0.13293015814927858,-1.4081022795087001
2,P0,broad_common,0.08984375,0.15602091978880697,-1.4112730448589037
2,P0,broad_common,0.09375,0.1826811393474381,-1.4105799051550125
2,P0,broad_common,0.09765625,0.21338228214976029,-1.4055477456259622
2,P0,broad_common,0.1015625,0.2486443389240901,-1.3956529524327692
2,P0,broad_common,0.10546875,0.28903861175816242,-1.3803206273740205
2,P0,broad_common,0.109375,0.33519030364970731,-1.3589219989936634
2,P0,broad_common,0.11328125,0.38778083934516605,-1.330772102397626
2,P0,broad_common,0.1171875,0.44754983816598609,-1.2951278070796288
2,P0,broad_common,0.12109375,0.51529665302116334,-1.251186278557288
2,P0,broad_common,0.125,0.59188138402606638,-1.198083965398304
2,P0,broad_common,0.12890625,0.67822527033809377,-1.1348962080259763
2,P0,broad_common,0.1328125,0.7753103602403949,-1.0606375692726493
2,P0,broad_common,0.13671875,0.88417835742534634,-0.97426298872924377
2,P0,broad_common,0.140625,1.0059285411219334,-0.87466986324656837
2,P0,broad_common,0.14453125,1.1417146594429892,-0.76070115421235052
2,P0,broad_common,0.1484375,1.2927406993538528,-0.63114961820230153
2,P0,broad_common,0.15234375,1.4602554432159482,-0.48476325105164442
2,P0,broad_common,0.15625,1.6455457311380244,-0.32025202611425918
2,P0,broad_common,0.16015625,1.8499283605338548,-0.13629599531060066
2,P0,broad_common,0.1640625,2.0747405694460226,0.068445193595299436
2,P0,broad_common,0.16796875,2.3213290683974148,0.29532132825142776
2,P0,broad_common,0.171875,2.5910376067509975,0.54567919748661442
2,P0,broad_common,0.17578125,2.8851930836908295,0.82084870170560187
2,P0,broad_common,0.1796875,3.2050902407934871,1.1221275448796111
2,P0,broad_common,0.18359375,3.5519750024579237,1.4507645744005142
2,P0,broad_common,0.1875,3.9270265618274194,1.8079418664323992
2,P0,broad_common,0.19140625,4.3313383427983592,2.1947556873553937
2,P0,broad_common,0.1953125,4.7658980027024462,2.6121964958885169
2,P0,broad_common,0.19921875,5.2315666746185281,3.0611281848479726
2,P0,broad_common,0.203125,5.7290576822847665,3.5422667955118063
2,P0,broad_common,0.20703125,6.258914993439836,4.0561589704198777
2,P0,broad_common,0.2109375,6.8214917082686064,4.6031604412849205
2,P0,broad_common,0.21484375,7.4169289075731033,5.1834148766357444
2,P0,broad_common,0.21875,8.0451352094284392,5.7968334379526416
2,P0,broad_common,0.22265625,8.7057674025199248,6.4430754124914928
2,P0,broad_common,0.2265625,9.3982125382294583,7.1215303048650167
2,P0,broad_common,0.23046875,10.121571871045166,7.8313017769554669
2,P0,broad_common,0.234375,10.874647037294485,8.5711938261592042
2,P0,broad_common,0.23828125,11.655928854948399,9.3396995847112159
2,P0,broad_common,0.2421875,12.463589111855484,10.134993107448381
2,P0,broad_common,0.24609375,13.295475685944464,10.954924491550367
2,P0,broad_common,0.25,14.149111308574682,11.797018639437777
2,P0,broad_common,0.25390625,15.021696241408822,12.658477935201834
2,P0,broad_common,0.2578125,15.910115088238694,13.536189055996553
2,P0,broad_common,0.26171875,16.810947906642319,14.426734083271544
2,P0,broad_common,0.265625,17.720485720939262,15.326406015312269
2,P0,broad_common,0.26953125,18.634750468607997,16.231228713251586
2,P0,broad_common,0.2734375,19.549519338305032,17.136981238691902
2,P0,broad_common,0.27734375,20.460353380234455,18.039226463686688
2,P0,broad_common,0.28125,21.362630190373597,18.933343754586605
2,P0,broad_common,0.28515625,22.251580390604481,19.814565451799997
2,P0,broad_common,0.2890625,23.122327548863566,20.678016789579868
2,P0,broad_common,0.29296875,23.969931108780514,21.518758825308065
2,P0,broad_common,0.296875,24.789431828711944,22.331833878182547
2,P0,broad_common,0.30078125,25.575899167323737,23.112312914461221
2,P0,broad_common,0.3046875,26.32447999857845,23.855344262118955
2,P0,broad_common,0.30859375,27.030447994644874,24.556202993434891
2,P0,broad_common,0.3125,27.689252982181735,25.210340280962214
2,P0,broad_common,0.31640625,28.296569556745848,25.813432011630869
2,P0,broad_common,0.3203125,28.84834423256239,26.361425936221238
2,P0,broad_common,0.32421875,29.340840411103724,26.850586637655432
2,P0,broad_common,0.328125,29.770680472068872,27.277537621698745
2,P0,broad_common,0.33203125,30.134884324325512,27.63929986763344
2,P0,broad_common,0.3359375,30.43090380172185,27.933326223812621
2,P0,broad_common,0.33984375,30.656652348620018,28.157531092946261
2,P0,broad_common,0.34375,30.81052951145384,28.310314923422474
2,P0,broad_common,0.34765625,30.891439834188212,28.390583104541626
2,P0,broad_common,0.3515625,30.898805845613293,28.397758953596718
2,P0,broad_common,0.35546875,30.832574923083971,28.331790579410697
2,P0,broad_common,0.359375,30.693219918581143,28.193151508207276
2,P0,broad_common,0.36328125,30.481733536675357,27.982835061395892
2,P0,broad_common,0.3671875,30.199616557900182,27.702342578778097
2,P0,broad_common,0.37109375,29.848860102971273,27.353665682611197
2,P0,broad_common,0.375,29.431922231049352,26.939262875727135
2,P0,broad_common,0.37890625,28.951699256780433,26.462030858439757
2,P0,broad_common,0.3828125,28.411492254256437,25.925271032383296
2,P0,broad_common,0.38671875,27.814969289634686,25.332651733020093
2,P0,broad_common,0.390625,27.166123986497208,24.688166794898368
2,P0,broad_common,0.39453125,26.469231077969013,23.996091103678619
2,P0,broad_common,0.3984375,25.728799636305499,23.260933825638634
2,P0,broad_common,0.40234375,24.949524693589677,22.48739002829744
2,P0,broad_common,0.40625,24.136237976168999,21.680291414787742
2,P0,broad_common,0.41015625,23.293858470660567,20.844556889805403
2,P0,broad_common,0.4140625,22.427343521232608,19.98514365684375
2,P0,broad_common,0.41796875,21.541641127198474,19.106999515748836
2,P0,broad_common,0.421875,20.641644067776202,18.215016987448706
2,P0,broad_common,0.42578125,19.732146428446288,17.313989840289398
2,P0,broad_common,0.4296875,18.817803042151446,16.40857253122153
2,P0,broad_common,0.43359375,17.903092290243144,15.503243006742373
2,P0,broad_common,0.4375,16.992282634311731,14.602269234730493
2,P0,broad_common,0.44140625,16.089403172615839,13.709679760888758
2,P0,broad_common,0.4453125,15.198218435533915,12.829238504218825
2,P0,broad_common,0.44921875,14.322207555040446,11.964423926529911
2,P0,broad_common,0.453125,13.46454786532251,11.118412633097531
2,P0,broad_common,0.45703125,12.628102916840687,10.294067386776565
2,P0,broad_common,0.4609375,11.815414815791362,9.4939294475256819
2,P0,broad_common,0.46484375,11.028700736253668,8.7202150846264814
2,P0,broad_common,0.46875,10.26985339431279,7.9748160508890829
2,P0,broad_common,0.47265625,9.5404452229367536,7.2593037576212547
2,P0,broad_common,0.4765625,8.8417359439192769,6.5749368466735199
2,P0,broad_common,0.48046875,8.1746831991386557,5.9226718218101873
2,P0,broad_common,0.484375,7.5399558778573974,5.3031763761306632
2,P0,broad_common,0.48828125,6.9379497597297393,4.7168450352080864
2,P0,broad_common,0.4921875,6.3688050843362838,4.1638167267641881
2,P0,broad_common,0.49609375,5.8324256569991588,3.6439938866335098
2,P0,broad_common,0.5,5.3284991067748715,3.157062716913857
2,P0,broad_common,0.50390625,4.8565179251824091,2.7025142248602663
2,P0,broad_common,0.5078125,4.4158009326151602,2.2796656894706739
2,P0,broad_common,0.51171875,4.0055148426545992,1.8876822259810782
2,P0,broad_common,0.515625,3.6246956217602491,1.5255981457442793
2,P0,broad_common,0.51953125,3.272269372148803,1.1923378393050115
2,P0,broad_common,0.5234375,2.9470724982009728,0.88673594300971459
2,P0,broad_common,0.52734375,2.6478709505837581,0.60755658333846352
2,P0,broad_common,0.53125,2.3733783766354901,0.35351152750631964
2,P0,broad_common,0.53515625,2.1222730396833325,0.12327710300361971
2,P0,broad_common,0.5390625,1.8932134031782575,-0.084490218039880993
2,P0,broad_common,0.54296875,1.6848523072579706,-0.27113964205657481
